iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GOX,113,4,22,1,2,20,9,0,0,19,12,28,46,5,17,2,0,4,4,1,0,7,4,7,0.00696921,0.0246693,0.282506
10,GOX,101,6,24,2,6,19,6,2,0,16,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00630838,0.0144214,0.437431
20,GOX,70,6,17,0,1,17,6,6,1,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00625856,0.0129557,0.483072
30,GOX,98,4,18,4,3,16,9,4,0,14,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000435793,0.0123371,0.0353239
40,GOX,68,4,18,1,2,15,2,1,0,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000456043,0.0134952,0.0337929
50,GOX,42,3,11,2,0,8,5,1,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000387003,0.0105334,0.0367406
60,GOX,65,5,17,0,1,9,5,4,1,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00614796,0.0116069,0.52968
70,GOX,87,4,26,2,2,11,8,1,0,11,9,17,104,5,28,4,0,16,9,2,1,15,12,17,0.00623414,0.0269402,0.231407
80,GOX,43,3,15,1,2,8,2,0,2,4,3,6,40,4,7,2,1,6,2,1,0,4,5,12,0.000319623,0.0196568,0.0162602
90,GOX,94,4,26,5,3,19,9,3,1,7,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00619604,0.0134922,0.45923
100,GOX,82,4,23,0,0,14,8,2,0,10,7,18,59,5,14,0,0,6,1,5,0,5,8,20,0.00629644,0.0263246,0.239184
110,GOX,54,4,16,2,2,9,4,5,0,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000276543,0.00905581,0.0305376
120,GOX,46,3,12,0,1,7,3,2,1,8,6,6,7,3,2,0,0,1,1,2,0,1,0,0,0.00634535,0.0162135,0.391362
130,GOX,124,4,34,4,1,30,6,4,0,19,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00624472,0.010824,0.576935
140,GOX,64,4,11,1,2,10,5,1,0,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00641237,0.0127763,0.501895
150,GOX,74,4,19,0,0,16,4,3,1,7,10,14,16,3,7,0,0,4,1,0,0,1,0,3,0.00657296,0.0242477,0.271075
160,GOX,56,4,13,1,2,7,9,2,0,7,6,9,15,3,1,0,1,2,2,0,0,1,4,4,0.00630461,0.019097,0.330136
170,GOX,54,3,14,3,1,5,4,3,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00630107,0.0106949,0.589165
180,GOX,17,3,2,0,0,7,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00636883,0.0101204,0.629303
190,GOX,54,3,10,2,2,8,7,3,0,13,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00639872,0.0113664,0.562949
200,GOX,46,3,11,1,0,10,6,3,0,4,6,5,22,4,2,0,0,5,2,0,0,2,1,10,0.00614325,0.0221477,0.277377
210,GOX,54,3,17,2,0,6,3,7,0,4,8,7,44,5,18,2,1,9,4,1,0,3,0,6,0.0065686,0.0210877,0.311489
220,GOX,43,4,15,2,3,7,3,2,0,1,4,6,33,6,7,1,1,3,0,1,0,1,5,14,0.000418823,0.0230078,0.0182035
230,GOX,38,3,8,2,2,6,2,2,0,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000412523,0.0111077,0.0371384
240,GOX,99,4,19,3,3,14,6,6,1,18,11,18,14,4,2,0,0,2,0,0,0,1,4,5,0.00612848,0.0245052,0.250088
250,GOX,16,3,6,0,1,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00643184,0.0103375,0.622182
260,GOX,24,3,12,0,0,2,2,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00638555,0.00986498,0.647294
270,GOX,45,3,16,3,2,4,2,1,2,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00640371,0.010136,0.631781
280,GOX,95,6,21,2,3,20,7,6,1,9,10,16,14,3,3,1,0,2,1,0,1,2,0,4,0.00637917,0.0233665,0.273005
290,GOX,87,5,28,1,1,15,2,3,0,14,11,12,91,6,30,4,2,6,4,1,0,11,9,24,0.00631952,0.0287231,0.220015
300,GOX,49,5,15,0,2,10,2,0,1,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00632244,0.0115962,0.545217
310,GOX,65,4,15,2,1,20,3,0,0,10,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00668466,0.0128258,0.521189
320,GOX,53,3,19,1,0,7,2,1,0,10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0064455,0.0118412,0.544329
330,GOX,52,4,21,1,1,7,4,3,0,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00635032,0.0109395,0.580492
340,GOX,115,4,28,2,2,23,8,4,3,17,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00624747,0.0127775,0.488945
350,GOX,21,3,10,0,1,3,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000484584,0.0105845,0.0457826
360,GOX,31,3,9,1,1,5,5,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00660228,0.0101795,0.648585
370,GOX,43,3,11,0,0,9,6,2,0,8,3,4,7,3,1,0,0,1,0,0,0,0,0,5,0.00644799,0.0195806,0.329304
380,GOX,60,4,24,4,1,5,3,0,2,5,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00641891,0.0128506,0.499504
390,GOX,16,3,6,0,0,4,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644339,0.00998107,0.645561
400,GOX,90,4,26,1,2,22,4,4,1,12,7,11,8,4,2,0,1,1,0,0,0,1,0,3,0.0067912,0.0254466,0.26688
410,GOX,57,3,13,3,1,14,6,0,0,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00622997,0.0119143,0.522897
420,GOX,70,4,14,2,1,21,6,2,1,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00599274,0.0110328,0.543177
430,GOX,32,3,11,0,1,3,3,1,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00653299,0.0109804,0.594968
440,GOX,40,3,10,1,1,5,5,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00684461,0.0094104,0.727345
450,GOX,44,4,10,0,1,9,1,0,0,9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00645918,0.0121664,0.530903
460,GOX,112,4,38,5,1,14,5,4,2,17,15,11,103,5,33,3,2,18,6,3,1,16,7,14,0.00634223,0.0276778,0.229145
470,GOX,95,3,21,2,2,13,13,4,0,17,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00622439,0.0130768,0.475986
480,GOX,97,5,31,4,5,11,7,2,2,17,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00646888,0.0157099,0.41177
490,GOX,37,3,11,2,1,7,4,0,0,5,3,4,4,3,3,0,0,0,0,0,0,0,0,1,0.00655318,0.0171859,0.381312
500,GOX,31,3,11,0,2,5,0,1,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00659566,0.00981543,0.671968
510,GOX,58,3,19,2,0,5,5,2,1,7,6,11,33,4,14,0,1,1,3,0,0,5,0,9,0.0063087,0.0211174,0.298744
520,GOX,36,3,15,2,1,4,4,0,0,3,3,4,42,4,4,0,0,3,1,1,1,4,9,19,0.00635059,0.0251131,0.25288
530,GOX,45,3,11,0,2,5,6,4,0,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00619318,0.00973894,0.635919
540,GOX,20,3,6,0,1,3,1,2,0,2,3,2,12,3,2,1,0,2,0,3,0,1,1,2,0.00630292,0.0197723,0.318775
550,GOX,56,5,19,1,0,15,5,1,1,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00622111,0.0133645,0.465495
560,GOX,15,3,6,0,1,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000416763,0.00892034,0.0467205
570,GOX,0,3,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0.000439823,0.017502,0.0251299
580,GOX,52,3,18,4,1,8,3,1,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00658071,0.0106917,0.615495
590,GOX,103,4,24,1,3,24,9,0,1,15,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00634355,0.0133523,0.475092
600,GOX,11,3,2,1,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000355783,0.0117085,0.0303867
610,GOX,43,3,11,4,1,8,6,3,0,3,5,2,24,4,6,1,0,3,1,1,0,4,2,6,0.0063042,0.0209885,0.300364
620,GOX,71,3,16,2,0,12,8,2,0,13,8,10,50,5,8,1,1,11,3,0,0,3,4,19,0.000338922,0.0224451,0.0151
630,GOX,110,5,24,3,2,22,11,3,0,12,14,19,24,5,3,0,0,4,1,1,0,4,1,10,0.00636077,0.0259411,0.2452
640,GOX,61,4,14,3,0,12,7,3,1,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0.000347183,0.0114939,0.0302058
650,GOX,81,3,22,0,2,18,3,1,1,12,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00650342,0.0124879,0.520776
660,GOX,39,4,8,0,2,6,6,1,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0.000268252,0.0110278,0.0243251
670,GOX,27,3,12,1,1,4,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643722,0.0097302,0.661571
680,GOX,63,5,17,3,2,14,6,2,1,5,3,10,62,4,8,2,1,12,9,1,0,9,8,12,0.00631632,0.0257268,0.245515
690,GOX,75,4,25,1,4,10,6,4,0,11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00627301,0.0121463,0.516454
700,GOX,53,4,14,4,2,4,8,4,0,7,4,6,8,3,2,0,0,1,0,1,0,1,1,2,0.00613117,0.0213333,0.287398
710,GOX,34,3,14,1,1,5,4,2,0,3,2,2,5,3,0,0,0,1,1,0,1,0,0,2,0.00621139,0.0180891,0.343376
720,GOX,29,3,10,0,1,5,3,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000410633,0.00970969,0.042291
730,GOX,63,3,18,2,0,11,3,1,0,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00646578,0.0105299,0.614042
740,GOX,29,3,15,1,3,2,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00626569,0.0113417,0.552449
750,GOX,82,4,17,2,5,14,3,1,1,14,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00624499,0.013237,0.471782
760,GOX,44,3,9,4,2,5,2,3,2,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00638594,0.010446,0.61133
770,GOX,53,4,12,1,1,8,3,5,0,10,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00614849,0.0116295,0.528697
780,GOX,49,5,13,1,2,13,1,1,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00624565,0.012186,0.512527
790,GOX,46,4,14,2,2,6,4,1,1,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00655853,0.0124217,0.527992
800,GOX,68,3,26,0,1,17,2,1,0,7,5,9,122,4,30,3,0,30,8,6,0,15,9,21,0.00621481,0.0259568,0.239429
810,GOX,57,3,9,0,0,9,8,3,0,11,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00619607,0.011606,0.533865
820,GOX,56,3,21,1,2,15,2,2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00615233,0.0103881,0.592246
830,GOX,79,3,23,0,1,16,8,4,0,15,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00626589,0.0122616,0.511017
840,GOX,69,4,19,4,3,11,5,5,5,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00671216,0.0116712,0.575105
850,GOX,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000320123,0.00997477,0.0320933
860,GOX,75,3,17,2,0,10,6,4,0,14,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00617558,0.0112637,0.548275
870,GOX,11,3,8,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000297482,0.00889505,0.0334436
880,GOX,83,3,25,1,2,9,5,1,2,17,10,11,73,6,30,3,0,12,1,2,0,13,6,6,0.000329443,0.0258215,0.0127585
890,GOX,55,4,20,0,1,9,2,2,1,8,3,9,51,4,18,0,1,5,4,1,0,8,4,10,0.00620903,0.0217731,0.28517
900,GOX,73,4,24,2,0,10,7,5,1,11,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00651338,0.0134612,0.483864
910,GOX,26,3,10,0,0,1,1,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00639888,0.00956635,0.668894
920,GOX,86,4,26,6,1,13,5,2,0,13,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0061535,0.01219,0.504797
930,GOX,12,3,3,0,0,4,0,0,0,2,1,2,36,4,10,0,0,7,1,1,1,1,5,10,0.00625396,0.0189303,0.330367
940,GOX,8,3,3,0,0,1,0,0,0,1,2,1,2,3,1,0,0,0,0,0,0,1,0,0,0.00658566,0.0172119,0.382621
950,GOX,11,3,1,1,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000349823,0.00953733,0.0366793
960,GOX,69,4,19,1,3,8,5,8,2,11,5,7,10,4,2,0,0,4,1,0,0,2,0,1,0.006104,0.0213665,0.285681
970,GOX,58,4,15,1,1,9,3,2,0,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00634221,0.0114176,0.555476
980,GOX,8,3,3,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000320352,0.00814717,0.0393206
990,GOX,101,4,27,4,3,25,4,4,0,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00627896,0.0109534,0.573242
1000,GOX,112,3,37,4,3,25,4,6,1,12,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00631175,0.0133691,0.472114
1010,GOX,90,5,26,1,3,15,5,2,1,13,10,14,33,4,12,2,0,2,2,2,1,4,2,6,0.00594015,0.0227047,0.261627
1020,GOX,16,3,10,0,1,1,1,0,0,2,1,0,52,5,17,3,0,5,3,0,1,4,2,17,0.0064748,0.0226078,0.286396
1030,GOX,57,4,12,2,0,13,5,5,1,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00656682,0.0108703,0.604104
1040,GOX,102,4,19,3,1,25,11,4,0,15,9,15,46,5,17,0,0,3,2,2,0,7,6,9,0.006261,0.0260628,0.240228
