iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PMX,160,4,55,11,9,19,5,13,7,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.000291362,0.0108632,0.026821
10,PMX,72,4,18,9,7,10,1,5,6,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0.000193102,0.00771696,0.0250231
20,PMX,54,5,15,1,2,9,1,7,7,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00220324,0.00733069,0.30055
30,PMX,161,7,46,7,13,26,7,5,12,15,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00225493,0.0119248,0.189096
40,PMX,229,5,68,17,9,44,8,10,16,12,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000265402,0.0147351,0.0180116
50,PMX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226701,0.00625421,0.0362477
60,PMX,37,5,4,0,1,11,0,3,2,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.000192092,0.00872589,0.022014
70,PMX,141,4,37,6,6,27,7,3,9,16,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00226496,0.011701,0.193569
80,PMX,203,5,62,18,10,35,1,6,19,12,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00229719,0.0121839,0.188543
90,PMX,143,7,42,13,4,25,3,7,9,6,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0.000266072,0.0114578,0.0232219
100,PMX,128,6,32,3,3,22,2,3,11,11,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000225732,0.014795,0.0152573
110,PMX,202,7,36,4,4,55,3,14,14,17,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0.000204832,0.0143813,0.0142429
120,PMX,142,6,41,7,4,20,8,6,10,6,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00224149,0.014663,0.152867
130,PMX,159,4,42,11,7,25,3,10,11,7,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0.000215771,0.0112724,0.0191415
140,PMX,86,5,26,7,1,9,0,6,8,2,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00227598,0.0114563,0.198667
150,PMX,65,5,19,3,1,12,1,4,3,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0.000283662,0.0103008,0.0275379
160,PMX,295,8,87,14,10,69,7,11,13,18,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0.0022934,0.0169142,0.13559
