iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PL,824,4,214,20,17,202,16,41,10,110,91,103,0,0,0,0,0,0,0,0,0,0,0,0,0.136566,0.0275642,4.95448
10,PL,981,6,207,15,23,274,35,45,4,155,100,123,0,0,0,0,0,0,0,0,0,0,0,0,0.131457,0.0336314,3.90876
20,PL,950,5,237,28,19,257,28,37,4,136,98,106,0,0,0,0,0,0,0,0,0,0,0,0,0.132189,0.0334352,3.9536
30,PL,854,5,222,25,30,192,25,31,6,123,104,96,1071,9,176,26,16,320,14,69,3,118,86,243,0.133274,0.0777129,1.71495
40,PL,972,6,232,29,14,262,29,33,8,125,106,134,991,6,165,22,4,286,19,51,1,101,98,244,0.133305,0.0728197,1.83062
50,PL,1052,7,256,22,18,268,21,49,5,142,112,159,1084,6,159,28,11,295,8,48,2,114,104,315,0.132365,0.0765316,1.72955
60,PL,1000,5,259,33,28,243,28,34,9,146,98,122,971,7,152,17,14,246,8,43,5,95,64,327,0.133199,0.0756423,1.7609
70,PL,1086,5,295,36,15,250,33,23,3,167,127,137,0,0,0,0,0,0,0,0,0,0,0,0,0.133562,0.0379103,3.52309
80,PL,973,7,250,29,16,260,30,30,4,153,82,119,0,0,0,0,0,0,0,0,0,0,0,0,0.136108,0.0348418,3.90647
90,PL,1145,6,305,29,19,284,32,34,9,180,122,131,0,0,0,0,0,0,0,0,0,0,0,0,0.13533,0.0360903,3.74977
100,PL,978,7,218,27,23,261,24,54,7,135,94,135,0,0,0,0,0,0,0,0,0,0,0,0,0.135398,0.0353767,3.82732
110,PL,930,6,226,19,21,246,20,44,5,128,102,119,0,0,0,0,0,0,0,0,0,0,0,0,0.135149,0.0326356,4.14114
120,PL,1012,7,265,24,22,266,33,35,6,131,112,118,918,6,144,13,14,226,9,38,3,78,78,315,0.138414,0.0790295,1.75142
130,PL,1018,5,240,34,20,284,27,48,4,142,88,131,952,8,150,16,6,249,18,32,4,83,77,317,0.137601,0.0887713,1.55006
140,PL,1073,6,266,24,21,287,27,49,8,159,101,131,0,0,0,0,0,0,0,0,0,0,0,0,0.137858,0.0388714,3.54651
150,PL,1014,5,248,22,19,277,25,42,4,146,94,137,914,8,146,27,12,231,16,48,2,93,71,268,0.136129,0.0789457,1.72434
160,PL,1053,6,270,16,16,241,30,45,8,147,136,144,0,0,0,0,0,0,0,0,0,0,0,0,0.140386,0.0399053,3.51798
170,PL,1172,6,270,36,23,273,24,47,5,174,132,188,0,0,0,0,0,0,0,0,0,0,0,0,0.139739,0.0428392,3.26195
180,PL,1141,6,282,25,14,310,27,47,6,162,130,138,0,0,0,0,0,0,0,0,0,0,0,0,0.139927,0.0373694,3.74442
190,PL,1155,7,294,36,27,298,32,40,8,153,126,141,0,0,0,0,0,0,0,0,0,0,0,0,0.141305,0.0391086,3.61315
200,PL,1033,5,252,23,19,260,26,57,4,154,88,150,1090,5,230,28,15,282,26,55,3,137,100,214,0.134099,0.0677199,1.9802
210,PL,1079,7,256,35,20,271,22,45,8,143,133,146,0,0,0,0,0,0,0,0,0,0,0,0,0.132411,0.0398625,3.32169
220,PL,1150,7,274,30,25,274,40,43,11,160,117,176,0,0,0,0,0,0,0,0,0,0,0,0,0.133448,0.0405607,3.29008
230,PL,1104,7,254,29,12,296,35,34,8,158,110,168,1037,7,125,19,18,254,10,45,4,103,79,380,0.131363,0.0891819,1.47298
240,PL,1183,6,301,29,18,302,36,53,5,159,102,178,769,9,124,9,9,194,10,26,5,73,60,259,0.132378,0.083513,1.58512
