iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,AOX,293,6,99,28,8,31,11,8,14,18,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00175108,0.0248016,0.0706037
10,AOX,298,11,88,11,8,42,8,4,25,18,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00175232,0.0343734,0.050979
20,AOX,406,7,117,28,11,60,19,14,30,32,23,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00164469,0.0321691,0.0511264
30,AOX,288,6,98,20,6,48,10,8,10,24,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00171918,0.0214373,0.0801957
40,AOX,278,7,87,10,12,42,14,7,26,15,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0.00164608,0.025347,0.0649419
50,AOX,198,6,55,5,5,24,7,9,11,18,13,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00177681,0.0249585,0.0711907
60,AOX,180,8,42,10,6,26,10,5,20,11,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00164469,0.0260458,0.0631462
70,AOX,144,5,64,5,1,9,5,1,9,12,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00168234,0.0128704,0.130714
80,AOX,214,7,55,5,8,46,5,6,12,13,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00162238,0.0184674,0.0878508
90,AOX,148,7,55,9,9,19,6,2,4,14,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00174393,0.0151645,0.115001
100,AOX,591,6,168,33,23,111,18,16,46,37,20,119,0,0,0,0,0,0,0,0,0,0,0,0,0.00167262,0.0329846,0.0507092
110,AOX,344,12,98,12,7,49,14,7,33,18,15,91,0,0,0,0,0,0,0,0,0,0,0,0,0.00178734,0.0407091,0.0439052
120,AOX,115,11,29,2,3,19,3,4,3,4,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00171862,0.023033,0.0746156
130,AOX,343,14,91,11,11,46,13,12,17,21,11,110,0,0,0,0,0,0,0,0,0,0,0,0,0.00164717,0.0580355,0.0283821
140,AOX,200,9,68,12,3,18,5,5,12,7,9,61,2,3,0,0,0,1,0,0,0,0,0,1,0.00160571,0.0388401,0.0413416
150,AOX,162,6,54,9,10,23,8,9,15,2,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00160688,0.0137406,0.116944
160,AOX,302,10,112,12,9,47,7,8,14,15,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00160967,0.0302531,0.0532068
170,AOX,294,6,92,16,6,36,9,8,22,23,18,64,0,0,0,0,0,0,0,0,0,0,0,0,0.00161658,0.0241723,0.0668775
180,AOX,133,4,58,7,8,16,3,1,10,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0.000157951,0.0142084,0.0111168
190,AOX,290,6,66,12,17,46,9,15,18,23,21,63,4,3,0,0,0,2,0,0,0,0,0,2,0.00162287,0.0356476,0.0455254
200,AOX,198,5,66,13,4,18,10,5,6,19,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00168219,0.0233851,0.0719343
210,AOX,380,7,119,25,14,61,8,8,23,24,19,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00167472,0.0308065,0.0543627
220,AOX,272,9,104,8,4,31,11,3,21,17,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0.00172025,0.037101,0.0463667
230,AOX,166,6,56,9,3,27,2,3,13,7,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00162213,0.0174137,0.0931523
240,AOX,213,5,52,7,4,45,9,4,14,15,16,47,8,3,1,3,1,0,0,0,0,1,0,2,0.00163635,0.0258998,0.06318
250,AOX,179,7,48,4,8,34,9,5,12,17,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00160177,0.0181418,0.0882916
260,AOX,119,6,35,8,2,17,6,2,11,10,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00161323,0.0165178,0.0976663
270,AOX,72,3,12,4,3,16,3,3,2,3,4,22,3,3,1,0,0,0,0,1,0,0,0,1,0.00159581,0.0177401,0.0899548
280,AOX,225,6,66,11,8,42,8,2,13,12,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0.00164393,0.0225478,0.0729088
290,AOX,355,9,101,11,8,56,3,5,22,17,16,116,0,0,0,0,0,0,0,0,0,0,0,0,0.00164417,0.0452996,0.0362955
300,AOX,134,6,34,4,3,20,12,2,6,8,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00162656,0.0228077,0.0713162
310,AOX,274,9,50,12,5,62,8,8,14,12,28,75,0,0,0,0,0,0,0,0,0,0,0,0,0.00160702,0.0364988,0.0440295
320,AOX,131,7,32,4,4,20,2,5,18,6,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00159849,0.0178889,0.0893564
330,AOX,341,10,95,16,10,54,13,6,32,12,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0.00164195,0.0389051,0.042204
340,AOX,193,6,69,8,3,23,6,6,25,9,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0016162,0.0203241,0.0795215
350,AOX,299,7,82,13,7,52,6,9,21,26,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00157388,0.028005,0.0562
360,AOX,114,6,29,6,1,16,6,2,8,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0.00158911,0.021828,0.0728015
370,AOX,349,8,80,13,11,64,13,13,29,14,17,95,0,0,0,0,0,0,0,0,0,0,0,0,0.00163022,0.0322297,0.0505813
380,AOX,279,6,79,15,9,57,6,7,15,22,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00160361,0.0232624,0.0689358
390,AOX,261,7,83,10,6,40,9,12,19,14,13,55,1,3,0,0,0,1,0,0,0,0,0,0,0.00162013,0.0292732,0.0553452
400,AOX,174,6,55,12,2,27,4,5,13,13,6,37,73,4,20,6,1,15,1,2,5,6,3,14,0.00162178,0.0347082,0.0467261
410,AOX,132,5,35,10,1,29,4,3,8,8,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00163551,0.0170947,0.0956737
420,AOX,236,7,61,13,5,42,3,12,16,14,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0016115,0.0242879,0.0663499
430,AOX,221,6,59,12,6,35,9,6,9,8,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0.00159687,0.0243117,0.0656831
440,AOX,101,4,42,9,3,14,7,2,4,8,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00168394,0.0108733,0.154869
450,AOX,141,7,59,6,4,14,0,4,12,9,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0015742,0.0212617,0.0740393
460,AOX,278,9,88,10,7,34,8,15,21,13,16,66,3,3,0,0,0,1,0,0,0,0,0,2,0.0015988,0.0409612,0.0390321
470,AOX,31,4,9,1,3,5,2,2,0,0,1,8,3,3,0,0,0,2,0,0,0,0,0,1,0.000155121,0.0167637,0.00925336
480,AOX,147,5,50,8,7,14,5,8,8,11,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00159291,0.0163503,0.0974241
490,AOX,268,6,75,9,3,42,11,12,14,13,17,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00163156,0.0259561,0.0628583
500,AOX,207,8,76,17,4,27,7,2,18,9,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00158778,0.0253489,0.062637
510,AOX,115,7,33,5,1,20,2,4,11,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00157823,0.0191964,0.0822147
520,AOX,232,7,85,7,5,30,11,5,25,14,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00158656,0.0245616,0.0645952
530,AOX,233,9,80,10,8,35,7,2,27,7,9,48,3,3,1,1,1,0,0,0,0,0,0,0,0.00163736,0.0336298,0.0486877
540,AOX,257,7,66,9,4,47,8,8,12,24,19,60,27,4,2,0,2,5,0,2,7,0,0,9,0.00164429,0.0378085,0.04349
550,AOX,277,7,62,9,6,55,9,9,22,17,16,72,7,3,1,1,1,0,0,1,0,1,1,1,0.00160631,0.0378749,0.0424109
560,AOX,199,7,48,12,3,31,7,4,5,17,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0.00157536,0.0227289,0.0693109
570,AOX,52,6,20,7,0,3,1,5,5,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.000146261,0.00968499,0.0151018
580,AOX,221,5,83,9,4,30,9,10,10,13,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00163073,0.0216163,0.0754397
590,AOX,100,5,22,9,4,17,2,3,6,4,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0.00159933,0.0126973,0.125959
600,AOX,59,4,26,5,3,6,3,1,6,3,3,3,1,3,0,0,0,0,0,0,0,0,0,1,0.0015694,0.0162371,0.0966553
610,AOX,278,9,89,13,6,32,14,13,23,23,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0.00161515,0.0287184,0.0562409
620,AOX,177,6,66,8,8,17,8,2,13,12,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00154985,0.02514,0.0616489
630,AOX,214,6,59,8,6,40,7,6,12,14,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00159698,0.0230466,0.0692936
640,AOX,169,4,54,6,3,33,5,9,13,10,13,23,8,3,3,0,0,2,0,1,0,0,0,2,0.00157253,0.0210955,0.0745434
650,AOX,77,6,34,3,3,4,5,1,8,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0.00156023,0.0144904,0.107673
660,AOX,127,4,54,2,1,11,4,6,12,10,10,17,1,3,0,0,0,0,0,0,0,0,0,1,0.00160646,0.0207879,0.0772786
670,AOX,176,6,46,5,6,24,6,4,17,11,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00156582,0.0235679,0.0664386
680,AOX,287,7,89,15,12,40,5,9,16,16,12,73,2,3,0,0,0,1,0,0,0,0,0,1,0.00157631,0.0338845,0.0465201
690,AOX,89,7,22,3,4,17,3,4,11,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000149541,0.0150651,0.00992632
700,AOX,218,6,60,13,9,38,8,12,10,8,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00154726,0.0238429,0.0648938
710,AOX,357,9,103,17,7,60,14,8,20,25,17,86,0,0,0,0,0,0,0,0,0,0,0,0,0.00158337,0.0322205,0.0491418
720,AOX,180,7,63,6,9,18,6,4,8,9,12,45,8,3,0,0,0,2,0,0,0,1,0,5,0.00158253,0.0343784,0.0460327
730,AOX,302,9,86,18,9,49,8,3,15,23,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0.00158676,0.032126,0.0493917
740,AOX,137,7,42,3,6,19,5,5,9,7,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00160108,0.0245083,0.0653282
750,AOX,196,6,65,13,8,27,10,9,20,9,5,30,4,3,2,1,0,1,0,0,0,0,0,0,0.00158089,0.0260939,0.0605846
760,AOX,134,5,47,6,9,22,1,3,9,2,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00158095,0.0178285,0.0886753
770,AOX,229,6,66,6,8,45,7,5,20,7,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00157492,0.0257564,0.0611467
780,AOX,53,4,11,1,0,11,0,5,8,5,2,10,9,4,0,0,2,2,1,0,1,0,0,3,0.00156331,0.0186629,0.0837659
790,AOX,177,8,48,9,5,14,6,2,17,16,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00156927,0.0280704,0.0559048
800,AOX,293,6,64,11,8,60,7,13,22,22,14,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00161319,0.0307211,0.0525108
810,AOX,289,9,88,7,3,45,12,10,16,19,14,75,3,3,0,0,0,0,0,0,0,1,0,2,0.00157597,0.0373366,0.0422098
820,AOX,143,5,50,4,6,18,5,4,7,7,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00157499,0.0208816,0.0754248
830,AOX,127,4,50,7,1,13,1,5,4,11,16,19,145,8,20,2,2,26,4,3,4,6,5,73,0.00164,0.0376629,0.0435442
840,AOX,290,12,84,6,4,41,9,7,24,24,13,78,0,0,0,0,0,0,0,0,0,0,0,0,0.00154653,0.037749,0.0409688
850,AOX,170,7,46,9,4,29,10,2,6,9,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00156483,0.0237837,0.0657943
860,AOX,109,4,35,9,6,10,5,6,9,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00153444,0.0129198,0.118766
