iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PMX,246,7,58,11,7,53,11,11,13,15,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00471777,0.0179372,0.263016
10,PMX,169,9,26,7,3,30,3,2,11,11,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0.000243222,0.0197472,0.0123168
20,PMX,171,6,33,0,5,38,7,8,11,12,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00457127,0.016264,0.281067
30,PMX,79,4,26,3,2,13,3,4,3,6,2,17,8,4,3,0,0,1,0,1,0,1,1,1,0.00457442,0.0192896,0.237144
40,PMX,162,5,37,6,4,34,9,5,6,13,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0.00451355,0.0145502,0.310205
50,PMX,125,5,32,12,3,27,5,5,4,10,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0.00458256,0.0121685,0.376593
60,PMX,190,6,38,3,8,35,6,6,6,14,21,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00450133,0.0152575,0.295024
70,PMX,182,4,42,6,7,39,8,11,10,11,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00457065,0.0127567,0.358294
80,PMX,296,6,69,9,10,74,7,13,17,14,16,67,0,0,0,0,0,0,0,0,0,0,0,0,0.00448078,0.0194347,0.230555
90,PMX,300,5,55,5,6,68,10,18,16,30,21,71,0,0,0,0,0,0,0,0,0,0,0,0,0.000222671,0.017491,0.0127306
100,PMX,65,4,18,2,1,12,3,4,4,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0.000210832,0.0101846,0.0207011
110,PMX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221751,0.00721483,0.0307354
120,PMX,301,8,50,10,6,68,14,18,11,14,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0.000235771,0.0200407,0.0117646
130,PMX,30,4,12,1,2,3,0,1,2,2,1,6,93,5,15,0,4,12,0,3,2,5,3,49,0.000210351,0.0256199,0.00821045
140,PMX,81,4,24,3,2,16,1,5,2,4,4,20,10,4,2,0,0,2,0,0,1,0,0,5,0.000209792,0.017921,0.0117065
150,PMX,142,7,26,2,2,42,4,3,4,8,9,42,23,3,5,0,0,6,0,1,1,2,1,7,0.00427963,0.0286656,0.149295
160,PMX,127,5,38,5,4,24,6,5,6,12,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00427406,0.0118437,0.360873
170,PMX,153,5,33,9,2,33,7,8,6,14,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0042918,0.0142962,0.300206
180,PMX,284,6,72,10,9,51,8,9,13,23,17,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00436426,0.0190264,0.229379
