iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,OX,418,8,140,25,12,49,11,18,36,28,23,76,0,0,0,0,0,0,0,0,0,0,0,0,0.00209073,0.0347005,0.0602507
10,OX,208,8,62,6,8,27,8,4,8,20,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0.00188077,0.0297649,0.0631875
20,OX,244,5,85,32,11,15,11,7,15,21,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00218886,0.0167034,0.131043
30,OX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214682,0.00762356,0.0281603
40,OX,450,8,129,21,8,65,22,20,41,17,12,115,0,0,0,0,0,0,0,0,0,0,0,0,0.00210812,0.0491079,0.0429282
50,OX,317,4,101,11,8,59,16,9,16,19,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0.00193859,0.0259846,0.0746053
60,OX,124,4,30,6,1,28,4,8,7,6,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0017703,0.0152849,0.11582
70,OX,257,6,116,12,6,24,7,4,20,17,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0.00183727,0.0285691,0.0643095
80,OX,119,6,23,4,4,19,4,3,6,7,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0.000167031,0.0200792,0.00831861
90,OX,235,7,63,17,6,35,8,10,27,11,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00179868,0.0280464,0.0641321
100,OX,156,4,64,12,1,20,4,4,17,10,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0017518,0.0224653,0.0779782
110,OX,297,8,72,16,14,48,13,9,32,19,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0.00177078,0.0337131,0.0525249
120,OX,457,8,138,24,13,72,17,15,25,26,20,107,5,3,3,0,0,0,0,0,0,0,1,1,0.00214593,0.0472704,0.0453969
130,OX,333,6,76,14,5,66,4,5,20,18,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0.0019959,0.0428575,0.0465706
140,OX,409,8,137,18,15,49,17,18,36,19,17,83,2,3,0,1,0,0,0,0,0,0,1,0,0.00177787,0.0435609,0.0408134
150,OX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185982,0.00943973,0.019702
160,OX,124,6,37,4,5,19,3,5,7,7,4,33,32,4,7,0,2,3,1,1,3,2,3,10,0.00179151,0.0349063,0.0513232
170,OX,448,10,133,22,16,63,16,12,51,10,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0.00204144,0.0470975,0.0433449
180,OX,450,9,131,21,6,68,17,10,16,37,43,101,0,0,0,0,0,0,0,0,0,0,0,0,0.00188802,0.0450114,0.0419453
190,OX,142,7,46,6,7,8,4,7,18,6,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00185396,0.021449,0.0864354
200,OX,283,6,90,15,15,50,5,9,24,13,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00178656,0.0270486,0.0660497
210,OX,161,6,46,3,6,35,1,4,8,9,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00173529,0.0293465,0.0591309
220,OX,60,6,13,2,1,10,1,4,7,3,0,19,5,3,1,1,1,1,0,0,0,0,0,1,0.000209552,0.0259729,0.00806811
230,OX,227,7,68,9,2,38,4,3,14,12,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00181857,0.0403021,0.0451233
