iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GrPX,474,5,140,23,6,85,11,21,3,80,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00244451,0.0226776,0.107794
10,GrPX,416,4,126,21,8,78,19,18,0,45,48,53,168,6,27,5,3,34,1,9,0,10,10,69,0.00231729,0.0350791,0.066059
20,GrPX,461,5,135,25,8,90,18,29,0,62,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0.0023485,0.0187003,0.125586
30,GrPX,658,6,199,28,12,126,18,30,1,98,61,85,0,0,0,0,0,0,0,0,0,0,0,0,0.00230787,0.0230756,0.100014
40,GrPX,476,4,129,20,4,88,11,26,2,73,62,61,61,3,17,1,1,21,0,4,1,3,6,7,0.00234242,0.0281959,0.0830767
50,GrPX,516,5,138,16,8,113,17,22,3,73,54,72,40,3,7,1,2,11,0,3,0,6,3,7,0.00282402,0.0333771,0.0846096
60,GrPX,421,8,143,16,6,80,11,14,1,61,48,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00228934,0.0198356,0.115416
70,GrPX,436,4,126,9,6,85,17,23,3,68,52,47,38,4,6,2,1,3,0,4,1,7,4,10,0.00230456,0.0264054,0.0872759
80,GrPX,512,4,162,18,9,105,19,32,0,66,65,36,129,3,26,7,3,39,3,7,1,18,12,13,0.00234187,0.0297956,0.0785977
90,GrPX,410,5,96,15,9,88,7,13,1,70,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0.00235366,0.0186716,0.126056
100,GrPX,516,5,147,22,4,104,19,27,4,78,52,59,0,0,0,0,0,0,0,0,0,0,0,0,0.00236937,0.0196166,0.120784
110,GrPX,372,4,120,13,2,82,10,23,1,49,36,36,49,3,9,4,2,12,1,2,0,8,6,5,0.00236857,0.0258723,0.0915485
120,GrPX,512,6,146,20,7,98,8,30,2,90,44,67,0,0,0,0,0,0,0,0,0,0,0,0,0.00227603,0.0200877,0.113304
130,GrPX,599,5,190,22,9,120,12,26,4,96,60,60,27,3,6,0,1,4,1,1,0,7,5,2,0.00236484,0.0275406,0.0858675
