iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,143,5,55,2,4,16,7,4,5,9,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00150572,0.0198733,0.0757661
10,GLOX,72,5,23,10,2,7,5,1,1,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0.000561264,0.0121268,0.046283
20,GLOX,127,5,52,6,5,11,8,1,3,10,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0.000558474,0.016809,0.0332247
30,GLOX,109,4,47,5,2,15,5,0,2,9,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0.000562864,0.0153416,0.0366888
40,GLOX,104,5,39,4,2,12,5,0,6,3,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0.000562493,0.016296,0.0345172
50,GLOX,186,6,70,8,6,17,2,2,7,13,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00142127,0.0254751,0.0557905
60,GLOX,93,4,35,2,2,10,5,3,3,6,5,22,12,3,6,0,0,3,0,0,0,0,0,3,0.00141718,0.0220683,0.0642178
70,GLOX,143,5,57,1,4,17,4,1,4,10,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000559664,0.0180771,0.0309598
80,GLOX,101,4,38,11,4,9,4,2,6,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00143276,0.0127312,0.112539
90,GLOX,89,4,40,5,1,7,4,0,4,12,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00148341,0.0117656,0.12608
100,GLOX,63,4,32,4,0,4,4,0,7,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.000585204,0.0107138,0.0546213
110,GLOX,143,4,55,6,3,28,6,5,6,7,9,18,14,3,5,0,2,1,2,0,0,0,0,4,0.000553924,0.0240925,0.0229915
120,GLOX,77,3,32,7,1,9,4,1,1,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000561924,0.00951197,0.0590755
130,GLOX,145,7,52,13,5,11,3,2,10,8,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0.000555464,0.0205268,0.0270605
140,GLOX,156,6,53,5,4,27,9,4,4,10,13,27,18,3,6,0,0,2,1,0,1,2,0,6,0.00142473,0.0290825,0.0489893
150,GLOX,80,4,33,0,2,3,1,0,2,10,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0.00146824,0.0134801,0.108919
160,GLOX,69,4,26,3,6,4,4,1,3,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0.000560884,0.012046,0.046562
170,GLOX,104,4,39,8,4,8,2,1,6,5,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0.000560274,0.0137604,0.0407165
180,GLOX,148,5,50,15,2,18,8,1,9,11,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0.000559744,0.0147385,0.0379783
190,GLOX,161,6,60,15,5,15,7,2,8,12,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00141414,0.0186171,0.075959
200,GLOX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560123,0.00640487,0.0874526
210,GLOX,160,6,54,4,5,18,10,6,6,21,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00145447,0.0161307,0.090168
220,GLOX,67,3,32,6,3,3,2,0,7,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.000559263,0.0105756,0.0528826
230,GLOX,87,4,45,6,0,9,3,0,4,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0014018,0.0116315,0.120518
240,GLOX,140,4,61,7,9,9,1,2,14,12,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00140193,0.01163,0.120544
250,GLOX,67,4,27,3,1,7,1,0,4,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0.000557264,0.0106042,0.0525515
260,GLOX,100,5,36,4,1,8,5,4,5,4,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00141049,0.015499,0.091005
270,GLOX,60,4,22,1,3,6,2,2,2,5,12,5,7,3,1,0,1,3,0,0,1,0,0,1,0.00139767,0.0154133,0.0906795
280,GLOX,121,6,49,4,7,9,6,2,4,6,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00139845,0.0152068,0.0919621
290,GLOX,53,3,30,2,0,4,2,0,7,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000559504,0.00798359,0.0700817
300,GLOX,116,4,44,9,0,12,4,2,8,8,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00143046,0.0147958,0.0966799
310,GLOX,219,7,70,6,5,30,5,3,8,24,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0.00134468,0.0236611,0.0568308
320,GLOX,152,5,65,8,3,16,7,1,8,10,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0014067,0.0178464,0.0788225
330,GLOX,124,4,56,0,2,13,0,3,3,12,6,29,15,3,6,0,1,0,2,0,1,0,0,5,0.00139124,0.0281388,0.049442
340,GLOX,110,5,39,8,2,11,6,1,9,4,2,28,139,6,59,5,7,10,2,0,5,9,15,27,0.000558464,0.0422915,0.0132051
350,GLOX,139,6,39,4,6,12,2,1,5,15,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00140171,0.0224336,0.0624825
360,GLOX,45,3,14,5,3,2,5,1,5,1,5,4,8,3,2,1,0,1,0,0,0,1,0,3,0.000552344,0.0137807,0.040081
370,GLOX,62,3,27,3,1,7,2,0,3,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00137026,0.00949445,0.144322
380,GLOX,20,3,7,1,2,1,0,0,3,0,2,4,6,3,1,0,0,1,0,0,0,1,0,3,0.000553124,0.0159819,0.0346094
390,GLOX,27,3,13,1,0,5,1,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000550854,0.00747377,0.073705
400,GLOX,68,4,24,4,3,6,2,1,3,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000554994,0.0125162,0.0443419
410,GLOX,36,3,20,1,1,2,0,0,0,2,4,6,3,3,0,0,0,1,0,0,0,1,0,1,0.000549494,0.0156731,0.0350597
420,GLOX,58,4,18,1,1,9,0,1,0,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0.000548764,0.0119505,0.0459196
430,GLOX,41,4,15,3,2,3,0,0,6,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0.000556284,0.00929109,0.0598728
440,GLOX,60,3,20,0,0,8,2,1,0,9,10,10,30,4,13,0,1,2,1,1,2,0,2,8,0.000550794,0.0199727,0.0275773
450,GLOX,99,4,26,5,2,9,3,1,5,12,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00137822,0.0170628,0.0807731
460,GLOX,139,5,52,2,8,16,3,1,7,9,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00139087,0.0169407,0.0821023
470,GLOX,103,5,43,4,4,10,4,0,5,4,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00135194,0.0181962,0.074298
480,GLOX,87,4,35,5,2,7,1,2,5,7,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00138033,0.0162142,0.0851311
490,GLOX,93,4,33,10,3,7,4,3,6,6,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0.000549483,0.0143255,0.0383569
500,GLOX,76,4,28,9,4,5,3,2,13,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.000551484,0.0106314,0.0518733
510,GLOX,45,3,19,3,2,3,1,0,9,4,0,4,90,5,23,10,0,8,9,3,8,3,4,22,0.000548854,0.0242711,0.0226135
520,GLOX,99,4,44,10,3,9,3,2,5,8,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0.00137365,0.0130688,0.105109
530,GLOX,28,3,11,5,0,1,1,1,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000545273,0.00755189,0.0722035
540,GLOX,113,3,46,5,4,10,2,2,4,12,7,21,10,3,3,1,0,2,0,0,0,0,0,4,0.000551234,0.0202488,0.027223
550,GLOX,37,3,13,1,3,0,1,0,2,3,5,9,13,3,6,0,0,2,0,0,1,0,0,4,0.000545214,0.0185848,0.0293366
560,GLOX,81,3,36,1,5,7,2,0,2,6,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0.000560814,0.0122793,0.0456716
570,GLOX,44,4,13,0,0,6,3,0,1,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0.000553843,0.0109588,0.0505384
580,GLOX,152,4,49,17,5,12,4,2,10,18,13,22,168,6,63,8,2,26,5,1,5,15,16,27,0.00137401,0.0341197,0.0402703
590,GLOX,30,3,17,2,0,4,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.000549324,0.00819366,0.0670426
600,GLOX,66,4,28,1,2,6,0,2,2,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0.000552544,0.014987,0.0368682
610,GLOX,106,4,50,5,0,11,4,3,4,13,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00140209,0.0116295,0.120564
620,GLOX,52,3,27,3,2,3,3,0,5,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000553184,0.00916191,0.0603787
630,GLOX,96,3,36,14,2,10,4,3,7,3,7,10,12,3,3,0,0,2,0,0,0,4,1,2,0.000560424,0.0184615,0.0303563
640,GLOX,86,4,30,5,3,11,3,1,8,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0.000559664,0.0128589,0.0435235
650,GLOX,77,4,28,8,0,8,1,1,3,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0.000550133,0.0143812,0.0382537
660,GLOX,115,4,42,7,5,10,3,2,7,8,9,22,18,4,7,1,0,3,2,0,1,0,0,4,0.000545404,0.0229338,0.0237816
