iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,OX,98,3,26,3,3,16,3,6,3,11,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00476598,0.014662,0.325057
10,OX,85,5,22,0,1,12,1,7,3,8,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000200182,0.0140872,0.0142102
20,OX,314,7,77,6,6,63,5,13,6,22,14,102,0,0,0,0,0,0,0,0,0,0,0,0,0.00468368,0.0272133,0.17211
30,OX,121,7,33,4,2,24,2,4,6,12,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00532065,0.0166681,0.319211
40,OX,147,6,40,3,6,28,7,3,5,12,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00466927,0.0172493,0.270693
50,OX,153,4,36,4,4,32,2,7,11,12,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00467741,0.0155815,0.30019
60,OX,206,8,47,8,9,40,6,6,9,15,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00512395,0.0221997,0.230811
70,OX,66,4,19,2,3,12,1,0,2,8,8,11,302,9,63,7,4,42,8,10,9,22,26,111,0.000196222,0.0399367,0.00491333
80,OX,195,8,53,4,3,32,4,8,8,17,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00470481,0.0172209,0.273204
90,OX,88,6,16,1,7,12,3,3,3,5,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0.000222212,0.0302422,0.00734774
100,OX,204,7,41,7,3,49,4,4,8,19,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00450454,0.0483592,0.0931475
110,OX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207752,0.0228403,0.00909585
120,OX,191,7,49,6,6,44,0,4,10,18,13,41,11,4,2,0,0,3,0,1,0,0,0,5,0.0177823,0.0590187,0.301299
130,OX,149,5,42,2,2,25,4,1,6,13,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0.0176794,0.0318243,0.55553
140,OX,137,5,35,5,7,27,2,6,12,12,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0177381,0.0289428,0.612868
150,OX,180,5,39,12,4,44,4,7,10,21,13,26,20,6,3,0,0,3,1,0,0,1,0,12,0.00531668,0.0538708,0.0986932
160,OX,250,7,55,6,7,50,8,11,11,13,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0.00532773,0.0484034,0.110069
170,OX,174,5,46,4,8,40,5,6,7,17,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00457759,0.0151475,0.302202
180,OX,198,6,48,7,2,38,8,3,7,17,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00456005,0.0178869,0.254938
190,OX,242,6,55,6,6,41,5,9,11,27,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00451783,0.0214634,0.21049
200,OX,159,6,36,4,4,43,8,8,4,10,6,36,14,4,4,0,0,6,0,0,0,0,0,4,0.00453307,0.0266216,0.170278
210,OX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173091,0.00757038,0.0228642
220,OX,66,5,17,8,2,13,4,1,3,5,5,8,18,4,5,0,0,1,0,0,0,2,0,10,0.00453435,0.0222808,0.203509
230,OX,164,6,32,7,3,35,7,4,3,10,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00447705,0.0157759,0.283791
240,OX,98,5,18,1,6,18,2,1,2,10,8,32,0,3,0,0,0,0,0,0,0,0,0,0,0.000173492,0.021275,0.00815472
250,OX,259,7,69,10,5,38,9,8,7,22,19,72,0,0,0,0,0,0,0,0,0,0,0,0,0.004612,0.0245214,0.188081
260,OX,104,6,24,4,4,31,0,2,7,4,10,18,20,3,3,2,1,5,1,0,1,0,0,7,0.00486583,0.0251162,0.193733
270,OX,197,5,53,6,10,36,6,8,2,10,12,54,7,4,0,0,0,4,0,0,0,1,0,2,0.0046724,0.0280704,0.166453
280,OX,176,5,48,10,6,37,8,4,10,19,11,23,38,3,10,0,2,12,1,0,4,3,1,5,0.00477761,0.0231373,0.206489
290,OX,158,6,18,4,3,44,3,6,4,13,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0.000175742,0.0200519,0.00876435
300,OX,136,5,30,2,3,36,2,1,3,14,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0.005011,0.0159611,0.313951
310,OX,4,3,0,0,0,1,0,0,1,0,0,2,4,3,0,0,0,2,0,0,0,0,0,2,0.000176251,0.0161509,0.0109128
320,OX,155,6,38,2,4,26,5,5,8,12,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0.0045181,0.0156112,0.289413
330,OX,136,7,30,1,3,28,4,7,6,15,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00452085,0.0144504,0.312853
340,OX,272,7,52,9,7,59,8,14,9,24,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00449218,0.0215118,0.208824
350,OX,200,6,49,15,2,30,5,3,12,19,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00442279,0.0224705,0.196826
360,OX,139,5,28,2,2,33,5,7,5,8,10,39,4,3,1,0,0,2,0,0,0,0,0,1,0.00473901,0.0228965,0.206976
370,OX,165,5,59,9,8,29,6,3,4,13,8,26,284,7,73,5,10,65,9,7,15,30,21,49,0.00452406,0.0355215,0.127361
380,OX,142,6,37,4,4,38,2,6,6,12,5,28,28,6,8,0,0,5,0,2,1,1,3,8,0.000211292,0.0253225,0.00834404
390,OX,117,4,23,4,5,34,4,5,3,11,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000166542,0.0112016,0.0148677
400,OX,225,6,60,4,6,41,8,10,8,10,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0.00454913,0.0220384,0.206418
410,OX,214,6,58,11,6,44,11,8,9,21,13,33,192,7,46,6,4,28,7,7,12,12,22,48,0.00443626,0.0353931,0.125343
420,OX,142,6,43,2,5,21,5,7,7,12,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00455661,0.0172638,0.26394
430,OX,200,5,46,6,4,46,10,3,11,25,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00452905,0.015293,0.296152
440,OX,180,4,62,4,9,29,7,2,13,14,14,26,237,10,44,3,5,45,8,8,2,15,14,93,0.00455084,0.0366217,0.124266
450,OX,109,5,23,3,2,22,1,5,5,10,7,31,11,3,2,0,0,1,2,1,1,0,1,3,0.00468623,0.0254081,0.184439
460,OX,203,9,56,7,3,35,8,5,6,17,20,46,27,5,3,1,2,2,1,2,0,0,0,16,0.00450121,0.0327888,0.137279
470,OX,226,6,69,7,9,32,13,7,12,17,20,40,65,8,11,2,1,8,0,4,2,4,2,31,0.00452038,0.0363321,0.124418
480,OX,178,7,47,9,5,22,5,3,7,19,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0.00451061,0.0212373,0.212391
490,OX,123,5,25,4,6,35,3,6,5,6,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000179871,0.0128808,0.0139643
500,OX,143,5,38,3,3,26,5,6,1,13,11,37,22,4,4,0,0,5,0,0,0,3,0,10,0.00437381,0.0314509,0.139068
510,OX,152,4,47,6,4,33,5,8,8,11,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00494204,0.0125292,0.39444
520,OX,151,5,40,5,4,29,8,2,11,13,12,27,11,4,2,0,0,1,0,0,0,1,1,6,0.00438999,0.0246728,0.177928
530,OX,163,5,35,6,2,40,3,3,11,12,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0.00457614,0.0173826,0.26326
540,OX,17,5,3,2,0,3,1,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000174242,0.00924433,0.0188485
550,OX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191612,0.0087919,0.0217942
560,OX,142,4,37,6,7,15,8,4,5,12,13,35,31,4,7,1,2,8,0,2,1,1,0,9,0.00480208,0.0258173,0.186003
570,OX,155,5,46,4,10,18,7,8,2,12,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0.0043531,0.0145927,0.298307
580,OX,94,4,28,4,0,13,4,2,6,8,5,24,16,5,3,0,0,3,0,0,0,0,0,10,0.00483231,0.0224918,0.214848
590,OX,47,5,11,1,2,13,0,1,1,5,5,8,18,3,5,0,0,4,1,1,2,0,0,5,0.000168992,0.0186539,0.00905934
600,OX,145,5,42,6,5,27,2,2,4,12,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00434537,0.0155658,0.279161
610,OX,158,5,37,3,1,33,3,7,5,17,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00438922,0.0192148,0.22843
620,OX,163,9,36,3,4,30,5,5,4,17,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0.00449144,0.018952,0.236991
630,OX,85,5,25,2,3,19,3,5,1,5,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00483017,0.0127889,0.377685
640,OX,189,7,56,3,3,34,10,5,8,14,16,40,27,7,1,1,0,6,0,2,1,1,0,15,0.00506726,0.0287567,0.176211
650,OX,164,7,30,3,3,30,7,7,11,10,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00443229,0.0232271,0.190824
