iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,EAX,745,6,299,63,28,54,19,8,80,68,71,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00978111,0.0405651,0.241121
10,EAX,847,9,332,55,33,74,27,10,72,84,86,74,316,7,94,12,10,26,14,5,20,22,19,94,0.00853709,0.084371,0.101185
20,EAX,848,8,319,59,45,58,25,7,67,108,83,77,5,3,4,0,0,0,0,0,0,0,0,1,0.00628242,0.0444073,0.141472
30,EAX,721,10,277,51,30,40,27,14,72,70,55,85,0,0,0,0,0,0,0,0,0,0,0,0,0.00859807,0.0469088,0.183293
40,EAX,634,8,238,41,31,53,20,14,49,56,62,70,307,7,119,20,10,17,6,6,19,34,29,47,0.00600685,0.0871911,0.068893
50,EAX,727,7,282,61,39,60,26,9,53,64,70,63,36,4,13,0,1,6,2,0,5,2,0,7,0.01067,0.0563673,0.189294
60,EAX,743,6,310,56,34,41,17,4,60,74,80,67,446,9,187,27,4,55,13,8,17,24,24,87,0.0100737,0.0811112,0.124197
70,EAX,822,6,317,69,35,54,34,16,85,76,81,55,173,7,80,3,1,13,6,2,12,8,13,35,0.00820713,0.0620098,0.132352
80,EAX,809,9,325,64,34,49,29,15,70,89,56,78,0,0,0,0,0,0,0,0,0,0,0,0,0.00761883,0.0500558,0.152207
90,EAX,696,5,269,55,33,50,26,11,50,81,66,55,388,7,149,23,6,34,14,3,25,26,33,75,0.00775032,0.0670351,0.115616
100,EAX,776,7,313,52,31,41,26,11,52,92,86,72,0,0,0,0,0,0,0,0,0,0,0,0,0.0118129,0.0407231,0.290078
110,EAX,825,8,325,80,45,49,21,12,81,79,75,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00623876,0.036316,0.171791
120,EAX,867,10,332,83,45,45,29,8,64,101,84,76,0,0,0,0,0,0,0,0,0,0,0,0,0.00706789,0.0455711,0.155096
130,EAX,773,7,315,69,28,58,21,6,53,84,84,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00859452,0.0374878,0.229262
140,EAX,932,7,358,78,42,61,34,22,83,88,75,91,20,4,10,1,0,0,2,0,2,0,0,5,0.00769651,0.0502115,0.153282
150,EAX,762,6,323,55,40,42,23,14,44,91,83,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00804034,0.0369281,0.217729
160,EAX,782,9,304,65,31,60,20,8,57,81,72,84,0,0,0,0,0,0,0,0,0,0,0,0,0.00844541,0.0510829,0.165328
170,EAX,860,7,328,61,46,56,31,18,67,117,78,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00899966,0.0355052,0.253475
180,EAX,874,7,360,73,37,55,31,10,67,75,89,77,145,7,50,6,5,14,3,1,6,11,8,41,0.00842752,0.0687345,0.12261
190,EAX,809,6,351,63,30,58,27,12,64,63,82,59,0,0,0,0,0,0,0,0,0,0,0,0,0.00673742,0.036538,0.184395
200,EAX,868,10,333,85,35,50,34,8,69,85,76,93,222,10,62,5,8,22,7,2,4,16,10,86,0.0109989,0.092246,0.119234
210,EAX,818,7,333,67,37,51,23,7,78,87,78,57,0,0,0,0,0,0,0,0,0,0,0,0,0.00853229,0.0356994,0.239004
220,EAX,849,7,314,82,32,68,43,11,56,100,74,69,0,0,0,0,0,0,0,0,0,0,0,0,0.0098132,0.040488,0.242373
230,EAX,756,6,282,53,28,61,21,14,74,85,69,69,169,6,59,9,3,6,7,1,11,22,15,36,0.0088838,0.0670382,0.132518
240,EAX,869,7,321,81,40,64,27,10,63,104,75,84,0,0,0,0,0,0,0,0,0,0,0,0,0.0104452,0.0359486,0.290559
250,EAX,794,6,300,61,40,57,24,10,83,71,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0.00985321,0.0384287,0.256403
260,EAX,813,7,343,56,40,55,19,5,51,88,77,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00855782,0.0429144,0.199416
270,EAX,850,7,349,79,49,34,21,9,80,89,79,61,248,7,91,17,9,20,11,1,11,23,18,47,0.00977006,0.060877,0.160489
280,EAX,772,8,318,65,33,36,15,10,52,79,94,70,0,0,0,0,0,0,0,0,0,0,0,0,0.00775512,0.0451083,0.171922
290,EAX,669,8,282,54,26,38,22,4,51,72,68,52,280,8,92,15,11,22,11,1,12,17,21,78,0.0103193,0.0776445,0.132905
300,EAX,797,7,309,71,35,52,24,13,58,92,76,67,402,7,161,27,13,35,16,3,8,24,31,84,0.00711931,0.0821559,0.0866561
