iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PL,669,7,219,24,11,113,38,15,3,104,92,50,0,0,0,0,0,0,0,0,0,0,0,0,0.115395,0.0202192,5.70722
10,PL,647,7,196,18,16,101,41,13,5,110,72,75,0,0,0,0,0,0,0,0,0,0,0,0,0.111141,0.0232105,4.78841
20,PL,636,6,172,16,13,124,37,19,1,97,73,84,193,5,43,9,1,25,13,3,0,26,22,51,0.111704,0.0358989,3.11164
30,PL,654,6,190,22,14,120,37,21,7,113,62,68,204,6,43,1,3,31,7,3,2,21,25,68,0.11191,0.0362347,3.08848
40,PL,543,5,164,11,10,92,32,13,5,86,74,56,0,0,0,0,0,0,0,0,0,0,0,0,0.110526,0.0187978,5.87973
50,PL,666,5,213,18,20,119,40,17,5,93,79,62,224,6,45,8,3,43,22,5,0,36,19,43,0.113042,0.0378261,2.98847
60,PL,751,5,217,22,15,140,45,15,8,117,81,91,350,7,113,13,7,43,20,10,2,48,35,59,0.114717,0.0442147,2.59454
70,PL,689,4,209,24,5,125,54,22,2,122,75,51,0,0,0,0,0,0,0,0,0,0,0,0,0.112042,0.0194196,5.76954
80,PL,676,5,218,18,8,106,49,14,5,96,87,75,350,6,110,6,5,54,20,11,1,48,36,59,0.111944,0.0412943,2.71088
90,PL,705,5,227,21,15,123,44,15,2,109,86,63,0,0,0,0,0,0,0,0,0,0,0,0,0.11224,0.0205743,5.45535
100,PL,685,5,200,20,16,127,53,13,6,99,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0.11246,0.0205208,5.48029
110,PL,724,5,208,11,14,123,46,23,8,122,97,72,326,7,94,11,3,63,22,9,2,38,21,63,0.116305,0.0433276,2.68433
120,PL,684,6,218,10,8,128,40,27,10,99,77,67,344,6,83,13,3,54,10,9,2,54,32,84,0.113385,0.040087,2.82848
130,PL,639,5,181,16,13,120,38,23,8,109,76,55,0,0,0,0,0,0,0,0,0,0,0,0,0.114901,0.0212723,5.40143
140,PL,648,5,156,16,9,115,47,19,5,114,75,92,0,0,0,0,0,0,0,0,0,0,0,0,0.110347,0.0223388,4.93971
150,PL,599,5,199,14,4,113,35,17,3,97,63,54,316,8,81,4,6,52,24,13,2,33,32,69,0.120489,0.0405834,2.96892
160,PL,624,5,201,17,11,105,37,22,8,83,75,65,339,6,101,6,4,47,18,6,0,53,48,56,0.110965,0.0396892,2.79586
170,PL,582,5,174,12,14,114,36,16,5,94,65,52,0,0,0,0,0,0,0,0,0,0,0,0,0.112789,0.0190279,5.92753
180,PL,680,4,199,20,12,134,34,24,10,103,79,65,409,7,145,13,7,60,24,14,2,43,43,58,0.114204,0.0393194,2.90451
190,PL,576,5,182,10,3,93,44,16,5,109,57,57,223,5,60,6,5,25,17,5,1,25,21,58,0.11537,0.0351132,3.28567
200,PL,655,7,196,27,12,112,49,16,2,102,73,66,325,7,90,11,10,52,21,11,1,39,36,54,0.114441,0.0433581,2.63943
210,PL,808,8,233,15,12,156,56,19,8,114,91,104,330,7,76,6,3,59,28,12,1,43,33,69,0.112122,0.046854,2.393
220,PL,688,7,197,15,15,120,51,26,5,92,78,89,105,5,26,1,1,18,7,4,1,12,11,24,0.113016,0.0359532,3.14342
230,PL,769,6,238,20,13,137,49,20,5,110,114,63,0,0,0,0,0,0,0,0,0,0,0,0,0.113156,0.0217037,5.21368
240,PL,809,8,222,19,11,151,58,22,7,109,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0.114606,0.0284453,4.029
250,PL,755,6,220,23,15,123,48,22,7,120,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0.111291,0.0228921,4.86156
260,PL,699,5,235,13,5,126,59,11,7,92,74,77,122,4,29,3,3,15,15,3,2,20,20,12,0.11346,0.031468,3.60558
270,PL,582,4,162,18,10,116,52,14,5,86,69,50,299,5,88,6,6,45,12,6,3,46,34,53,0.1122,0.0343417,3.26717
280,PL,633,5,194,14,9,120,61,17,4,78,67,69,168,5,44,4,3,27,9,3,0,28,15,35,0.112307,0.0366711,3.06256
290,PL,684,6,203,24,11,134,65,23,7,86,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0.113198,0.021654,5.22756
300,PL,601,5,184,16,13,103,36,22,2,95,67,63,0,0,0,0,0,0,0,0,0,0,0,0,0.11462,0.0187503,6.11298
310,PL,679,6,210,17,5,131,44,21,6,96,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0.115323,0.021397,5.38967
320,PL,799,5,232,14,15,149,62,20,4,126,93,84,141,6,34,3,3,14,13,4,0,24,19,27,0.116362,0.0366479,3.17515
330,PL,842,8,229,16,17,156,57,25,5,126,102,109,0,0,0,0,0,0,0,0,0,0,0,0,0.116811,0.0278079,4.20065
340,PL,720,6,216,16,8,123,52,18,10,111,87,79,0,0,0,0,0,0,0,0,0,0,0,0,0.116801,0.024148,4.83686
350,PL,737,5,230,18,14,148,39,25,5,102,75,81,0,0,0,0,0,0,0,0,0,0,0,0,0.116641,0.0205812,5.66736
360,PL,877,6,243,25,19,146,69,28,5,133,108,101,143,5,55,0,6,19,8,2,1,23,10,19,0.116941,0.0384027,3.04513
370,PL,775,6,241,18,17,123,50,28,4,101,100,93,0,0,0,0,0,0,0,0,0,0,0,0,0.117361,0.025355,4.62869
380,PL,566,7,163,13,7,110,30,13,4,82,60,84,177,5,52,4,4,29,8,6,2,20,21,31,0.118452,0.0387278,3.05857
390,PL,763,6,210,23,12,152,62,19,7,121,67,90,0,0,0,0,0,0,0,0,0,0,0,0,0.118512,0.0249922,4.74198
400,PL,726,6,225,17,11,113,58,22,7,106,77,90,210,6,52,10,6,36,13,5,2,21,21,44,0.111994,0.0406047,2.75816
410,PL,757,6,224,17,14,115,54,25,5,113,72,118,41,4,9,1,0,13,2,1,0,4,4,7,0.111014,0.03208,3.46054
420,PL,930,6,265,25,17,150,64,23,7,146,111,122,22,4,5,2,0,4,1,0,0,4,0,6,0.112039,0.032951,3.40016
430,PL,810,6,225,25,16,132,46,24,9,118,111,104,58,4,18,3,1,9,5,1,0,8,3,10,0.112487,0.0348954,3.22356
440,PL,970,6,312,24,16,183,68,22,6,124,116,99,0,0,0,0,0,0,0,0,0,0,0,0,0.113042,0.0247486,4.56761
450,PL,620,5,169,18,9,121,47,22,5,89,63,77,0,0,0,0,0,0,0,0,0,0,0,0,0.111597,0.0196131,5.68991
460,PL,797,5,224,23,15,123,71,20,7,135,96,83,0,0,0,0,0,0,0,0,0,0,0,0,0.112976,0.0222036,5.0882
470,PL,809,6,228,17,11,135,63,27,7,125,101,95,0,0,0,0,0,0,0,0,0,0,0,0,0.11557,0.0248844,4.64428
480,PL,842,6,284,19,7,159,49,24,6,119,76,99,134,7,27,4,1,26,7,1,0,28,12,28,0.113042,0.038176,2.96109
490,PL,653,6,193,18,11,106,43,22,5,97,74,84,160,7,42,1,2,22,15,1,1,16,17,43,0.112191,0.037633,2.98119
500,PL,848,6,254,19,9,135,62,25,5,134,103,102,0,0,0,0,0,0,0,0,0,0,0,0,0.112471,0.0233178,4.8234
510,PL,895,6,258,22,18,155,66,19,8,128,114,107,0,0,0,0,0,0,0,0,0,0,0,0,0.11443,0.0245841,4.65462
520,PL,834,6,225,21,16,165,61,24,6,108,89,119,17,3,1,0,0,3,0,0,0,3,1,9,0.111816,0.0342441,3.26528
530,PL,953,6,290,25,15,155,76,30,8,145,108,101,77,5,23,3,1,15,8,2,0,8,6,11,0.114016,0.0338552,3.36777
540,PL,881,6,252,14,15,148,50,33,7,125,115,122,0,0,0,0,0,0,0,0,0,0,0,0,0.112369,0.025255,4.44938
550,PL,907,6,254,17,12,185,58,30,5,131,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0.112936,0.022382,5.04585
560,PL,894,5,279,23,16,160,60,29,8,131,84,104,0,0,0,0,0,0,0,0,0,0,0,0,0.117369,0.0256913,4.56845
570,PL,920,5,246,18,11,196,74,21,7,111,115,121,0,0,0,0,0,0,0,0,0,0,0,0,0.117106,0.0239599,4.88755
580,PL,786,6,243,22,15,143,64,25,2,104,76,92,145,6,38,5,7,24,7,2,3,22,14,23,0.117496,0.0387816,3.02967
590,PL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109248,0.00913528,11.9589
600,PL,793,7,224,14,16,145,71,19,9,101,97,97,84,5,24,0,0,6,5,3,1,12,7,26,0.116785,0.0369449,3.16106
610,PL,804,5,241,18,12,173,61,21,4,108,89,77,0,0,0,0,0,0,0,0,0,0,0,0,0.113031,0.0212835,5.31071
620,PL,1014,8,329,16,21,178,69,46,11,126,110,108,0,0,0,0,0,0,0,0,0,0,0,0,0.112259,0.0269991,4.15788
630,PL,921,7,292,15,11,166,76,19,6,121,95,120,0,0,0,0,0,0,0,0,0,0,0,0,0.115589,0.0256987,4.49785
640,PL,842,6,264,25,10,143,52,14,6,127,89,112,0,0,0,0,0,0,0,0,0,0,0,0,0.114251,0.0239801,4.76441
650,PL,959,8,304,24,16,154,57,26,12,146,106,114,0,0,0,0,0,0,0,0,0,0,0,0,0.11258,0.0263536,4.27192
660,PL,897,6,234,23,8,151,68,41,8,149,98,117,0,0,0,0,0,0,0,0,0,0,0,0,0.113037,0.0249787,4.52533
670,PL,767,7,233,13,12,162,63,12,6,108,70,88,0,0,0,0,0,0,0,0,0,0,0,0,0.112936,0.0213459,5.29076
680,PL,1110,6,326,20,19,198,74,24,14,184,132,119,0,0,0,0,0,0,0,0,0,0,0,0,0.114892,0.0264184,4.34893
690,PL,1013,7,295,24,11,188,66,27,6,149,93,154,0,0,0,0,0,0,0,0,0,0,0,0,0.113026,0.0290858,3.88595
700,PL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104952,0.00741755,14.1492
710,PL,869,7,276,16,10,163,63,24,5,123,90,99,0,0,0,0,0,0,0,0,0,0,0,0,0.112267,0.0252122,4.45286
720,PL,969,6,285,24,18,153,66,30,3,159,121,110,0,0,0,0,0,0,0,0,0,0,0,0,0.113134,0.0252484,4.48083
730,PL,886,6,257,14,12,180,56,28,4,113,109,113,38,5,12,0,2,1,5,3,0,3,4,8,0.111529,0.0336009,3.31923
740,PL,958,5,300,16,14,174,80,21,6,141,99,107,0,0,0,0,0,0,0,0,0,0,0,0,0.112755,0.0241481,4.66931
750,PL,1053,7,317,19,19,165,60,36,10,156,126,145,0,0,0,0,0,0,0,0,0,0,0,0,0.114168,0.0264871,4.31033
760,PL,971,7,284,21,16,189,75,19,5,137,101,124,0,0,0,0,0,0,0,0,0,0,0,0,0.112622,0.0272518,4.13262
770,PL,947,6,253,22,14,173,62,27,8,148,113,127,82,8,24,2,1,12,6,0,0,7,14,16,0.114337,0.0370905,3.08266
780,PL,868,6,251,14,13,165,72,32,9,120,95,97,0,0,0,0,0,0,0,0,0,0,0,0,0.116344,0.023796,4.88923
790,PL,1134,9,333,22,29,187,93,31,10,162,127,140,0,0,0,0,0,0,0,0,0,0,0,0,0.112462,0.0295127,3.81062
800,PL,804,6,249,30,11,137,59,16,5,123,76,98,37,4,18,0,0,4,1,1,0,5,4,4,0.112358,0.0326206,3.44437
810,PL,836,6,269,18,10,150,60,23,7,113,83,103,3,3,0,0,0,2,0,0,0,0,0,1,0.112429,0.0305442,3.68085
820,PL,862,5,223,18,16,163,61,25,2,147,93,114,50,4,10,0,1,8,7,1,0,8,5,10,0.112862,0.0313906,3.59539
830,PL,848,7,248,23,16,172,46,27,3,114,89,110,0,0,0,0,0,0,0,0,0,0,0,0,0.112014,0.0257516,4.34979
840,PL,802,6,231,25,15,138,81,30,7,91,84,100,0,0,0,0,0,0,0,0,0,0,0,0,0.112593,0.025147,4.47738
850,PL,914,7,267,25,15,171,64,23,6,131,101,111,0,0,0,0,0,0,0,0,0,0,0,0,0.112833,0.0239533,4.71056
860,PL,1072,6,301,25,16,211,88,31,6,159,119,116,0,0,0,0,0,0,0,0,0,0,0,0,0.112969,0.0266561,4.23803
870,PL,981,8,276,19,15,176,64,32,5,172,117,105,19,3,2,1,0,3,2,1,0,5,5,0,0.112494,0.0328957,3.41972
880,PL,780,7,195,19,14,119,62,28,8,123,84,128,87,7,24,3,1,17,5,1,0,8,5,23,0.111268,0.0364264,3.05459
890,PL,1077,5,346,20,23,187,86,34,8,150,120,103,0,0,0,0,0,0,0,0,0,0,0,0,0.113387,0.0239118,4.74188
900,PL,811,6,250,15,16,142,63,23,11,119,83,89,43,5,15,0,1,5,3,2,0,3,4,10,0.113879,0.0321307,3.54423
910,PL,876,6,257,34,16,146,68,35,7,116,91,106,0,0,0,0,0,0,0,0,0,0,0,0,0.11067,0.0232313,4.76383
920,PL,940,7,254,19,16,154,91,31,5,125,104,141,0,0,0,0,0,0,0,0,0,0,0,0,0.114605,0.0266389,4.30216
930,PL,892,5,275,20,12,173,62,31,6,132,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0.111983,0.0232405,4.81846
940,PL,846,6,259,22,22,144,58,27,5,114,85,110,0,0,0,0,0,0,0,0,0,0,0,0,0.11148,0.0255635,4.36092
950,PL,631,5,198,11,9,111,46,19,3,91,58,85,0,0,0,0,0,0,0,0,0,0,0,0,0.112735,0.0194627,5.79234
960,PL,829,6,242,19,17,144,48,23,6,126,84,120,49,5,11,2,3,5,6,1,0,8,2,11,0.112787,0.0365646,3.08461
970,PL,1020,7,295,22,18,187,68,27,11,144,115,133,0,0,0,0,0,0,0,0,0,0,0,0,0.11531,0.0259996,4.43508
980,PL,859,6,264,12,17,159,67,26,2,128,86,98,0,0,0,0,0,0,0,0,0,0,0,0,0.113059,0.0242721,4.65796
990,PL,964,8,266,19,16,160,64,21,11,157,117,133,0,0,0,0,0,0,0,0,0,0,0,0,0.11421,0.0268739,4.24987
1000,PL,885,7,264,9,14,161,54,32,5,146,88,112,66,6,18,3,2,13,1,3,0,5,4,17,0.114821,0.035684,3.21771
1010,PL,756,5,194,20,8,139,64,23,5,120,84,99,0,0,0,0,0,0,0,0,0,0,0,0,0.113254,0.0231653,4.88895
1020,PL,1111,7,310,24,16,204,78,35,3,178,119,144,0,0,0,0,0,0,0,0,0,0,0,0,0.118778,0.0291577,4.07364
1030,PL,824,6,233,27,7,138,81,26,9,119,82,102,90,4,29,5,0,16,5,1,0,13,10,11,0.114625,0.0335167,3.41994
1040,PL,1021,5,285,31,20,178,74,31,8,149,113,132,0,0,0,0,0,0,0,0,0,0,0,0,0.114652,0.0249651,4.59248
1050,PL,881,8,253,24,16,151,70,30,2,125,97,113,0,0,0,0,0,0,0,0,0,0,0,0,0.113362,0.0246462,4.59958
1060,PL,780,5,219,16,21,129,46,24,8,126,100,91,0,0,0,0,0,0,0,0,0,0,0,0,0.113177,0.0228943,4.94345
