iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GOX,86,5,14,1,6,26,1,3,0,11,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0.000614374,0.0198148,0.0310058
10,GOX,200,6,44,4,1,52,4,8,2,18,18,49,180,5,21,3,7,39,0,4,0,11,1,94,0.00765261,0.0544942,0.14043
20,GOX,304,7,52,12,4,85,6,8,1,39,28,69,366,6,52,12,7,86,5,19,2,34,20,129,0.00814673,0.0772714,0.10543
30,GOX,124,4,30,4,2,34,2,7,1,16,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000481824,0.0183986,0.0261881
40,GOX,196,5,32,5,5,59,3,7,0,23,21,41,65,3,9,2,2,23,0,5,0,9,1,14,0.00807096,0.0477505,0.169024
50,GOX,210,6,49,8,3,55,1,11,1,32,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00819663,0.025665,0.31937
60,GOX,134,4,24,3,1,43,2,7,0,18,9,27,182,4,37,7,6,46,1,9,1,15,13,47,0.0207406,0.0803498,0.258129
70,GOX,115,3,30,3,2,34,3,4,0,14,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0259621,0.055325,0.469264
80,GOX,139,5,20,5,1,35,4,7,2,17,15,33,377,6,72,10,8,92,4,13,4,34,22,118,0.00816577,0.172926,0.0472212
90,GOX,302,6,49,9,10,78,6,15,4,39,25,67,338,6,47,12,7,93,8,11,1,34,30,95,0.0260359,0.152984,0.170187
100,GOX,280,6,42,4,8,83,3,11,3,32,24,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0330042,0.0826162,0.399488
110,GOX,104,4,17,1,3,23,4,3,0,14,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0262442,0.0533298,0.492111
120,GOX,14,3,3,1,0,4,0,1,0,1,1,3,15,3,3,2,1,3,0,0,0,1,2,3,0.000400293,0.10016,0.00399655
130,GOX,192,4,34,5,4,54,0,14,0,18,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0.026387,0.0663456,0.39772
140,GOX,160,5,42,7,1,33,1,18,0,19,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0.000482053,0.0547782,0.00880009
150,GOX,153,4,28,6,4,47,4,7,1,18,12,26,43,4,5,3,1,13,0,4,0,4,3,10,0.0260764,0.106984,0.243742
160,GOX,256,5,40,10,9,67,6,9,1,33,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00824196,0.0822222,0.10024
170,GOX,249,4,54,2,7,56,4,21,1,35,22,47,128,5,16,5,7,40,0,1,1,15,8,35,0.0291439,0.0750362,0.388398
180,GOX,117,4,19,1,4,41,1,3,0,10,10,28,147,5,25,2,2,41,0,5,0,8,5,59,0.00800789,0.0381053,0.210151
190,GOX,109,4,16,7,0,33,1,7,0,15,10,20,169,5,27,4,7,41,1,6,1,13,13,56,0.00788185,0.0442497,0.178122
200,GOX,130,4,27,2,3,31,0,4,1,23,15,24,23,3,3,1,0,7,0,4,0,3,2,3,0.00773686,0.037942,0.203913
210,GOX,190,6,37,1,2,46,4,6,1,19,19,55,93,3,20,2,1,22,0,8,0,12,8,20,0.00825582,0.0487347,0.169403
220,GOX,158,4,28,6,3,25,7,10,2,31,13,33,308,7,46,6,1,66,3,14,1,34,25,112,0.00777804,0.0548118,0.141905
230,GOX,305,5,56,11,12,86,3,12,1,36,24,64,58,3,11,3,2,15,0,3,1,3,5,15,0.00782506,0.0475245,0.164653
240,GOX,75,3,9,4,2,21,1,7,2,9,6,14,148,6,26,1,1,40,0,8,2,12,8,50,0.00779613,0.0415654,0.187563
250,GOX,142,4,26,6,2,42,4,1,1,16,11,33,166,4,39,7,1,35,1,6,1,20,13,43,0.00770407,0.0435499,0.176902
260,GOX,170,4,31,4,4,54,2,7,1,16,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00779964,0.0244504,0.318999
270,GOX,179,4,34,7,3,52,4,10,0,23,17,29,71,6,9,2,3,24,0,7,0,6,4,16,0.00806129,0.0397603,0.202747
280,GOX,247,6,43,4,8,74,5,11,0,25,19,58,0,0,0,0,0,0,0,0,0,0,0,0,0.0078226,0.0288372,0.271267
290,GOX,150,4,28,9,5,29,7,7,1,23,18,23,79,5,20,0,2,19,0,6,0,8,5,19,0.00822618,0.0371081,0.221681
300,GOX,220,4,37,11,4,52,3,14,3,25,26,45,192,6,39,9,8,50,0,9,2,17,11,47,0.00783036,0.0541442,0.14462
310,GOX,145,3,23,2,4,46,2,9,1,11,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00810545,0.018692,0.433631
320,GOX,49,5,11,2,3,9,0,1,0,9,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0.000373263,0.0185908,0.0200778
330,GOX,144,5,22,8,2,37,2,9,0,18,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00875903,0.021753,0.402658
340,GOX,101,6,18,4,0,26,1,6,1,9,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00769944,0.0225822,0.340951
350,GOX,267,7,52,5,4,75,1,15,2,35,23,55,74,3,16,2,1,23,0,3,2,6,8,13,0.00814733,0.0483962,0.168347
360,GOX,219,5,37,2,6,67,2,8,0,23,24,50,0,0,0,0,0,0,0,0,0,0,0,0,0.00810202,0.0287615,0.281696
370,GOX,196,5,36,5,5,60,5,9,2,21,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0.0078688,0.0251525,0.312844
380,GOX,144,5,33,6,3,31,6,7,3,20,15,20,34,4,7,0,0,5,0,5,0,4,4,9,0.00839425,0.0400421,0.209636
390,GOX,190,5,35,7,2,52,3,9,2,21,14,45,41,4,7,0,2,10,0,3,0,5,2,12,0.00819976,0.0425321,0.19279
400,GOX,109,4,20,2,2,26,1,7,1,11,10,29,12,3,2,1,0,5,0,0,0,1,1,2,0.00868982,0.0370699,0.234417
410,GOX,138,5,29,8,2,35,4,5,0,24,12,19,58,3,14,1,1,16,0,4,0,0,2,20,0.00831434,0.0363483,0.228741
420,GOX,158,4,24,3,4,42,4,7,1,12,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00814556,0.0219197,0.371609
430,GOX,135,4,20,7,1,32,0,6,1,19,19,30,35,3,8,3,1,14,0,0,0,2,1,6,0.00796239,0.0375327,0.212145
440,GOX,95,4,18,4,2,21,1,9,1,6,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0.000555804,0.0166505,0.0333807
450,GOX,34,3,12,1,3,12,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0078262,0.0146093,0.535698
460,GOX,164,4,22,2,0,45,1,11,0,17,18,48,49,5,12,3,1,11,0,3,0,4,4,11,0.00795207,0.0384346,0.206898
470,GOX,123,4,31,4,3,28,3,5,0,9,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00840668,0.020782,0.404518
480,GOX,221,5,43,3,4,57,2,13,0,36,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00808444,0.023028,0.35107
490,GOX,208,5,26,7,4,61,5,11,0,19,14,61,42,3,10,2,0,10,1,5,1,2,3,8,0.00810463,0.0413314,0.196089
500,GOX,170,7,37,4,0,49,3,8,0,23,9,37,16,3,4,2,0,5,0,0,0,3,1,1,0.00837716,0.03646,0.229763
510,GOX,172,4,23,5,0,54,2,7,0,23,18,40,56,4,16,1,1,16,0,2,0,2,2,16,0.00828654,0.0438078,0.189157
520,GOX,241,6,33,9,0,66,4,20,1,24,18,66,0,0,0,0,0,0,0,0,0,0,0,0,0.00788385,0.0251621,0.313323
530,GOX,186,4,29,2,3,47,1,12,0,35,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00815984,0.0218601,0.373275
540,GOX,154,4,27,7,2,46,1,6,0,22,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00806746,0.0201312,0.400744
550,GOX,208,6,43,8,3,64,8,10,0,23,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00825983,0.0293084,0.281825
560,GOX,133,5,17,8,2,29,2,3,1,22,10,39,18,3,5,3,0,6,0,1,0,2,0,1,0.00780123,0.0360432,0.216441
