iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,AOX,98,3,26,3,3,16,3,6,3,11,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00430208,0.0108247,0.397433
10,AOX,103,5,10,1,1,22,3,5,3,4,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0.000232282,0.0120599,0.0192608
20,AOX,246,7,52,8,16,47,9,13,7,23,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00423516,0.0186115,0.227556
30,AOX,114,4,33,8,5,17,9,9,3,13,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0.00418319,0.00914859,0.457249
40,AOX,142,4,43,3,5,27,9,2,11,8,7,27,77,6,13,3,2,16,0,6,4,2,2,29,0.00406552,0.0261584,0.155419
50,AOX,125,3,22,3,2,37,4,6,2,9,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00422342,0.011664,0.36209
60,AOX,247,6,54,9,8,54,7,9,12,16,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0.00431622,0.0190186,0.226947
70,AOX,98,4,22,2,3,17,2,3,5,9,11,24,84,5,16,2,5,8,2,1,4,3,3,40,0.00414009,0.0246746,0.167787
80,AOX,157,9,37,8,5,34,2,4,8,16,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00425454,0.0140067,0.303749
90,AOX,157,6,25,4,4,29,2,5,12,13,10,53,249,7,69,4,8,39,4,10,8,23,18,66,0.00406376,0.035022,0.116034
100,AOX,260,5,62,11,6,45,6,4,13,20,20,73,142,5,39,0,4,22,5,0,1,19,6,46,0.00420639,0.0340083,0.123687
110,AOX,201,5,42,10,4,33,6,5,17,19,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0.000160201,0.0161973,0.00989058
120,AOX,70,4,19,1,2,11,2,1,9,6,6,13,31,6,8,0,0,6,0,1,1,2,5,8,0.00408924,0.0185015,0.221022
130,AOX,127,6,32,4,3,14,3,4,3,9,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0.000161592,0.014142,0.0114264
140,AOX,156,8,29,1,4,31,5,8,8,11,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00417844,0.016504,0.253177
150,AOX,114,10,20,3,3,23,5,5,4,13,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00405069,0.0165964,0.244071
160,AOX,259,6,69,6,10,45,7,9,7,23,19,64,0,0,0,0,0,0,0,0,0,0,0,0,0.00411454,0.0170385,0.241484
170,AOX,137,5,24,5,0,31,7,1,6,6,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0.00407996,0.0160297,0.254525
180,AOX,201,6,41,5,7,28,3,9,10,16,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0.000161561,0.0168285,0.00960045
190,AOX,134,6,30,4,6,33,5,3,6,9,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00407643,0.0121827,0.334607
200,AOX,87,4,33,3,3,15,1,2,7,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0041178,0.0115968,0.355082
210,AOX,220,5,55,4,1,45,5,8,11,23,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00403412,0.0138957,0.290315
