iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PMX,56,3,20,1,0,8,4,0,0,13,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00710431,0.00891183,0.797177
10,PMX,87,4,23,2,2,18,11,2,0,9,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0067681,0.00996394,0.679259
20,PMX,84,6,21,2,3,15,4,3,0,7,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00681975,0.0127667,0.534184
30,PMX,122,4,33,2,2,28,5,2,1,21,11,17,37,4,10,0,0,9,2,1,0,4,5,6,0.00679022,0.0222917,0.304608
40,PMX,121,3,29,3,1,24,11,2,2,22,13,14,76,5,19,1,1,14,3,4,2,11,6,15,0.000235332,0.0223774,0.0105165
50,PMX,127,4,27,5,1,22,6,2,1,21,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0068008,0.013348,0.509501
60,PMX,72,4,17,2,3,14,3,4,0,13,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000231411,0.0110481,0.0209458
70,PMX,40,3,14,2,0,8,4,0,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00671176,0.00860983,0.779546
80,PMX,55,3,14,1,3,13,1,3,0,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.000216962,0.00922776,0.0235119
90,PMX,64,3,15,3,2,17,5,3,2,6,6,5,5,3,3,0,0,2,0,0,0,0,0,0,0.00659607,0.0161834,0.407583
100,PMX,30,3,11,0,1,5,1,0,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000196122,0.00950621,0.0206309
110,PMX,82,3,16,3,1,15,5,4,1,12,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00688884,0.0105599,0.652359
120,PMX,38,4,13,1,1,9,5,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00680313,0.00772383,0.880798
130,PMX,69,4,16,4,2,8,3,1,0,10,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0.000252592,0.00934485,0.0270301
140,PMX,71,4,16,4,1,12,6,0,0,11,7,14,76,5,16,0,0,14,3,0,0,13,9,21,0.000303022,0.0196387,0.0154299
150,PMX,33,3,6,1,0,4,1,2,1,7,5,6,1,3,0,0,0,1,0,0,0,0,0,0,0.00666436,0.0168243,0.396115
160,PMX,50,4,10,3,4,11,5,2,1,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00677022,0.0105062,0.644404
170,PMX,135,4,43,2,2,18,10,7,0,16,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00711216,0.0123101,0.577749
180,PMX,86,5,23,1,0,14,8,2,1,11,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0.000222692,0.0115096,0.0193483
