iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,OX,245,6,80,6,6,38,4,15,18,22,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00245993,0.0184166,0.133572
10,OX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153081,0.00567736,0.0269634
20,OX,110,5,33,2,0,22,2,1,5,10,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0023636,0.0132096,0.178931
30,OX,328,6,100,19,16,61,11,18,27,24,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00235092,0.0171198,0.137322
40,OX,157,4,50,6,4,26,7,11,10,12,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00239238,0.0113581,0.210632
50,OX,368,7,112,15,15,79,17,22,25,20,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00237035,0.0165507,0.143218
60,OX,229,7,76,10,12,34,4,11,14,19,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00232023,0.0149858,0.154829
70,OX,194,7,51,7,7,40,4,9,15,18,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00246083,0.0205527,0.119733
80,OX,142,5,48,6,1,28,4,3,12,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00231238,0.0129147,0.17905
90,OX,61,3,18,4,1,10,2,1,5,7,3,10,58,5,21,3,2,5,2,1,5,10,1,8,0.0024666,0.0198902,0.124011
100,OX,174,7,47,9,6,32,6,9,11,16,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00258684,0.0164742,0.157024
110,OX,145,9,39,4,8,24,3,8,6,14,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0026365,0.0173479,0.151978
120,OX,163,5,37,4,5,41,2,5,18,14,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00230819,0.014587,0.158237
130,OX,126,5,32,4,5,28,5,8,10,10,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00253701,0.0135011,0.187912
