iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PMX,285,6,111,8,3,43,11,5,17,18,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00212413,0.02519,0.084324
10,PMX,532,7,170,22,7,70,29,6,22,33,39,134,20,10,1,1,0,1,3,1,0,2,0,11,0.00197493,0.0512073,0.0385674
20,PMX,267,8,87,8,3,41,17,15,11,20,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0.000194282,0.0238724,0.00813834
30,PMX,420,6,153,15,4,41,16,10,15,31,41,94,0,0,0,0,0,0,0,0,0,0,0,0,0.00215231,0.0329093,0.0654011
40,PMX,231,5,80,8,5,47,11,6,13,14,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00196689,0.0176941,0.111161
50,PMX,69,7,35,3,2,8,2,1,8,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.000203962,0.0127175,0.0160379
60,PMX,471,11,154,17,11,62,16,8,25,31,22,125,0,0,0,0,0,0,0,0,0,0,0,0,0.000245531,0.0442461,0.00554922
70,PMX,156,9,35,4,2,19,5,1,8,12,11,59,7,3,2,1,1,1,1,0,0,0,0,1,0.000285002,0.0353544,0.00806129
80,PMX,263,9,71,13,5,32,12,4,14,16,16,80,0,0,0,0,0,0,0,0,0,0,0,0,0.000326613,0.0331316,0.00985806
90,PMX,440,10,126,10,11,53,22,14,27,27,23,127,2,3,2,0,0,0,0,0,0,0,0,0,0.00207734,0.0493925,0.0420579
100,PMX,199,6,55,4,5,24,13,1,11,16,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00182939,0.0244182,0.0749192
110,PMX,441,10,141,25,11,28,16,9,24,19,23,145,0,0,0,0,0,0,0,0,0,0,0,0,0.00193888,0.044689,0.0433859
120,PMX,360,8,124,7,6,47,18,7,22,19,26,84,4,3,3,0,1,0,0,0,0,0,0,0,0.00190716,0.0402782,0.0473498
130,PMX,431,18,99,6,5,65,26,7,19,20,31,153,0,0,0,0,0,0,0,0,0,0,0,0,0.000244742,0.0614507,0.00398274
