iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GrPX,411,7,130,16,17,62,10,11,12,59,26,68,0,0,0,0,0,0,0,0,0,0,0,0,0.00109397,0.0221507,0.0493875
10,GrPX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962587,0.00657997,0.14629
20,GrPX,390,6,131,20,9,60,9,5,14,40,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0010207,0.0188044,0.0542798
30,GrPX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000956108,0.00637662,0.14994
40,GrPX,303,5,100,8,11,44,10,12,12,35,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00101282,0.0165369,0.0612459
50,GrPX,474,5,151,23,14,85,17,7,20,47,37,73,0,0,0,0,0,0,0,0,0,0,0,0,0.00104747,0.0208268,0.0502942
60,GrPX,370,7,127,15,11,55,7,7,19,38,26,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0010211,0.0168051,0.0607613
70,GrPX,283,4,101,11,8,44,11,3,5,28,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00100346,0.0131572,0.0762669
80,GrPX,275,6,87,10,7,43,10,8,12,28,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0.000999468,0.0139479,0.0716573
90,GrPX,388,5,142,13,18,67,9,9,15,38,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0.0010347,0.017026,0.0607716
100,GrPX,526,6,176,20,13,89,16,10,15,69,48,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0010459,0.0198697,0.0526379
110,GrPX,509,5,163,17,18,72,7,9,25,80,39,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00102431,0.0182247,0.0562043
