iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,LOX,167,5,31,3,3,56,5,5,1,17,17,29,192,6,47,6,3,50,1,3,1,20,7,54,0.000234402,0.0363711,0.00644474
10,LOX,31,3,3,1,0,7,0,4,0,8,5,3,78,4,23,1,3,20,0,3,0,10,5,13,0.000163711,0.0209694,0.00780715
20,LOX,213,5,35,6,8,65,14,6,0,17,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00772834,0.0166558,0.464002
30,LOX,44,6,4,2,1,14,1,2,0,3,3,14,60,3,17,4,2,18,1,4,0,2,4,8,0.000169341,0.0233127,0.00726389
40,LOX,107,6,21,2,3,31,1,2,1,12,9,25,265,8,45,7,8,77,2,17,2,19,19,69,0.00774321,0.0367091,0.210934
50,LOX,126,5,17,5,1,41,2,7,0,17,15,21,188,4,46,8,6,48,4,8,0,10,10,48,0.000170012,0.0328599,0.00517384
60,LOX,143,4,29,2,2,40,3,12,4,19,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00791313,0.0131302,0.602668
70,LOX,165,4,44,5,4,39,6,11,0,16,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0.000166811,0.0123249,0.0135345
80,LOX,204,5,38,6,10,61,5,6,1,27,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00768296,0.017319,0.443614
90,LOX,238,6,41,5,6,54,4,14,1,26,20,67,99,4,21,7,4,21,2,3,2,8,10,21,0.00803076,0.0302531,0.265452
100,LOX,213,5,44,4,5,46,0,17,1,21,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0.000163522,0.0193061,0.00846997
110,LOX,282,5,42,5,9,75,5,8,3,32,32,71,222,5,32,2,5,64,0,12,0,10,11,86,0.00796886,0.0380023,0.209694
120,LOX,180,6,25,5,1,54,4,4,2,24,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00795116,0.017622,0.451205
130,LOX,238,5,46,5,2,55,5,12,0,21,27,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00799717,0.0181162,0.441437
140,LOX,158,4,26,2,3,43,1,6,0,21,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0.0080369,0.0144363,0.556715
150,LOX,171,5,25,2,6,46,4,8,1,24,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00818374,0.0177815,0.460238
160,LOX,122,4,19,4,2,32,2,5,0,17,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00781631,0.0127737,0.611906
170,LOX,270,6,42,6,5,80,2,18,0,30,21,66,74,4,12,5,2,21,0,5,1,5,6,17,0.0080849,0.0328075,0.246434
180,LOX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167061,0.00834797,0.0200122
190,LOX,304,4,51,15,1,90,3,11,5,39,28,61,0,0,0,0,0,0,0,0,0,0,0,0,0.00800898,0.0171187,0.467849
200,LOX,97,3,21,3,1,27,1,6,0,16,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00803636,0.0129194,0.622037
210,LOX,180,4,37,7,4,68,5,2,1,19,9,28,96,4,24,3,0,26,1,8,1,5,7,21,0.00815398,0.0282135,0.28901
220,LOX,144,4,25,4,6,38,1,6,0,19,16,29,73,4,17,0,2,18,1,3,0,6,7,19,0.00805045,0.0272263,0.295686
230,LOX,121,5,19,4,2,30,3,1,3,20,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00808929,0.0134564,0.601147
240,LOX,170,4,21,5,1,46,4,12,1,18,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00804271,0.0149907,0.536513
250,LOX,180,4,30,5,2,46,0,15,0,21,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00795674,0.0164091,0.484897
260,LOX,211,4,44,2,5,69,1,8,0,28,21,33,40,4,5,2,3,11,1,2,0,5,5,6,0.00835498,0.0240505,0.347393
270,LOX,208,4,35,6,5,54,3,15,1,23,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0.0081329,0.0160284,0.507405
280,LOX,178,4,22,3,5,47,3,9,0,19,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00817763,0.015978,0.511806
290,LOX,276,8,39,6,7,81,2,15,0,27,24,75,0,0,0,0,0,0,0,0,0,0,0,0,0.00792565,0.0219904,0.360414
300,LOX,241,5,44,6,1,78,3,18,0,15,27,49,153,8,33,8,2,43,0,10,1,11,9,36,0.00818363,0.0371627,0.220211
310,LOX,195,5,40,2,4,47,1,11,1,25,17,47,131,5,36,2,0,34,0,6,0,9,6,38,0.00808618,0.031135,0.259713
320,LOX,154,4,28,3,2,39,3,13,1,21,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00812041,0.0139429,0.582406
330,LOX,136,6,22,5,5,31,1,7,1,11,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00802174,0.0153623,0.522171
340,LOX,163,4,38,5,2,43,2,12,2,18,15,26,52,4,12,1,0,12,0,1,1,4,2,19,0.00834122,0.0254464,0.327795
350,LOX,158,4,28,5,4,35,3,17,0,19,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00816768,0.0154241,0.529539
360,LOX,59,3,14,0,0,12,3,3,0,7,8,12,125,5,36,2,2,20,1,9,2,13,11,29,0.000172022,0.024939,0.0068977
370,LOX,230,4,25,8,8,72,4,17,0,28,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00821445,0.0146042,0.56247
380,LOX,171,4,31,5,2,50,2,5,1,20,21,34,40,4,5,0,1,15,0,1,0,3,1,14,0.0081576,0.0242668,0.336163
390,LOX,160,6,29,8,4,42,4,7,1,25,11,29,67,5,13,3,3,17,0,2,0,7,6,16,0.00823303,0.0263585,0.312349
400,LOX,238,5,46,10,5,51,10,11,3,42,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00824029,0.0163738,0.503261
410,LOX,115,4,20,4,1,26,4,16,0,16,7,21,48,4,5,1,2,13,0,0,0,4,3,20,0.00800204,0.0240823,0.332278
420,LOX,251,7,31,8,2,71,2,18,1,30,21,67,49,5,9,1,2,19,0,0,0,3,2,13,0.00804237,0.0300751,0.267409
430,LOX,106,5,27,2,0,23,3,6,0,6,10,29,26,3,8,1,1,11,0,2,1,0,0,2,0.000166551,0.022718,0.00733122
440,LOX,234,5,37,3,5,66,4,10,3,24,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0082016,0.0182901,0.448417
450,LOX,168,6,30,9,0,47,1,9,0,24,12,36,22,3,7,1,1,3,1,1,0,3,2,3,0.00819555,0.0276224,0.296699
460,LOX,121,5,31,3,6,32,0,6,1,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00831364,0.0115964,0.716916
470,LOX,286,5,37,5,7,82,3,14,4,30,19,85,45,3,6,0,2,18,0,5,0,3,1,10,0.00824082,0.0288939,0.28521
480,LOX,178,4,25,3,0,51,3,9,1,30,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00792463,0.0143773,0.55119
490,LOX,127,4,25,1,1,33,3,9,1,12,17,25,64,3,12,0,2,14,1,8,0,11,0,16,0.00794749,0.0237804,0.334203
500,LOX,162,5,25,4,1,50,3,11,0,17,16,35,58,3,13,3,1,14,0,3,1,8,3,12,0.00807318,0.0264241,0.305523
510,LOX,72,5,10,2,2,11,3,4,0,4,9,27,16,3,4,0,2,4,0,0,0,2,0,4,0.0078735,0.0213213,0.369279
520,LOX,143,5,29,2,3,37,0,9,1,21,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00805785,0.0142897,0.563891
530,LOX,248,4,38,9,3,76,1,17,1,23,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00809839,0.0172722,0.468869
540,LOX,263,4,41,7,5,89,4,12,5,22,24,54,0,0,0,0,0,0,0,0,0,0,0,0,0.00838731,0.0165817,0.505817
550,LOX,139,4,20,6,5,39,0,9,1,16,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00804261,0.0150927,0.532879
560,LOX,275,5,48,7,7,69,3,10,1,40,26,64,48,3,10,1,1,12,0,2,0,5,3,14,0.00814086,0.0289668,0.281041
570,LOX,95,4,16,4,1,30,0,2,0,14,9,19,19,4,4,2,0,6,0,1,0,4,0,2,0.00813797,0.021423,0.37987
580,LOX,142,5,21,5,2,39,0,8,0,13,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00808677,0.0141284,0.572377
590,LOX,156,5,31,1,1,53,3,6,0,16,10,35,2,3,1,0,0,1,0,0,0,0,0,0,0.00817965,0.0233371,0.3505
600,LOX,251,5,29,3,1,70,2,14,2,27,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0.00812344,0.019177,0.423604
610,LOX,202,5,37,7,1,60,2,16,2,31,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00813071,0.0149524,0.543771
620,LOX,235,5,33,2,4,65,4,15,2,20,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0.00825152,0.0170915,0.482784
630,LOX,217,7,31,6,3,75,4,7,1,28,15,47,21,3,6,3,0,6,0,3,0,1,1,1,0.00820334,0.0282842,0.290032
640,LOX,165,5,35,1,1,49,2,3,1,17,12,44,28,3,6,2,0,8,0,2,0,4,3,3,0.00790979,0.0248841,0.317866
650,LOX,196,4,37,3,6,54,3,13,0,23,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00811888,0.0153981,0.527265
660,LOX,66,4,4,1,0,12,0,3,0,11,10,25,5,3,2,1,0,2,0,0,0,0,0,0,0.00807284,0.0188141,0.429085
670,LOX,9,3,1,0,0,2,0,0,0,1,0,5,13,3,4,0,0,6,0,1,0,0,1,1,0.000166872,0.0170536,0.00978517
680,LOX,245,5,41,11,5,60,9,10,1,18,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0.00817329,0.0185496,0.440617
690,LOX,138,4,23,5,2,40,1,5,2,19,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00823771,0.0133173,0.618571
700,LOX,132,4,17,2,0,34,1,7,1,17,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00813671,0.0130727,0.622419
710,LOX,179,4,39,4,2,47,2,8,1,16,22,38,21,5,4,0,0,5,0,2,0,1,1,8,0.00814233,0.0244159,0.333485
720,LOX,224,4,33,10,2,66,3,13,0,29,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0.00822095,0.0149238,0.550862
730,LOX,127,4,22,4,1,30,2,8,1,15,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0.0080295,0.0130582,0.614903
740,LOX,216,4,35,1,1,65,0,12,0,22,28,52,30,3,5,0,0,6,1,1,0,3,0,14,0.00810357,0.0270152,0.299963
750,LOX,71,3,9,1,1,22,1,6,0,5,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00808469,0.0123481,0.65473
760,LOX,142,7,20,2,1,41,1,7,1,13,13,43,14,3,4,0,0,5,0,1,0,0,0,4,0.0081504,0.024079,0.338486
770,LOX,314,6,41,8,4,88,9,26,1,34,25,78,11,3,1,0,0,4,0,1,0,1,1,3,0.00816899,0.029234,0.279435
780,LOX,116,4,22,4,2,38,2,5,0,12,14,17,17,3,4,0,0,3,0,2,0,0,1,7,0.00813063,0.0216782,0.37506
790,LOX,160,5,23,4,2,43,2,9,0,20,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00821731,0.013959,0.588676
800,LOX,145,4,31,7,5,39,1,7,0,18,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00824776,0.0134425,0.61356
810,LOX,198,4,33,4,2,59,2,10,0,26,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00824592,0.0143308,0.575399
820,LOX,202,5,29,5,4,54,2,16,0,24,20,48,2,3,0,0,0,1,0,0,0,0,0,1,0.00819786,0.0236562,0.346542
830,LOX,294,5,40,5,3,78,3,19,0,43,30,73,76,5,13,1,0,14,0,2,0,5,5,36,0.0081359,0.0332417,0.24475
840,LOX,252,6,41,8,5,76,2,15,2,24,15,64,5,3,1,1,0,0,0,1,1,0,1,0,0.0081605,0.027347,0.298406
850,LOX,102,7,18,0,3,24,4,4,0,10,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00818305,0.0160837,0.508779
860,LOX,315,7,47,8,10,79,6,21,2,34,24,84,36,3,4,1,1,8,0,0,0,4,3,15,0.00834474,0.0307407,0.271455
870,LOX,257,5,40,9,3,77,1,13,0,35,20,59,8,3,4,0,0,0,0,0,0,2,2,0,0.00826603,0.0253527,0.326041
880,LOX,261,7,31,2,6,68,3,15,3,37,12,84,2,3,0,0,1,1,0,0,0,0,0,0,0.00832773,0.0261232,0.318786
890,LOX,233,4,41,4,3,62,5,14,1,29,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0.00829547,0.0158645,0.522896
900,LOX,222,6,30,5,6,56,1,12,0,17,22,73,68,4,8,2,3,13,0,3,1,5,2,31,0.00820021,0.0330176,0.248359
910,LOX,124,5,17,1,1,27,3,6,2,17,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00827042,0.0137319,0.602276
920,LOX,246,4,40,7,5,70,2,16,1,33,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00832562,0.0167845,0.496031
930,LOX,294,7,37,6,3,79,2,22,2,35,25,83,6,3,2,2,0,1,0,1,0,0,0,0,0.00824426,0.0289251,0.285021
940,LOX,182,4,27,3,2,50,4,11,2,29,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00847835,0.0131785,0.643349
950,LOX,234,4,37,5,5,74,3,9,0,30,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0084459,0.0168065,0.502539
960,LOX,223,5,34,7,5,78,4,11,2,22,16,44,108,5,12,0,2,21,0,3,1,6,4,59,0.00842534,0.0346196,0.243369
970,LOX,153,4,21,6,1,45,1,11,0,16,15,37,1,3,0,0,0,0,0,0,0,1,0,0,0.0081582,0.0219952,0.370908
980,LOX,133,4,31,3,1,44,3,8,1,11,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00832238,0.0130645,0.637022
990,LOX,192,6,30,8,3,59,2,18,0,18,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00838915,0.0167951,0.4995
