iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,AOX,124,4,33,2,1,16,6,8,2,27,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00642343,0.0122715,0.523445
10,AOX,76,3,19,1,4,9,8,4,2,11,5,13,76,5,29,1,0,10,5,5,0,8,11,7,0.00626126,0.0179311,0.349184
20,AOX,62,4,15,6,0,14,7,1,0,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0.000141811,0.00868619,0.016326
30,AOX,60,3,14,1,1,14,6,3,0,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00627802,0.0084226,0.745378
40,AOX,75,4,23,3,1,11,7,3,0,12,7,8,11,3,3,1,1,0,4,0,0,1,1,0,0.000139011,0.0150924,0.00921069
50,AOX,19,3,5,1,0,3,0,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000137651,0.00804753,0.0171048
60,AOX,91,4,16,3,4,22,10,1,1,12,10,12,32,4,9,3,1,1,1,0,0,4,4,9,0.00600503,0.0169759,0.353738
70,AOX,40,3,14,1,3,7,3,1,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000143341,0.00785799,0.0182414
80,AOX,48,4,21,1,2,7,1,1,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0061517,0.00806266,0.762987
90,AOX,100,4,32,1,3,23,6,5,1,9,13,7,5,3,2,0,0,0,0,1,0,0,0,2,0.00627639,0.0154638,0.405876
100,AOX,89,5,25,2,2,14,7,2,0,14,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0.000136881,0.0111416,0.0122855
110,AOX,27,3,7,0,1,6,6,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0063897,0.00665361,0.960337
120,AOX,53,4,15,0,2,11,3,2,0,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00620792,0.00854738,0.726296
130,AOX,22,3,8,0,0,5,3,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000145291,0.00707176,0.0205452
