iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,UOX,1249,7,412,101,35,215,49,67,68,94,73,135,0,0,0,0,0,0,0,0,0,0,0,0,0.0019779,0.038629,0.0512025
10,UOX,1114,11,356,81,33,223,44,52,67,45,49,164,0,0,0,0,0,0,0,0,0,0,0,0,0.00175247,0.0535749,0.0327107
20,UOX,1206,11,343,78,30,244,57,42,80,63,59,210,0,0,0,0,0,0,0,0,0,0,0,0,0.00176468,0.06382,0.0276509
30,UOX,1324,10,482,88,42,195,70,74,67,97,74,135,0,0,0,0,0,0,0,0,0,0,0,0,0.00184071,0.0437102,0.0421117
40,UOX,1338,6,468,109,34,195,87,70,90,95,73,117,0,0,0,0,0,0,0,0,0,0,0,0,0.0018326,0.0454237,0.0403446
50,UOX,1177,9,346,60,29,235,50,59,84,74,54,186,0,0,0,0,0,0,0,0,0,0,0,0,0.00186043,0.0480344,0.0387312
60,UOX,1339,8,405,102,36,288,57,55,81,64,44,207,0,0,0,0,0,0,0,0,0,0,0,0,0.00176248,0.0486893,0.0361985
70,UOX,1283,5,500,136,31,195,77,47,83,83,51,80,0,0,0,0,0,0,0,0,0,0,0,0,0.00181086,0.0345541,0.0524065
80,UOX,1280,6,492,94,31,196,70,66,74,83,86,88,0,0,0,0,0,0,0,0,0,0,0,0,0.00191615,0.0314992,0.0608317
90,UOX,1303,9,376,67,30,264,46,70,99,63,57,231,0,0,0,0,0,0,0,0,0,0,0,0,0.00180084,0.0542718,0.0331818
100,UOX,1051,8,356,75,30,191,34,47,90,41,30,157,0,0,0,0,0,0,0,0,0,0,0,0,0.00180653,0.0468607,0.038551
110,UOX,1233,9,399,100,36,230,53,63,84,44,47,177,0,0,0,0,0,0,0,0,0,0,0,0,0.00177848,0.0558822,0.0318255
120,UOX,1003,7,301,64,23,200,43,47,85,52,38,150,0,0,0,0,0,0,0,0,0,0,0,0,0.00185745,0.0391535,0.0474402
130,UOX,1178,11,345,95,40,219,45,59,98,60,47,170,0,0,0,0,0,0,0,0,0,0,0,0,0.00171379,0.0639656,0.0267923
140,UOX,1306,9,416,100,39,252,57,61,73,54,57,197,0,0,0,0,0,0,0,0,0,0,0,0,0.00176869,0.0496251,0.035641
150,UOX,1259,10,366,63,26,286,41,68,91,73,63,182,0,0,0,0,0,0,0,0,0,0,0,0,0.00177161,0.0642411,0.0275775
160,UOX,1163,10,358,70,31,211,43,46,89,52,63,200,0,0,0,0,0,0,0,0,0,0,0,0,0.00174878,0.0638105,0.0274058
170,UOX,1226,7,347,91,38,240,63,56,82,63,56,190,0,0,0,0,0,0,0,0,0,0,0,0,0.00176943,0.0481479,0.0367499
180,UOX,1126,12,335,86,36,205,52,49,80,51,45,187,0,0,0,0,0,0,0,0,0,0,0,0,0.00172145,0.0671213,0.0256468
190,UOX,1209,9,370,78,33,234,63,58,90,43,64,176,0,0,0,0,0,0,0,0,0,0,0,0,0.0017681,0.0493918,0.0357974
200,UOX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210892,0.010858,0.0194227
210,UOX,1120,8,307,57,31,231,45,66,87,55,45,196,0,0,0,0,0,0,0,0,0,0,0,0,0.00175608,0.0621688,0.028247
220,UOX,1131,10,339,86,36,215,44,63,98,49,38,163,0,0,0,0,0,0,0,0,0,0,0,0,0.00183798,0.0610328,0.0301146
230,UOX,1285,13,382,94,40,239,58,58,95,51,47,221,0,0,0,0,0,0,0,0,0,0,0,0,0.00176285,0.0559961,0.0314816
240,UOX,1255,8,445,83,40,220,39,44,111,60,47,166,0,0,0,0,0,0,0,0,0,0,0,0,0.00174864,0.0567727,0.0308007
250,UOX,1450,8,479,100,38,233,76,84,66,109,97,168,0,0,0,0,0,0,0,0,0,0,0,0,0.00185739,0.0543981,0.0341444
