iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,EAX,734,6,290,69,39,58,20,8,55,90,56,49,179,5,83,12,6,10,5,5,12,12,10,24,0.00903533,0.0579153,0.15601
10,EAX,791,5,322,55,38,50,30,8,52,101,80,55,181,6,63,4,8,16,5,3,7,11,22,42,0.00818194,0.0569832,0.143585
20,EAX,779,5,317,76,29,44,29,13,75,69,76,51,606,7,236,24,13,71,21,8,26,48,56,103,0.00796492,0.0649271,0.122675
30,EAX,653,6,263,61,22,41,23,10,51,67,63,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00514658,0.0336569,0.152913
40,EAX,836,10,329,74,43,55,25,12,77,78,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00605627,0.0454458,0.133264
50,EAX,913,11,358,78,46,70,32,15,67,96,79,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00679331,0.0448351,0.151518
60,EAX,743,8,298,56,30,59,23,12,59,84,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00773251,0.0421357,0.183514
70,EAX,729,7,280,55,25,50,37,6,76,72,70,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00755414,0.0393657,0.191897
80,EAX,775,10,271,57,29,53,26,9,62,85,92,91,0,0,0,0,0,0,0,0,0,0,0,0,0.0118139,0.0504495,0.234173
90,EAX,674,8,266,39,41,48,14,8,52,78,64,64,386,9,143,21,8,38,11,4,28,26,41,66,0.0117757,0.0813227,0.144802
100,EAX,773,7,308,69,38,41,24,9,65,85,86,48,287,5,119,17,8,24,10,5,19,23,8,54,0.0100342,0.0695149,0.144346
110,EAX,799,9,304,68,27,49,28,10,86,96,61,70,173,5,66,12,7,15,6,2,11,14,12,28,0.00855683,0.0862956,0.0991572
120,EAX,720,6,294,73,33,46,28,8,62,82,49,45,308,8,119,12,9,21,11,3,13,26,26,68,0.00613009,0.0643392,0.0952777
130,EAX,796,7,295,61,42,52,22,7,64,98,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00887924,0.0434878,0.204178
140,EAX,886,11,328,84,38,68,40,10,79,85,74,80,0,0,0,0,0,0,0,0,0,0,0,0,0.0129357,0.0527206,0.245363
