iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,EAX,2116,8,710,168,64,266,88,55,104,290,210,161,27,7,1,2,0,2,0,0,0,2,1,19,0.0113902,0.054292,0.209795
10,EAX,2194,11,767,134,59,255,72,71,95,335,186,220,0,0,0,0,0,0,0,0,0,0,0,0,0.00665971,0.0525107,0.126826
20,EAX,2161,8,748,139,69,240,66,45,101,320,251,182,144,6,32,2,9,17,1,1,4,15,7,56,0.00739603,0.0685385,0.107911
30,EAX,2059,7,663,158,60,229,67,52,80,337,211,202,0,0,0,0,0,0,0,0,0,0,0,0,0.00806535,0.046501,0.173444
40,EAX,2002,8,674,145,58,269,73,47,83,273,192,188,0,0,0,0,0,0,0,0,0,0,0,0,0.0126049,0.0465726,0.270651
50,EAX,2056,7,696,144,60,242,86,38,88,297,207,198,0,0,0,0,0,0,0,0,0,0,0,0,0.0118626,0.0450408,0.263373
60,EAX,2077,7,713,148,62,263,70,57,81,308,180,195,0,0,0,0,0,0,0,0,0,0,0,0,0.0131712,0.0428992,0.307026
70,EAX,2156,9,730,165,70,281,85,43,115,287,199,181,132,6,43,3,4,19,5,5,6,12,11,24,0.00785002,0.0632194,0.124171
80,EAX,2074,6,709,151,68,241,57,59,88,299,215,187,4,3,1,0,0,2,0,0,0,0,0,1,0.00884728,0.0512869,0.172506
90,EAX,2111,7,754,163,60,267,72,47,75,285,194,194,159,7,43,4,3,22,6,1,6,15,9,50,0.00976763,0.0684182,0.142764
100,EAX,2073,8,684,123,57,249,74,54,98,297,234,203,187,7,45,2,4,47,3,9,4,20,11,42,0.0152034,0.0684334,0.222163
110,EAX,2228,9,803,154,65,295,79,68,100,294,192,178,170,6,37,2,6,24,5,2,1,12,11,70,0.0110207,0.0664334,0.16589
120,EAX,2160,10,743,162,74,253,79,63,89,291,211,195,0,0,0,0,0,0,0,0,0,0,0,0,0.00846256,0.0498982,0.169597
130,EAX,2287,10,784,138,74,308,67,61,97,313,221,224,0,0,0,0,0,0,0,0,0,0,0,0,0.0105441,0.0503297,0.2095
140,EAX,2131,7,736,162,53,263,73,63,94,312,200,175,44,5,17,4,1,6,0,0,7,3,3,3,0.00862545,0.0551807,0.156313
