iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PL,616,6,181,18,14,129,14,22,22,46,62,108,0,0,0,0,0,0,0,0,0,0,0,0,0.0458238,0.0232701,1.96922
10,PL,541,5,165,17,15,102,9,23,20,50,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0458784,0.0192986,2.37729
20,PL,708,7,216,19,20,144,18,23,29,64,58,117,0,0,0,0,0,0,0,0,0,0,0,0,0.0464158,0.0238966,1.94236
30,PL,595,7,201,10,12,108,13,24,28,53,49,97,390,9,76,3,8,81,7,12,15,15,24,149,0.0452776,0.044152,1.0255
40,PL,661,8,205,14,13,147,9,19,23,60,61,110,0,0,0,0,0,0,0,0,0,0,0,0,0.0485763,0.0227753,2.13285
50,PL,738,6,216,23,20,173,17,15,33,77,63,101,0,0,0,0,0,0,0,0,0,0,0,0,0.0466719,0.0214249,2.17839
60,PL,576,8,169,12,14,133,15,18,18,50,51,96,204,6,34,5,4,52,1,2,7,13,19,67,0.0459323,0.0404398,1.13582
70,PL,575,5,157,10,12,135,16,17,24,49,53,102,0,0,0,0,0,0,0,0,0,0,0,0,0.0459064,0.0216098,2.12434
80,PL,689,6,200,16,16,150,21,21,25,62,55,123,0,0,0,0,0,0,0,0,0,0,0,0,0.0480837,0.0214026,2.24663
90,PL,518,7,165,10,11,107,17,16,16,46,47,83,155,5,34,10,4,35,3,3,6,5,6,49,0.0453473,0.0345072,1.31414
100,PL,670,6,185,9,14,146,21,14,23,72,53,133,208,7,54,4,2,37,4,7,9,20,13,58,0.0458162,0.0388596,1.17902
110,PL,645,6,207,9,14,149,23,18,22,53,50,100,292,11,57,6,6,58,3,11,13,20,12,106,0.0466604,0.0440265,1.05983
120,PL,624,6,179,14,12,127,16,13,16,62,57,128,0,0,0,0,0,0,0,0,0,0,0,0,0.0481966,0.0226817,2.12491
130,PL,580,6,168,13,5,128,20,18,11,66,55,96,0,0,0,0,0,0,0,0,0,0,0,0,0.0478466,0.021782,2.19661
140,PL,810,7,220,16,17,201,22,20,24,76,63,151,182,7,35,6,8,53,4,9,7,11,9,40,0.0466626,0.0361667,1.29021
150,PL,731,8,222,15,15,151,19,15,27,71,56,140,131,4,39,3,1,24,3,5,5,4,8,39,0.0471805,0.035528,1.32798
160,PL,682,6,197,15,14,145,17,21,37,55,51,130,539,8,139,13,11,120,14,18,20,58,32,114,0.0468815,0.0499739,0.938121
170,PL,600,6,172,13,12,139,9,13,21,67,54,100,310,6,61,6,6,76,6,14,13,21,22,85,0.0454072,0.037222,1.2199
180,PL,622,7,181,13,10,140,17,12,21,67,43,118,313,8,63,4,1,62,3,7,3,14,14,142,0.0463801,0.0478443,0.969396
190,PL,727,5,223,15,15,168,14,16,27,60,59,130,62,4,19,0,3,12,0,0,5,3,1,19,0.0460091,0.0328799,1.39931
200,PL,711,8,200,12,10,162,11,21,31,81,44,139,0,0,0,0,0,0,0,0,0,0,0,0,0.0466052,0.0253374,1.83939
210,PL,616,8,198,17,14,135,12,15,19,54,56,96,0,0,0,0,0,0,0,0,0,0,0,0,0.04604,0.0227121,2.02712
220,PL,697,7,193,21,15,178,24,14,27,48,65,112,88,5,20,3,2,21,0,1,2,6,6,27,0.0453925,0.032157,1.41159
230,PL,575,6,168,10,11,122,11,20,23,60,41,109,37,4,14,1,2,12,0,1,2,0,0,5,0.0469023,0.0264278,1.77473
240,PL,928,7,253,20,14,216,14,30,40,100,74,167,198,5,44,1,5,42,1,7,10,5,9,74,0.0475932,0.0440833,1.07962
