iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,90,6,17,3,2,12,7,2,2,17,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000719575,0.0124463,0.0578145
10,GLOX,99,4,19,1,3,18,6,4,0,23,12,13,62,5,20,5,1,8,6,0,1,6,6,9,0.00692501,0.0194587,0.355882
20,GLOX,45,5,9,3,0,5,4,1,0,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00697021,0.00882205,0.790089
30,GLOX,108,4,25,3,5,24,8,3,1,11,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00685909,0.0109711,0.625194
40,GLOX,59,4,17,1,0,14,5,4,0,6,7,5,14,3,7,0,0,3,1,0,0,1,2,0,0.000606394,0.0143551,0.0422424
50,GLOX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608254,0.00749009,0.0812078
60,GLOX,63,3,20,4,2,9,9,1,2,9,3,4,26,7,0,1,0,6,4,2,0,2,2,9,0.000602274,0.0179662,0.0335226
70,GLOX,48,3,12,1,0,8,2,0,0,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00683295,0.00841832,0.811676
80,GLOX,75,4,18,1,1,16,2,3,0,12,12,10,71,5,24,2,2,7,7,1,1,4,7,16,0.00671905,0.0199642,0.336554
90,GLOX,69,4,16,3,4,12,6,2,0,6,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00674828,0.00972465,0.693935
100,GLOX,30,3,7,2,0,8,3,0,0,5,4,1,29,4,14,1,0,5,1,0,0,4,1,3,0.000613084,0.017701,0.0346355
110,GLOX,56,5,10,0,1,11,1,3,0,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00681978,0.00989189,0.689431
120,GLOX,27,3,3,0,0,8,1,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00677445,0.00777399,0.871424
130,GLOX,19,3,7,1,0,2,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000596504,0.00720485,0.082792
140,GLOX,54,4,14,2,1,14,1,2,0,3,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00671374,0.00872691,0.769314
150,GLOX,57,5,15,2,1,8,7,3,0,10,6,5,4,3,2,0,0,1,0,0,0,0,1,0,0.00684049,0.017755,0.38527
160,GLOX,74,4,16,1,4,17,4,4,0,13,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00689687,0.00881938,0.782013
170,GLOX,48,3,12,3,0,9,3,1,1,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00704202,0.00844539,0.83383
180,GLOX,58,3,13,2,2,16,2,2,0,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0068496,0.00878763,0.779459
190,GLOX,37,3,10,5,0,6,1,0,1,3,5,6,5,3,1,1,1,0,0,1,0,1,0,0,0.000599544,0.0140372,0.0427109
200,GLOX,63,4,12,5,2,11,3,2,1,11,9,7,13,3,4,2,0,2,2,1,1,0,1,0,0.00671198,0.0175442,0.382575
210,GLOX,76,3,26,2,1,12,8,2,1,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00696089,0.00960682,0.724577
220,GLOX,49,4,9,1,1,11,4,0,1,7,7,8,73,5,20,1,2,10,1,4,1,9,5,20,0.000618344,0.0202913,0.0304733
230,GLOX,87,4,30,5,0,21,6,0,0,9,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00689631,0.0104685,0.658771
240,GLOX,27,3,8,1,0,5,3,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671431,0.00699095,0.960428
250,GLOX,62,3,9,1,0,15,7,1,0,8,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0.00684863,0.00923141,0.741883
260,GLOX,53,3,13,0,0,9,4,1,0,10,6,10,9,4,2,0,0,0,0,0,0,0,2,5,0.00690467,0.0154139,0.447951
270,GLOX,51,6,10,1,0,10,6,1,2,10,7,4,52,8,15,1,1,6,3,6,0,7,6,7,0.00682019,0.0209229,0.325967
280,GLOX,35,3,12,0,1,6,3,1,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0067898,0.00703465,0.965193
290,GLOX,99,4,22,6,1,19,9,2,1,7,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00690335,0.0102549,0.673177
300,GLOX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612374,0.00749926,0.0816579
310,GLOX,92,4,18,0,4,18,7,6,0,10,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00667301,0.0101021,0.660559
320,GLOX,119,4,36,2,2,23,9,1,1,18,11,16,81,5,19,5,3,9,9,2,0,11,4,19,0.00674182,0.0213998,0.315041
330,GLOX,46,4,10,1,2,10,6,0,0,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000624235,0.00827265,0.0754577
