iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GOX,180,5,55,2,7,34,8,3,8,18,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00440476,0.0164544,0.267694
10,GOX,91,3,27,3,3,19,3,2,3,10,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00448882,0.0100704,0.445744
20,GOX,223,6,46,9,3,37,7,8,7,20,12,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0046467,0.026899,0.172746
30,GOX,117,4,29,5,4,22,4,2,9,14,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00437862,0.0119903,0.365179
40,GOX,153,6,29,3,4,31,4,7,3,14,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00461502,0.0165769,0.2784
50,GOX,186,4,54,4,8,41,5,5,5,12,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00471067,0.0184719,0.255018
60,GOX,227,7,45,2,4,57,4,7,9,22,10,67,111,7,29,2,2,13,2,9,5,10,7,32,0.00447741,0.04504,0.0994098
70,GOX,102,5,30,1,1,16,4,0,5,6,9,30,0,3,0,0,0,0,0,0,0,0,0,0,0.000475574,0.0254734,0.0186694
80,GOX,168,6,33,7,6,33,2,7,12,11,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00447265,0.0177738,0.251643
90,GOX,163,5,43,8,7,29,11,5,7,9,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00445608,0.0184137,0.241998
100,GOX,198,5,57,8,7,39,5,3,4,15,18,42,96,8,18,2,1,19,0,2,0,2,8,44,0.00447801,0.0364164,0.122967
110,GOX,158,4,56,7,1,25,6,9,1,17,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00460496,0.0163471,0.281699
120,GOX,139,5,28,3,1,27,7,3,5,14,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00442414,0.0159862,0.276747
130,GOX,178,6,42,4,8,52,3,4,9,12,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00424634,0.0166659,0.254792
140,GOX,107,4,32,3,2,24,1,3,7,9,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00434731,0.0160383,0.271058
150,GOX,121,4,40,2,7,18,6,6,8,9,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00448057,0.0132485,0.338194
160,GOX,152,6,40,3,5,32,3,2,4,11,12,40,42,6,7,1,1,5,1,2,5,2,0,18,0.00454755,0.0279729,0.16257
170,GOX,187,4,47,8,6,43,4,3,7,15,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00446116,0.0151913,0.293666
180,GOX,220,5,62,8,0,40,12,9,14,22,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00444026,0.0168563,0.263419
190,GOX,96,5,22,2,6,18,0,3,2,4,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0.000425743,0.01565,0.027204
200,GOX,127,4,30,4,5,27,6,3,2,14,14,22,35,5,5,0,1,7,1,2,1,2,3,13,0.00454263,0.0276696,0.164174
210,GOX,320,6,76,8,6,54,5,12,12,28,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0.00441653,0.0284032,0.155494
220,GOX,135,5,37,2,3,25,2,9,5,15,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00466392,0.0133657,0.348947
230,GOX,138,4,42,6,4,26,3,7,6,19,9,16,136,7,37,1,3,22,5,2,7,16,12,31,0.00433628,0.0342884,0.126465
240,GOX,196,7,58,0,7,33,10,3,5,17,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00451412,0.0181306,0.248978
250,GOX,135,4,43,3,5,21,12,7,6,10,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00419444,0.0145168,0.288937
260,GOX,200,8,36,3,9,38,3,3,10,14,18,66,124,6,31,5,4,20,0,3,3,14,10,34,0.00446056,0.0420194,0.106155
270,GOX,117,6,28,3,4,25,5,2,3,8,10,29,43,7,7,0,2,3,0,1,0,4,2,24,0.000425333,0.0316206,0.0134512
280,GOX,202,7,45,5,7,54,7,6,5,12,19,42,186,13,37,3,3,37,2,3,11,13,10,67,0.00481399,0.0447035,0.107687
290,GOX,124,5,27,3,3,21,3,1,6,13,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0.0040625,0.0171678,0.236635
300,GOX,172,7,42,4,4,28,4,7,8,23,13,39,0,3,0,0,0,0,0,0,0,0,0,0,0.0043167,0.031745,0.135981
310,GOX,153,6,29,5,4,33,4,6,5,8,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0.0042084,0.0185919,0.226357
320,GOX,173,4,42,5,10,29,9,5,9,18,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00456232,0.015502,0.294305
330,GOX,189,6,54,8,1,44,5,2,9,11,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0.000350993,0.0213222,0.0164614
340,GOX,171,5,45,3,4,35,4,5,4,19,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00439652,0.0174865,0.251424
350,GOX,71,3,20,3,3,15,0,5,2,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00456387,0.0137357,0.332263
360,GOX,254,7,55,10,9,53,9,6,14,24,15,59,32,5,5,0,1,7,0,1,1,1,1,15,0.00462731,0.0325831,0.142016
370,GOX,172,6,55,9,6,26,9,4,6,15,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00447214,0.0183063,0.244296
380,GOX,83,3,25,0,3,18,2,4,5,5,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00453539,0.0129259,0.350877
390,GOX,272,10,65,10,3,51,7,7,9,16,21,83,80,6,13,2,2,16,3,4,0,8,2,30,0.00447798,0.0421803,0.106163
400,GOX,133,7,28,1,5,28,5,3,10,10,9,34,21,5,1,0,0,3,0,0,0,0,0,17,0.00452968,0.0328613,0.137842
410,GOX,157,10,29,2,5,42,3,5,7,7,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0.0045062,0.0206875,0.217822
420,GOX,163,5,36,8,5,30,4,4,11,16,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0.000295632,0.0146691,0.0201534
430,GOX,29,3,8,0,0,6,0,1,1,0,4,9,14,3,0,0,1,6,0,0,1,3,0,3,0.000416804,0.0176156,0.0236611
440,GOX,168,5,46,2,2,29,4,7,6,18,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00418191,0.017846,0.234334
450,GOX,253,7,66,9,12,51,13,4,10,23,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0.00440167,0.0251111,0.175288
460,GOX,116,4,36,5,2,31,2,2,7,6,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00452911,0.01296,0.349468
470,GOX,142,5,32,3,0,31,12,7,8,6,8,35,66,6,13,0,3,10,2,1,8,7,3,19,0.00437354,0.0322265,0.135713
480,GOX,227,5,51,5,4,50,8,8,10,15,16,60,112,9,19,0,0,12,2,5,4,4,6,60,0.00434544,0.0476185,0.0912553
490,GOX,163,9,29,2,4,32,3,6,2,15,11,59,59,6,14,1,0,9,1,1,3,2,13,15,0.00429015,0.0337196,0.12723
500,GOX,72,8,24,4,1,11,0,1,5,5,7,14,23,7,6,0,0,0,0,1,1,1,3,11,0.00410199,0.0300214,0.136635
510,GOX,290,5,69,12,7,61,10,6,14,22,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0.00438492,0.0225499,0.194454
