iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,178,4,32,3,2,44,4,9,2,23,24,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000938127,0.0153619,0.0610685
10,GLOX,233,5,43,3,8,56,4,13,0,31,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00820491,0.018359,0.446915
20,GLOX,169,4,18,4,4,49,0,8,0,26,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00827287,0.0131595,0.62866
30,GLOX,186,4,31,3,7,62,1,8,2,29,17,26,115,4,26,5,1,32,2,6,0,12,11,20,0.00833073,0.0260837,0.319385
40,GLOX,182,4,34,6,4,44,0,7,2,19,14,52,196,5,42,5,3,50,0,11,1,20,13,51,0.00844149,0.034541,0.24439
50,GLOX,172,4,33,5,3,42,4,4,2,18,21,40,402,9,50,12,10,91,5,18,0,34,29,153,0.00825945,0.0438097,0.18853
60,GLOX,175,4,36,4,8,43,3,12,1,16,18,34,349,6,50,6,4,91,0,17,1,29,21,130,0.00825074,0.0356408,0.231497
70,GLOX,171,7,31,4,1,47,5,11,0,20,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00854357,0.022096,0.386656
80,GLOX,245,5,43,5,2,84,2,13,2,20,13,61,0,0,0,0,0,0,0,0,0,0,0,0,0.0082348,0.0185086,0.444916
90,GLOX,221,5,42,6,4,59,7,11,1,28,25,38,0,0,0,0,0,0,0,0,0,0,0,0,0.000759175,0.0183476,0.0413774
100,GLOX,107,4,28,2,0,28,3,7,0,9,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00826416,0.015426,0.53573
110,GLOX,161,5,34,8,3,28,2,7,0,27,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00826114,0.0161469,0.511625
120,GLOX,278,5,46,14,4,75,5,20,0,33,32,49,151,6,32,4,1,41,1,10,2,13,7,40,0.00828313,0.03298,0.251156
130,GLOX,202,4,36,7,8,55,4,10,3,18,11,50,138,6,24,4,6,38,0,8,0,10,13,35,0.00820487,0.0312016,0.262963
140,GLOX,136,4,29,4,2,33,2,11,0,18,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00835043,0.0130258,0.641068
150,GLOX,91,4,23,4,2,22,2,11,0,11,4,12,58,4,16,1,1,12,0,4,0,6,2,16,0.00827023,0.0279727,0.295653
160,GLOX,156,5,24,5,2,45,2,6,1,22,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00834497,0.0212635,0.392455
170,GLOX,127,5,16,2,5,48,1,5,0,8,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00828462,0.01564,0.529708
180,GLOX,165,6,25,6,5,40,4,6,1,21,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00835122,0.0190565,0.438234
190,GLOX,109,4,24,3,5,19,4,12,0,11,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00829908,0.0156466,0.530406
200,GLOX,233,6,42,4,6,82,6,18,2,18,12,43,23,4,4,1,3,4,0,2,2,3,2,2,0.00827745,0.0322045,0.257028
210,GLOX,122,4,13,4,1,41,1,3,1,18,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00818034,0.0145996,0.56031
220,GLOX,138,3,29,2,4,37,8,2,1,18,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0.00848061,0.0124416,0.681634
230,GLOX,99,5,14,2,1,27,1,2,2,12,11,27,79,3,14,5,5,16,2,6,0,7,5,19,0.00829342,0.0252655,0.32825
240,GLOX,204,5,24,8,5,60,1,13,1,20,17,55,53,3,4,2,0,13,0,4,0,5,4,21,0.00804197,0.0287689,0.279537
250,GLOX,218,6,46,4,2,58,2,8,1,28,17,52,163,5,26,1,4,41,2,10,1,16,10,52,0.00844188,0.0394998,0.21372
260,GLOX,187,4,26,3,3,61,4,7,4,26,14,39,125,5,15,0,2,40,4,4,2,14,8,36,0.00851121,0.0321214,0.26497
270,GLOX,152,6,23,7,3,32,0,5,2,25,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00809985,0.0149497,0.541809
280,GLOX,171,5,34,9,6,49,3,1,1,19,13,36,292,7,54,12,2,77,0,14,2,21,14,96,0.00822172,0.0397846,0.206656
290,GLOX,94,3,16,2,1,27,3,6,0,11,8,20,79,5,14,3,2,20,0,4,0,8,3,25,0.00834039,0.0273911,0.304492
300,GLOX,179,4,30,5,5,42,3,7,0,21,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00821662,0.0165911,0.495243
310,GLOX,201,4,28,7,2,66,1,14,2,20,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00837171,0.015919,0.525892
320,GLOX,206,4,38,4,4,53,2,19,1,19,20,46,136,5,21,3,2,29,2,5,1,6,8,59,0.00835317,0.0347681,0.240254
330,GLOX,214,4,36,5,6,68,9,15,2,20,15,38,103,5,13,0,2,39,1,5,1,9,6,27,0.00835769,0.031996,0.26121
340,GLOX,90,5,19,1,1,25,1,7,0,8,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00821522,0.0128554,0.639049
350,GLOX,194,4,25,2,5,55,4,9,1,32,22,39,145,6,32,2,4,39,1,4,0,11,6,46,0.00828024,0.036998,0.223802
