iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,OX,125,3,26,2,3,36,1,5,3,16,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0.00859721,0.0287925,0.298592
10,OX,113,3,19,3,2,27,6,7,2,22,8,17,173,4,33,2,6,43,1,9,3,15,12,49,0.00844914,0.0455909,0.185325
20,OX,105,4,17,6,3,19,2,6,1,18,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00908727,0.0220776,0.411606
30,OX,124,5,29,2,1,28,2,6,0,16,20,20,170,5,22,4,5,54,1,7,2,14,10,51,0.000196732,0.0468845,0.0041961
40,OX,103,5,17,4,2,32,3,3,0,6,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00869422,0.0201625,0.431207
50,OX,250,6,41,5,8,69,6,12,0,29,26,54,148,4,35,3,3,45,1,7,1,10,12,31,0.00859496,0.0506376,0.169735
60,OX,142,3,36,9,6,27,4,6,1,19,15,19,219,5,38,6,3,69,0,11,2,13,13,64,0.00865173,0.0426686,0.202766
70,OX,250,8,33,4,9,60,5,20,1,24,25,69,0,0,0,0,0,0,0,0,0,0,0,0,0.00855671,0.030805,0.27777
80,OX,167,4,41,3,2,37,1,5,2,23,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00841616,0.0188489,0.446507
90,OX,7,3,2,0,0,4,0,0,0,0,0,1,189,7,34,4,2,60,1,9,1,17,17,44,0.000184662,0.0361317,0.00511081
100,OX,139,5,27,9,7,38,2,8,1,14,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00839332,0.0225215,0.372681
110,OX,185,4,39,5,3,34,2,9,0,41,14,38,76,3,16,0,4,20,0,5,1,8,6,16,0.00865571,0.0412988,0.209587
120,OX,149,4,31,2,2,40,4,8,1,18,16,27,199,5,33,7,3,48,0,7,0,21,14,66,0.00858921,0.0454928,0.188804
130,OX,208,5,33,1,4,67,2,4,2,23,16,56,155,6,26,1,3,43,0,6,0,7,14,55,0.0090515,0.0539264,0.167849
140,OX,177,5,40,5,1,46,2,5,0,22,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00871005,0.022132,0.393551
150,OX,266,7,57,3,8,69,5,17,2,28,16,61,58,4,7,3,0,20,0,1,0,4,6,17,0.00885859,0.044526,0.198953
160,OX,221,6,35,6,5,69,5,13,1,25,18,44,280,7,49,5,3,65,3,8,0,23,16,108,0.00902107,0.0641232,0.140683
170,OX,236,6,30,8,4,63,4,13,1,31,20,62,0,0,0,0,0,0,0,0,0,0,0,0,0.00848,0.0290895,0.291514
180,OX,265,6,39,6,5,62,3,15,2,47,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00867819,0.0267412,0.324525
190,OX,118,3,22,3,2,41,1,6,0,14,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00881432,0.0195001,0.452013
200,OX,137,4,23,5,2,27,2,14,1,12,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00848094,0.0216025,0.39259
210,OX,213,5,39,6,2,66,3,12,0,32,22,31,96,5,19,3,0,24,0,3,0,6,9,32,0.00887548,0.0451214,0.196702
220,OX,138,4,27,5,1,36,0,11,0,19,16,23,36,3,5,2,2,8,0,4,0,6,2,7,0.00849181,0.0321386,0.264224
230,OX,264,4,57,1,5,75,2,14,0,32,33,45,134,8,22,5,1,26,0,7,1,10,8,54,0.00857204,0.0486277,0.176279
240,OX,139,4,29,4,0,30,8,6,0,24,11,27,81,3,22,2,3,18,1,5,1,7,9,13,0.000225192,0.0378208,0.00595418
250,OX,243,5,39,10,9,61,7,11,0,25,18,63,180,4,24,8,4,44,0,10,2,13,8,67,0.00871746,0.0585708,0.148836
260,OX,167,4,27,5,1,46,1,7,1,20,15,44,33,3,4,1,1,3,1,4,0,1,2,16,0.00880691,0.0381349,0.230941
270,OX,251,5,52,5,8,73,6,12,0,24,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00906164,0.0255668,0.354429
280,OX,384,5,58,10,9,109,7,13,1,51,32,94,185,6,41,4,3,45,2,5,3,21,9,52,0.00861905,0.0558304,0.154379
290,OX,213,5,30,6,4,59,4,9,2,29,17,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00896912,0.0235436,0.380958
300,OX,70,3,13,1,1,19,5,3,0,11,4,13,48,3,10,0,1,16,0,1,1,3,3,13,0.00843905,0.0354352,0.238154
310,OX,180,5,25,3,5,52,2,12,0,25,19,37,43,4,8,2,1,11,0,3,1,4,3,10,0.00869378,0.038846,0.223801
320,OX,289,6,49,7,4,96,1,21,1,28,15,67,0,0,0,0,0,0,0,0,0,0,0,0,0.0096911,0.0272741,0.355322
330,OX,205,5,40,2,4,52,1,9,1,16,27,53,153,4,25,4,3,35,0,5,1,14,10,56,0.00871163,0.0427829,0.203624
340,OX,71,3,16,1,2,18,0,6,1,9,6,12,50,3,12,1,0,16,0,5,1,6,1,8,0.00881964,0.034788,0.253525
350,OX,221,5,38,9,3,53,0,10,1,35,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00960742,0.0242483,0.396209
360,OX,149,4,25,4,4,43,3,6,0,19,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00867277,0.0219476,0.395159
370,OX,153,5,32,5,5,40,7,11,0,10,6,37,213,7,39,5,5,42,0,6,0,17,16,83,0.00941691,0.048166,0.195509
380,OX,247,5,39,5,5,63,6,15,0,30,24,60,48,3,11,0,3,14,0,3,1,6,2,8,0.00870655,0.0458201,0.190016
390,OX,158,4,35,5,3,51,1,6,0,19,9,29,48,4,9,2,1,17,0,3,0,5,2,9,0.00967946,0.0344721,0.280791
400,OX,192,6,28,8,2,47,3,8,1,24,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0.00958904,0.0263896,0.363364
410,OX,1,3,0,0,0,0,0,0,0,0,1,0,31,3,7,1,1,8,0,2,1,5,1,5,0.000253812,0.0297832,0.00852198
420,OX,265,5,51,5,7,71,3,9,0,41,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00936734,0.0248365,0.37716
