iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,LOX,180,4,33,2,4,47,3,6,1,28,19,37,80,3,19,4,4,22,0,3,2,11,5,10,0.00787826,0.0290456,0.271237
10,LOX,294,5,47,5,8,72,6,23,1,34,32,66,0,0,0,0,0,0,0,0,0,0,0,0,0.00770535,0.0194832,0.395487
20,LOX,219,5,43,4,2,67,3,13,0,24,24,39,79,3,14,4,3,21,0,6,1,8,6,16,0.0077999,0.0273398,0.285295
30,LOX,169,5,35,7,0,44,1,4,1,23,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00799879,0.0148689,0.537956
40,LOX,185,6,32,3,1,54,3,5,1,23,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00805647,0.0179078,0.449886
50,LOX,162,5,21,6,0,36,2,16,0,16,15,50,160,6,34,6,5,37,1,6,0,16,17,38,0.0080416,0.0356049,0.225857
60,LOX,94,4,20,6,2,20,2,5,2,16,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00800746,0.011646,0.68757
70,LOX,108,3,16,5,2,37,2,5,0,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00785337,0.0108577,0.723297
80,LOX,118,5,24,2,3,21,1,10,0,12,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00794192,0.0149205,0.532281
90,LOX,213,5,29,8,7,61,3,14,0,28,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0.00808512,0.0172949,0.467486
100,LOX,140,5,21,3,3,37,2,7,0,17,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00790848,0.0162752,0.485922
110,LOX,2,3,0,0,0,0,0,0,0,0,0,2,169,5,30,4,4,39,0,6,1,23,9,53,0.000165561,0.0259603,0.00637748
120,LOX,208,4,34,3,2,59,10,12,0,25,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0.000168341,0.0162931,0.0103321
130,LOX,182,4,33,5,0,46,0,13,0,27,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00800162,0.0143325,0.558284
140,LOX,172,5,40,8,1,41,4,8,0,11,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0.000167991,0.0155278,0.0108188
150,LOX,293,5,51,7,6,84,4,11,1,30,32,67,102,5,18,4,0,28,0,4,0,9,8,31,0.00819542,0.0346573,0.23647
160,LOX,186,5,32,3,3,54,1,11,3,24,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00804746,0.0156159,0.515336
170,LOX,135,5,29,2,0,38,3,7,0,16,12,28,122,4,22,3,2,32,0,5,0,8,10,40,0.00806062,0.0299905,0.268772
180,LOX,235,6,34,2,2,72,4,11,1,29,19,61,191,6,40,4,1,46,0,7,0,17,10,66,0.00791558,0.0378953,0.20888
190,LOX,94,5,12,4,2,24,4,3,1,7,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00784615,0.0148037,0.530014
200,LOX,216,6,29,11,5,57,7,10,0,28,19,50,80,3,19,1,2,27,0,5,0,10,5,11,0.00799996,0.0314443,0.254417
210,LOX,173,4,39,4,2,47,3,10,0,18,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00823988,0.0139535,0.590523
220,LOX,226,4,35,7,3,69,0,9,1,36,28,38,23,3,8,1,1,8,0,1,0,1,1,2,0.00824662,0.0238705,0.345473
230,LOX,145,3,35,5,4,27,7,11,3,14,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00837593,0.0127017,0.659436
240,LOX,241,5,46,4,7,60,3,9,1,36,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00841263,0.0171216,0.491346
250,LOX,193,4,38,9,5,53,6,5,1,24,17,35,145,6,30,5,4,29,0,5,0,16,11,45,0.00792396,0.0367178,0.215807
260,LOX,223,5,33,5,9,58,5,11,2,30,23,47,66,5,10,4,2,21,1,5,0,5,2,16,0.00810932,0.028734,0.28222
270,LOX,234,5,52,8,4,55,3,10,1,32,23,46,88,4,23,2,2,18,0,7,1,7,6,22,0.00844835,0.0306227,0.275885
280,LOX,142,4,26,5,3,42,3,6,2,23,7,25,114,5,12,6,4,28,0,4,1,10,11,38,0.00812812,0.0297697,0.273033
