iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,88,8,25,5,0,15,4,3,3,5,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00421018,0.0118393,0.355611
10,GLOX,67,4,18,4,4,11,1,1,2,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00213342,0.00766684,0.278265
20,GLOX,110,5,27,0,2,25,2,4,7,8,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00397748,0.0113218,0.351312
30,GLOX,146,8,37,9,3,28,6,3,5,11,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000622224,0.0126047,0.0493645
40,GLOX,109,6,30,1,4,26,1,5,2,6,11,23,53,4,14,1,2,17,0,1,4,3,3,8,0.00397782,0.0168706,0.235784
50,GLOX,109,7,27,5,6,18,8,2,8,9,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0.00397951,0.0115459,0.34467
60,GLOX,102,5,30,5,4,19,3,1,4,4,9,23,6,3,2,1,0,1,0,0,1,0,0,1,0.0040966,0.0146911,0.27885
70,GLOX,147,5,34,6,4,43,6,5,4,11,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00399145,0.0114066,0.349925
80,GLOX,148,4,42,3,9,23,2,4,10,6,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00404627,0.00960364,0.421327
90,GLOX,160,14,34,2,2,29,3,5,4,10,9,62,9,3,3,0,0,1,0,0,0,0,0,5,0.00399824,0.0245966,0.162552
100,GLOX,118,5,34,1,3,27,4,3,7,7,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00397469,0.0109504,0.36297
110,GLOX,155,5,41,7,4,36,3,11,9,15,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00403133,0.0092585,0.435419
120,GLOX,64,4,17,0,1,7,3,1,0,5,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0042263,0.0086306,0.489688
130,GLOX,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000624644,0.00510741,0.122302
140,GLOX,124,3,40,0,3,24,1,6,5,11,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00400274,0.00894553,0.447457
150,GLOX,122,5,18,5,1,20,1,0,6,13,10,48,27,4,3,1,2,4,0,3,3,1,0,10,0.00395493,0.0218141,0.181301
160,GLOX,101,4,26,5,3,16,1,2,5,12,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00395903,0.0099731,0.396971
170,GLOX,108,3,32,7,1,23,6,5,6,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00392078,0.00772405,0.507606
180,GLOX,61,3,16,2,2,13,0,2,2,10,3,11,7,3,1,0,1,1,2,0,0,1,0,1,0.000627225,0.0121213,0.0517457
190,GLOX,107,4,24,4,3,31,1,6,5,11,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00391011,0.00795513,0.49152
200,GLOX,66,4,21,2,3,9,2,1,3,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00390937,0.00871183,0.448742
210,GLOX,100,5,17,2,4,26,5,1,7,3,8,27,68,5,13,0,0,12,0,3,2,1,2,35,0.00384443,0.0195339,0.196808
220,GLOX,149,4,40,4,4,29,6,4,8,12,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00389064,0.0105325,0.369393
230,GLOX,119,5,22,5,3,34,2,6,10,8,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00397372,0.00948255,0.419056
240,GLOX,100,4,25,6,2,28,3,3,5,7,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00392903,0.00817822,0.480426
250,GLOX,142,4,29,7,4,35,3,3,12,21,8,20,13,4,1,0,2,3,0,0,0,1,2,4,0.00395502,0.0154711,0.255639
260,GLOX,85,4,22,4,4,21,4,1,3,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0.00391113,0.0079271,0.493387
270,GLOX,109,4,27,4,2,17,2,2,8,7,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0.000615735,0.00946085,0.0650824
280,GLOX,162,5,44,6,5,33,2,6,5,10,15,36,12,5,2,1,0,3,0,0,0,1,1,4,0.00396263,0.0166553,0.23792
290,GLOX,59,4,21,4,2,8,2,2,5,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00393567,0.00715316,0.5502
300,GLOX,151,5,39,2,3,40,3,1,6,10,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00399082,0.0117614,0.339314
310,GLOX,114,5,23,4,3,21,2,1,10,12,16,22,41,4,10,2,1,11,0,1,1,4,2,9,0.00398301,0.0163691,0.243325
320,GLOX,92,5,31,1,3,18,4,2,5,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00392971,0.00855183,0.459517
330,GLOX,117,7,40,5,6,20,5,5,5,6,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00393916,0.0101913,0.386521
340,GLOX,83,6,20,1,3,14,4,2,4,5,8,22,12,3,7,0,0,3,0,0,0,0,0,2,0.00386334,0.0156643,0.246633
350,GLOX,153,5,57,8,9,29,4,3,8,3,8,24,12,3,2,1,0,3,0,0,0,1,0,5,0.00388614,0.0158937,0.244507
360,GLOX,85,5,18,2,1,21,2,0,3,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00385985,0.00894198,0.431654
370,GLOX,130,7,29,5,2,24,2,5,8,12,9,34,1,3,0,0,0,1,0,0,0,0,0,0,0.0038954,0.0156627,0.248705
380,GLOX,96,4,17,2,3,21,2,2,8,7,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00391667,0.0107735,0.363545
390,GLOX,96,4,30,2,2,22,3,2,3,8,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00392139,0.00844961,0.464091
400,GLOX,45,3,13,1,0,5,1,3,1,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0.000624345,0.00751008,0.0831342
410,GLOX,114,4,29,3,3,24,4,4,3,10,11,23,7,3,1,0,0,3,0,0,0,0,1,2,0.00390859,0.0145474,0.26868
420,GLOX,42,5,8,2,2,11,0,3,2,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000626524,0.00725207,0.0863924
430,GLOX,101,5,27,2,1,28,3,1,5,4,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00400552,0.0100545,0.398379
440,GLOX,47,4,10,1,2,13,1,0,4,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000623195,0.00654173,0.0952645
450,GLOX,221,6,57,6,3,59,6,7,7,15,14,47,8,3,4,2,0,2,0,0,0,0,0,0,0.00404439,0.0213278,0.18963
460,GLOX,135,6,26,4,2,29,3,4,4,7,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00391611,0.010235,0.382619
470,GLOX,150,4,43,4,5,38,5,2,6,8,12,27,37,4,11,3,4,2,1,1,2,2,0,11,0.00405625,0.0169753,0.238949
480,GLOX,70,5,20,0,2,7,1,5,4,6,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00389721,0.00895911,0.434999
490,GLOX,78,4,17,5,2,17,2,5,3,9,4,14,7,3,2,0,0,3,0,0,0,2,0,0,0.00396228,0.0130056,0.30466
500,GLOX,99,4,17,3,0,29,3,6,7,4,2,28,3,3,0,0,0,1,0,1,0,0,0,1,0.00391962,0.0163934,0.239097
510,GLOX,63,4,18,3,5,7,1,2,3,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0.000616664,0.00768771,0.0802142
520,GLOX,110,6,27,7,3,19,4,3,6,5,12,24,1,3,0,0,0,0,0,0,0,1,0,0,0.00397915,0.0153262,0.259631
530,GLOX,112,5,34,6,0,22,4,2,4,11,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00397008,0.00926682,0.428418
540,GLOX,84,4,25,0,2,23,0,1,2,8,2,21,16,3,5,0,0,7,0,0,1,0,1,2,0.00394157,0.0149556,0.263551
550,GLOX,145,5,31,7,6,27,2,8,7,4,11,42,18,4,3,1,0,4,0,0,1,0,0,9,0.00407342,0.0205922,0.197814
560,GLOX,49,3,12,4,1,11,0,3,2,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00392265,0.00638249,0.614595
570,GLOX,119,5,32,2,0,32,2,5,7,7,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00398918,0.00928238,0.429758
580,GLOX,106,5,27,9,4,25,1,4,5,7,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00396476,0.00836261,0.474105
590,GLOX,145,7,35,0,5,49,3,3,6,13,8,23,4,3,1,0,0,2,0,0,0,0,0,1,0.00396924,0.0163652,0.242542
600,GLOX,148,9,31,3,4,31,1,6,5,14,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00399428,0.0144535,0.276353
610,GLOX,33,3,16,0,0,5,0,0,1,6,3,2,4,3,0,1,0,2,0,0,0,0,0,1,0.00398423,0.0107352,0.371138
620,GLOX,76,5,22,2,3,13,2,2,1,3,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0.000615624,0.00857058,0.0718299
630,GLOX,127,4,27,6,4,31,2,7,6,12,12,20,12,3,5,0,0,1,2,0,0,2,0,2,0.00397377,0.0143848,0.276248
640,GLOX,78,4,22,2,1,15,0,6,2,7,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00399647,0.00758625,0.526804
650,GLOX,60,3,23,2,2,11,1,0,3,5,1,12,3,3,1,0,0,1,0,0,0,0,0,1,0.00396282,0.0143691,0.275788
660,GLOX,55,4,18,1,1,10,1,1,1,8,1,13,17,3,5,1,0,4,0,0,0,0,3,4,0.00391313,0.0134924,0.290026
670,GLOX,158,6,40,6,9,26,4,9,8,13,12,31,9,4,3,0,1,2,0,0,0,0,1,2,0.00395357,0.018309,0.215935
