iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,208,5,41,6,3,43,7,18,11,16,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00505843,0.01637,0.309007
10,GLOX,84,5,22,1,1,17,2,2,2,4,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00526323,0.0115417,0.45602
20,GLOX,114,6,27,3,8,17,3,4,5,13,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00479825,0.0135724,0.353529
30,GLOX,150,4,36,4,4,26,4,7,3,16,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00493382,0.0124461,0.396416
40,GLOX,118,7,34,1,3,24,6,3,7,7,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0.000784665,0.0141576,0.0554237
50,GLOX,123,5,40,6,1,18,4,6,5,7,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0047338,0.0138084,0.342821
60,GLOX,134,7,41,8,5,25,1,3,8,5,10,28,73,6,13,0,2,9,1,1,2,2,1,42,0.0050321,0.0272952,0.184358
70,GLOX,91,5,25,4,4,13,2,0,3,8,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0.00479367,0.0113406,0.4227
80,GLOX,131,7,29,1,4,27,3,7,4,19,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0.000768235,0.0135859,0.0565463
90,GLOX,182,6,49,4,4,33,4,5,11,17,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00475928,0.0153085,0.310891
100,GLOX,279,9,48,7,10,63,4,6,7,22,29,83,0,0,0,0,0,0,0,0,0,0,0,0,0.00468819,0.0229472,0.204303
110,GLOX,67,4,18,2,3,9,2,2,4,6,5,16,33,7,8,0,1,6,1,1,4,0,0,12,0.000761745,0.0203249,0.0374784
120,GLOX,133,7,37,4,0,24,1,11,7,3,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00474024,0.0146181,0.324272
130,GLOX,147,7,41,5,5,18,3,5,8,9,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0.00488537,0.0149869,0.325976
140,GLOX,92,5,16,2,4,15,3,2,7,4,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000775795,0.0122166,0.0635033
150,GLOX,153,4,37,7,5,29,3,12,5,9,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00474155,0.0140606,0.337223
160,GLOX,138,6,24,1,3,37,3,4,6,8,6,46,55,6,10,1,3,2,1,3,2,3,5,25,0.00488218,0.0284191,0.171792
170,GLOX,44,3,10,1,0,13,1,3,0,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000762235,0.0083383,0.0914137
180,GLOX,163,4,52,7,3,30,8,7,5,13,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0.000756635,0.0121329,0.0623623
190,GLOX,98,4,26,2,4,26,3,4,3,3,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00464588,0.0112051,0.414622
200,GLOX,89,4,29,3,2,18,4,1,3,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0.000768975,0.0138759,0.0554178
210,GLOX,253,6,45,9,3,53,15,13,17,9,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0.00475233,0.0205388,0.231383
220,GLOX,71,4,22,3,2,8,4,2,4,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0.000759475,0.00925043,0.0821015
230,GLOX,91,5,26,4,3,17,1,2,5,9,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00474748,0.0109263,0.434499
240,GLOX,197,6,43,9,7,41,4,4,14,19,8,48,75,11,11,1,0,11,2,2,2,2,1,43,0.00476137,0.0340562,0.139809
250,GLOX,81,4,18,3,2,16,0,2,2,7,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00461673,0.0124722,0.37016
260,GLOX,102,6,20,4,4,23,4,1,3,8,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00498629,0.0126002,0.395731
270,GLOX,143,6,27,3,4,30,3,5,10,8,8,45,126,6,39,1,5,11,2,5,8,16,4,35,0.00472733,0.0285774,0.165422
280,GLOX,249,8,49,6,7,48,9,13,5,23,19,70,0,0,0,0,0,0,0,0,0,0,0,0,0.00491317,0.0193491,0.253923
290,GLOX,134,8,46,7,1,31,5,2,5,5,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00478418,0.0161313,0.296577
300,GLOX,98,5,21,4,2,14,1,4,6,9,5,32,14,5,1,0,1,4,0,0,1,0,0,7,0.000758275,0.0240591,0.0315171
310,GLOX,150,7,31,6,3,34,4,6,3,13,10,40,17,4,3,0,0,6,0,0,1,1,0,6,0.00464635,0.0233886,0.198659
320,GLOX,47,3,9,1,0,12,2,3,1,6,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0.000841756,0.0144136,0.0584003
330,GLOX,111,5,27,6,7,15,1,2,6,11,8,28,27,6,5,1,0,4,0,1,0,1,0,15,0.00473176,0.0217782,0.217271
340,GLOX,137,6,34,7,2,26,5,3,7,10,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00473015,0.013526,0.349708
350,GLOX,82,5,24,3,1,16,1,3,2,2,4,26,0,3,0,0,0,0,0,0,0,0,0,0,0.00468826,0.0216498,0.21655
360,GLOX,172,5,47,2,2,30,7,4,4,15,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0.000763196,0.015584,0.048973
370,GLOX,169,5,42,7,5,41,6,6,6,11,14,31,47,4,8,0,0,10,0,0,4,1,3,21,0.00467946,0.0217194,0.215451
380,GLOX,117,4,37,8,2,20,7,8,6,8,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00467764,0.00979509,0.47755
390,GLOX,96,5,30,1,2,13,5,3,3,10,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000761466,0.0117931,0.0645687
400,GLOX,86,5,15,1,1,19,2,5,4,8,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0.000763156,0.0128471,0.059403
410,GLOX,42,4,7,1,1,9,0,0,1,1,1,21,21,4,2,0,0,3,0,2,0,2,0,12,0.000759236,0.0187628,0.040465
420,GLOX,81,5,25,1,1,10,0,3,8,3,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0.000767506,0.0125337,0.0612353
430,GLOX,124,4,35,6,7,32,3,4,8,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0.000770305,0.0104416,0.0737726
440,GLOX,140,6,35,4,4,35,1,6,7,11,5,32,22,3,3,0,1,8,0,0,1,1,0,8,0.00470486,0.0209203,0.224894
450,GLOX,95,3,21,4,5,27,1,3,5,8,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0.000763255,0.0117735,0.064828
460,GLOX,22,4,7,2,0,1,2,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.000759135,0.0082787,0.0916974
470,GLOX,108,6,25,3,2,19,5,5,5,10,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0047853,0.013073,0.366046
480,GLOX,135,5,22,1,5,34,1,6,3,10,7,46,9,4,5,0,0,1,0,0,0,1,0,2,0.00471002,0.0223929,0.210336
