iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GOX,94,4,37,8,2,5,5,5,9,12,4,7,6,3,2,0,0,1,0,1,0,1,1,0,0.00399735,0.0201191,0.198684
10,GOX,134,7,32,1,5,21,2,1,6,15,14,37,11,4,3,0,0,2,0,0,0,0,0,6,0.00344509,0.0243953,0.14122
20,GOX,91,3,31,3,3,18,0,8,6,3,5,14,3,3,1,0,0,1,0,0,0,0,1,0,0.00387248,0.0157625,0.245677
30,GOX,95,6,24,3,3,12,2,2,2,10,9,28,7,3,1,0,0,3,1,0,0,0,0,2,0.00416916,0.0189655,0.219828
40,GOX,118,7,37,4,6,24,3,4,4,12,7,17,24,6,4,1,0,6,0,0,2,1,2,8,0.00366586,0.0238578,0.153654
50,GOX,213,9,59,7,4,28,6,9,12,15,12,61,26,3,12,1,1,4,0,1,1,2,2,2,0.00368517,0.0289077,0.12748
60,GOX,114,4,30,4,4,13,5,5,10,16,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00373296,0.0143645,0.259874
70,GOX,160,7,45,5,5,33,2,5,6,11,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00371258,0.0183393,0.202438
80,GOX,67,4,13,2,0,17,4,3,3,4,6,15,9,3,3,0,0,4,0,0,1,0,0,1,0.00377066,0.0183148,0.205881
90,GOX,86,3,22,2,4,21,7,0,7,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00380498,0.00888703,0.428149
100,GOX,86,4,21,3,2,18,5,1,9,7,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00347402,0.0114548,0.30328
110,GOX,146,5,49,3,8,37,3,2,3,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00379212,0.0118774,0.31927
120,GOX,186,6,49,8,7,37,2,4,13,18,9,39,9,3,2,0,0,2,1,0,0,0,0,4,0.00374865,0.0250051,0.149915
130,GOX,142,6,46,8,4,34,1,0,0,15,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00374943,0.0131001,0.286214
140,GOX,120,5,35,1,1,21,3,5,6,10,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0035907,0.0166409,0.215776
150,GOX,138,5,38,6,6,28,2,6,3,11,10,28,20,4,6,1,1,5,0,1,1,1,0,4,0.00391851,0.0253003,0.15488
160,GOX,170,7,39,1,7,38,7,2,7,19,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00351243,0.0141484,0.248256
170,GOX,64,4,15,2,3,16,4,1,4,2,7,10,10,3,3,1,0,1,0,0,1,1,0,3,0.00376993,0.0156552,0.24081
180,GOX,114,4,38,1,1,26,3,2,2,11,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00372306,0.011324,0.328777
190,GOX,209,7,71,5,6,40,2,2,14,21,10,38,98,4,25,4,2,28,2,3,6,6,3,19,0.00340517,0.0252963,0.134612
200,GOX,92,5,25,2,1,23,3,2,5,6,9,16,36,4,5,0,0,9,0,1,1,3,1,16,0.00378047,0.0212378,0.178006
210,GOX,159,6,48,6,7,27,5,6,7,16,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00391798,0.0134055,0.292266
220,GOX,82,5,15,2,1,24,1,2,3,7,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00409477,0.0101944,0.40167
230,GOX,143,4,39,5,8,28,5,4,9,18,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00337236,0.0109159,0.30894
240,GOX,193,5,34,4,5,58,3,2,10,22,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00359919,0.0170704,0.210844
250,GOX,158,5,44,2,8,34,6,6,12,11,13,22,14,4,4,0,0,5,0,0,0,1,0,4,0.00355371,0.021611,0.16444
260,GOX,108,5,35,4,5,17,3,3,5,9,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00338746,0.0116274,0.291334
270,GOX,102,4,37,4,2,18,4,0,8,13,8,8,7,3,0,0,0,2,0,0,0,0,1,4,0.00372111,0.0165387,0.224994
280,GOX,174,6,52,8,5,30,6,5,10,16,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00393795,0.0167156,0.235585
290,GOX,49,4,11,3,0,9,1,0,2,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00370228,0.00806308,0.459164
300,GOX,135,4,46,5,3,29,6,8,6,6,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00389152,0.0107781,0.361058
310,GOX,143,5,34,7,5,29,1,5,6,12,11,33,2,3,0,0,0,0,0,0,1,0,1,0,0.00344315,0.0187925,0.183219
320,GOX,128,4,25,3,8,24,5,8,6,10,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00374552,0.0135825,0.275761
330,GOX,114,7,36,4,3,12,2,7,7,7,6,30,21,3,5,1,0,4,0,3,2,1,2,3,0.003422,0.0227311,0.150543
340,GOX,151,4,44,3,4,25,7,5,14,15,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00369413,0.0134008,0.275664
350,GOX,75,6,21,1,1,20,1,5,3,5,2,16,10,3,5,1,0,0,0,1,0,1,1,1,0.000401813,0.0173744,0.0231268
360,GOX,108,5,35,1,5,28,0,2,3,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00335401,0.0109068,0.307515
370,GOX,102,4,29,2,6,25,5,1,5,10,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00397417,0.0106911,0.371727
380,GOX,206,5,53,5,8,37,4,1,12,21,12,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00371724,0.0177806,0.209061
390,GOX,91,4,37,5,0,19,2,2,5,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0.00370986,0.0113912,0.325676
400,GOX,64,5,15,2,2,9,1,0,3,7,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00365155,0.0109131,0.334601
410,GOX,99,4,25,5,3,24,2,1,5,8,7,19,31,5,6,1,2,8,1,1,1,0,0,11,0.00376703,0.0214133,0.17592
420,GOX,65,4,20,2,4,11,4,2,6,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00348232,0.00756147,0.460535
430,GOX,108,4,25,2,3,30,1,7,7,7,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0034848,0.011942,0.291809
440,GOX,195,5,55,2,4,53,6,10,6,13,21,25,24,3,7,1,0,6,0,0,2,2,0,6,0.00372018,0.0209146,0.177875
450,GOX,102,5,27,1,1,21,0,0,2,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0034718,0.0144972,0.239481
460,GOX,99,6,28,5,5,18,3,4,2,10,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00423428,0.0125705,0.336843
470,GOX,100,5,23,1,1,19,1,7,3,10,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00340124,0.0115478,0.294537
480,GOX,140,5,48,7,6,18,5,3,7,11,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00357292,0.011889,0.300523
490,GOX,93,5,33,8,2,19,4,2,4,4,6,11,4,3,2,0,0,1,0,1,0,0,0,0,0.0041163,0.0192962,0.213322
500,GOX,146,4,48,2,4,27,4,7,6,10,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00381843,0.0137784,0.277131
510,GOX,216,4,52,9,9,46,6,9,11,18,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00391328,0.0169218,0.231256
520,GOX,136,4,47,4,2,28,5,3,5,10,9,23,5,3,0,0,0,2,0,0,0,0,1,2,0.00351046,0.0199278,0.176159
530,GOX,147,8,42,5,7,21,6,0,7,15,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00376856,0.0143619,0.2624
540,GOX,111,3,30,1,3,22,2,7,3,17,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00356505,0.00993648,0.358784
550,GOX,123,4,32,8,6,26,8,3,8,8,5,19,22,3,4,0,0,9,0,1,0,0,1,7,0.00419958,0.0212773,0.197374
560,GOX,184,7,48,3,3,38,1,0,5,22,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00365678,0.0205172,0.17823
570,GOX,47,3,19,3,2,8,1,1,0,5,2,6,8,3,3,0,0,3,0,1,0,0,0,1,0.00413494,0.0148808,0.277871
580,GOX,103,4,25,2,5,24,1,5,5,11,10,15,4,3,0,0,0,1,0,0,0,1,0,2,0.00384167,0.0170392,0.225461
590,GOX,149,10,44,5,9,27,6,2,6,11,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00375525,0.015038,0.249717
600,GOX,56,4,21,2,1,8,2,1,6,4,5,6,10,3,5,0,1,3,0,0,1,0,0,0,0.00385497,0.0198228,0.194472
610,GOX,30,4,14,3,1,4,0,0,2,2,0,4,8,3,2,0,0,2,0,0,0,1,0,3,0.000481654,0.0157896,0.0305045
620,GOX,135,4,47,9,8,23,4,1,8,7,11,17,1,3,0,0,0,1,0,0,0,0,0,0,0.00380796,0.0180464,0.211009
630,GOX,147,5,41,6,6,28,3,4,8,17,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0034134,0.0144488,0.236242
640,GOX,96,5,29,4,3,21,4,1,6,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00391845,0.0100873,0.388454
650,GOX,87,5,30,0,5,21,2,3,5,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00367792,0.0093303,0.394191
660,GOX,162,6,42,3,7,30,1,5,11,20,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00339486,0.0122337,0.277501
670,GOX,103,5,34,7,6,21,1,4,3,5,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00366381,0.0105729,0.346529
680,GOX,175,6,48,3,5,37,5,12,10,6,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00366961,0.0148609,0.246929
690,GOX,148,6,55,8,3,36,2,4,7,11,5,17,8,3,1,0,1,2,1,0,0,1,1,1,0.00374454,0.0219299,0.17075
700,GOX,92,4,27,1,1,20,2,3,4,9,5,20,12,4,2,0,1,1,0,0,1,2,0,5,0.00378381,0.021997,0.172015
