iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,OX,240,7,63,13,4,52,3,9,16,18,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00195346,0.0308056,0.0634123
10,OX,145,6,45,14,10,9,6,2,7,10,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00185041,0.0213135,0.0868185
20,OX,262,5,79,20,4,46,3,10,18,14,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00207726,0.0269789,0.0769958
30,OX,6,3,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209132,0.00867511,0.0241071
40,OX,247,5,80,17,4,29,12,11,11,13,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00189904,0.0234599,0.0809481
50,OX,237,10,85,13,3,33,8,6,20,15,12,42,2,3,0,0,0,1,1,0,0,0,0,0,0.00185112,0.0411393,0.0449963
60,OX,179,5,61,13,6,14,6,4,10,16,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00201944,0.023724,0.085122
70,OX,217,8,68,24,8,23,10,2,13,10,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00185539,0.0348322,0.0532664
80,OX,125,5,34,10,3,23,1,1,4,9,9,31,3,3,0,0,0,1,0,0,0,1,0,1,0.00188696,0.0299876,0.0629246
90,OX,92,7,15,4,2,25,0,4,9,5,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0.000209152,0.0165319,0.0126514
100,OX,256,9,53,13,12,41,9,9,24,7,14,74,0,0,0,0,0,0,0,0,0,0,0,0,0.00176268,0.0375928,0.0468888
110,OX,73,4,20,5,5,13,2,2,7,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00175265,0.0146805,0.119386
120,OX,250,5,69,12,5,45,11,5,14,12,17,60,10,3,1,0,0,3,0,0,0,0,1,5,0.00181742,0.0388492,0.0467812
130,OX,127,6,46,5,7,7,6,1,14,15,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00198884,0.0190521,0.104389
140,OX,295,6,103,16,16,40,10,10,15,15,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00183347,0.023404,0.0783398
150,OX,72,5,6,5,1,14,2,3,11,7,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00183119,0.0143849,0.127299
