iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,AOX,46,6,11,4,1,4,0,0,2,5,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0.000156301,0.0160724,0.00972481
10,AOX,406,8,163,14,14,35,14,4,18,42,37,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00105255,0.0288114,0.0365324
20,AOX,223,6,89,11,5,25,12,6,10,17,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00101671,0.0189049,0.05378
30,AOX,82,4,44,9,2,8,1,0,4,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000977127,0.00909685,0.107414
40,AOX,313,5,113,19,8,33,15,5,25,39,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0010057,0.0140193,0.0717367
50,AOX,147,4,60,11,4,8,5,1,16,16,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00101067,0.0133513,0.075698
60,AOX,148,3,70,11,3,9,8,5,7,11,14,10,2,3,0,0,0,1,0,0,0,0,0,1,0.00100928,0.0163649,0.0616731
70,AOX,261,4,89,13,5,20,16,2,22,30,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0.000989177,0.0183227,0.0539864
80,AOX,318,6,113,12,6,43,15,6,10,21,20,72,0,3,0,0,0,0,0,0,0,0,0,0,0.00101722,0.034603,0.0293968
90,AOX,205,5,66,11,12,26,9,3,11,10,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0.000128341,0.0207771,0.00617703
100,AOX,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126321,0.00678814,0.0186091
110,AOX,207,5,77,14,5,26,13,4,11,17,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0.000982547,0.0189076,0.0519657
