iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PL,518,6,193,16,9,73,28,6,26,40,38,89,7,3,2,0,0,1,1,0,2,0,0,1,0.0430754,0.0423738,1.01656
10,PL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191107,0.00697505,2.73986
20,PL,790,10,287,31,9,96,23,10,44,55,50,185,0,0,0,0,0,0,0,0,0,0,0,0,0.0402813,0.0484701,0.831054
30,PL,628,9,227,24,13,93,33,20,30,49,32,107,0,0,0,0,0,0,0,0,0,0,0,0,0.0370851,0.0364319,1.01793
40,PL,664,9,219,16,14,96,34,10,22,39,52,162,52,7,13,4,1,3,5,1,7,3,2,13,0.0377312,0.0657012,0.574285
50,PL,720,6,248,20,17,109,27,16,41,62,36,144,0,0,0,0,0,0,0,0,0,0,0,0,0.0390622,0.039457,0.989993
60,PL,575,7,198,11,12,85,31,17,35,40,33,113,26,5,5,0,0,4,0,0,0,2,2,13,0.0393886,0.0520196,0.757188
70,PL,797,9,271,29,15,108,43,14,28,47,55,187,9,3,1,0,0,2,0,0,0,0,2,4,0.0401673,0.0574638,0.699
80,PL,729,6,278,25,18,98,33,11,44,52,46,124,9,3,3,0,0,1,1,0,1,3,0,0,0.0425333,0.0408914,1.04015
90,PL,817,9,281,19,10,119,42,10,37,65,63,171,26,4,5,1,2,3,0,1,1,1,1,11,0.0433285,0.0654125,0.662389
100,PL,477,7,175,19,7,61,24,7,16,36,34,98,0,0,0,0,0,0,0,0,0,0,0,0,0.0402704,0.0335006,1.20208
110,PL,753,13,267,24,10,100,33,13,37,47,49,173,0,0,0,0,0,0,0,0,0,0,0,0,0.0401826,0.0482346,0.833066
120,PL,800,11,278,13,17,114,39,12,41,56,54,176,0,0,0,0,0,0,0,0,0,0,0,0,0.039987,0.0534124,0.748646
130,PL,855,9,298,34,22,137,32,15,40,63,56,158,0,0,0,0,0,0,0,0,0,0,0,0,0.0398149,0.0415744,0.957679
140,PL,616,7,225,23,11,85,36,8,22,34,47,125,10,3,3,0,0,1,1,0,0,0,0,5,0.0409708,0.04477,0.91514
150,PL,786,8,269,33,13,115,39,11,36,62,57,151,13,3,3,0,0,2,1,0,2,0,0,5,0.039101,0.0485824,0.804838
160,PL,506,6,213,19,7,63,23,11,26,33,32,79,42,5,11,1,1,3,3,0,2,2,0,19,0.037149,0.042821,0.867542
170,PL,560,10,173,17,10,80,27,17,24,39,40,133,0,0,0,0,0,0,0,0,0,0,0,0,0.0388697,0.0430655,0.902571
180,PL,493,6,186,11,14,65,34,10,19,37,33,84,0,0,0,0,0,0,0,0,0,0,0,0,0.039199,0.0270533,1.44896
190,PL,762,8,286,22,7,108,38,11,30,57,56,147,0,0,0,0,0,0,0,0,0,0,0,0,0.0383446,0.0371282,1.03276
200,PL,602,8,236,13,8,84,25,5,22,37,41,131,0,0,0,0,0,0,0,0,0,0,0,0,0.038949,0.0408923,0.952476
210,PL,660,11,244,14,13,87,30,11,32,58,38,133,57,5,8,0,2,5,5,2,6,1,2,26,0.0362861,0.0584713,0.620579
220,PL,549,6,202,20,5,83,22,11,14,33,46,113,0,0,0,0,0,0,0,0,0,0,0,0,0.0390453,0.0346463,1.12697
230,PL,775,7,283,23,19,110,30,18,33,56,53,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0387129,0.0456025,0.848922
240,PL,827,9,294,27,16,134,44,10,35,55,66,146,2,3,1,0,0,1,0,0,0,0,0,0,0.039354,0.0465862,0.844756
250,PL,457,10,163,10,9,71,24,9,33,29,34,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0300413,0.0324288,0.926379
260,PL,578,8,210,25,11,80,23,7,22,50,39,111,317,9,95,11,12,36,23,2,14,11,7,106,0.0360117,0.0763109,0.471908
270,PL,606,6,229,14,8,94,22,15,30,41,50,103,5,3,0,0,0,1,0,0,1,0,0,3,0.0394034,0.0375062,1.05058
280,PL,591,7,215,25,15,78,32,13,26,47,33,107,19,3,3,0,1,4,0,0,1,0,3,7,0.038594,0.043804,0.881062
