iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,118,6,31,2,1,26,4,1,6,12,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000913456,0.0153582,0.0594769
10,GLOX,251,7,61,5,4,50,6,10,5,23,17,70,0,0,0,0,0,0,0,0,0,0,0,0,0.00486272,0.0188086,0.258537
20,GLOX,108,6,25,4,1,26,2,4,3,6,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00492461,0.0127669,0.385734
30,GLOX,109,4,22,7,5,22,5,3,8,6,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00485341,0.0108992,0.445301
40,GLOX,147,5,35,5,8,30,7,9,8,10,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000760175,0.0122189,0.062213
50,GLOX,180,8,36,3,8,41,7,3,16,9,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0.0051636,0.0199658,0.258623
60,GLOX,142,7,38,6,6,30,8,1,9,10,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00486065,0.0142431,0.341263
70,GLOX,201,6,42,9,5,35,8,4,7,16,11,64,0,0,0,0,0,0,0,0,0,0,0,0,0.00488536,0.0179912,0.271542
80,GLOX,91,4,21,1,2,18,1,2,3,7,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0.000785565,0.0108552,0.0723676
90,GLOX,127,6,38,2,5,25,0,2,10,8,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00487374,0.0123899,0.393364
100,GLOX,99,5,23,2,3,15,0,3,5,10,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0.000766425,0.0131215,0.0584096
110,GLOX,137,6,35,5,7,23,7,6,8,14,5,27,39,7,7,1,1,7,0,0,0,1,3,19,0.000787135,0.0262031,0.0300397
120,GLOX,82,3,21,5,5,14,5,1,5,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0.00482948,0.00907211,0.532344
130,GLOX,133,4,32,3,2,33,5,4,8,6,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00480566,0.0118547,0.40538
140,GLOX,111,7,25,6,3,27,2,3,8,9,5,23,65,8,2,2,2,8,1,0,0,4,3,43,0.00470734,0.0272557,0.17271
150,GLOX,117,6,32,0,2,23,2,1,12,5,12,28,28,5,10,0,0,4,1,0,2,2,2,7,0.00470971,0.0270927,0.173837
160,GLOX,204,5,57,11,6,42,7,4,10,14,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00486352,0.0170918,0.284554
170,GLOX,84,5,16,3,3,19,3,5,6,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0.000789695,0.0105784,0.0746519
180,GLOX,91,7,23,3,3,18,3,0,7,6,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00486285,0.0137077,0.354753
190,GLOX,211,5,49,7,5,43,7,9,5,11,8,67,0,0,0,0,0,0,0,0,0,0,0,0,0.00484091,0.0147916,0.327274
200,GLOX,118,6,27,7,4,21,2,5,7,11,9,25,83,5,26,1,2,5,2,4,3,6,3,31,0.000772426,0.0317241,0.0243482
210,GLOX,60,3,6,4,5,13,3,5,5,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0.000767555,0.00994588,0.0771732
220,GLOX,162,7,28,3,6,26,6,5,8,15,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00481443,0.015792,0.304865
230,GLOX,173,8,40,4,10,27,10,8,9,15,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0.000769105,0.0149286,0.0515189
240,GLOX,151,4,39,6,3,34,5,11,3,13,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00474209,0.0123711,0.38332
250,GLOX,86,6,14,2,1,19,0,4,5,9,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0.000761555,0.0142084,0.0535989
260,GLOX,186,5,35,3,6,33,7,9,2,19,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0.00471576,0.0147629,0.319433
270,GLOX,197,6,41,7,7,41,1,10,10,13,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00477006,0.0195855,0.24355
280,GLOX,136,5,30,2,2,25,5,8,10,11,9,34,81,6,6,3,1,15,3,4,3,2,1,43,0.00469774,0.0281155,0.167087
290,GLOX,52,3,14,1,2,16,0,0,3,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0.000760195,0.00816178,0.0931409
300,GLOX,104,8,17,1,2,24,3,5,7,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0.00478706,0.0162331,0.294895
310,GLOX,101,5,32,7,2,11,5,1,6,6,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00472703,0.0134379,0.351768
320,GLOX,32,4,17,0,0,6,1,0,2,3,0,3,36,4,8,2,0,8,0,0,2,0,1,15,0.000758596,0.0174064,0.0435815
330,GLOX,112,5,30,5,3,23,1,5,7,10,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00481095,0.0112389,0.428063
340,GLOX,145,5,28,4,9,33,6,4,5,11,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000762575,0.0135812,0.0561495
350,GLOX,86,4,25,3,2,16,2,4,3,11,8,12,277,8,47,7,9,54,9,13,9,16,14,99,0.00506696,0.0354962,0.142747
360,GLOX,140,5,46,4,6,23,3,3,4,12,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0.000773865,0.0122876,0.0629793
370,GLOX,145,6,47,1,10,14,1,4,5,10,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0.000770615,0.0155934,0.0494192
380,GLOX,118,5,25,1,6,25,3,4,5,8,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0.000766136,0.0125179,0.0612032
390,GLOX,105,5,27,2,7,17,1,6,6,7,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0.000768455,0.012681,0.0605989
400,GLOX,121,6,18,4,6,21,2,5,8,9,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0.000763436,0.0165191,0.0462153
410,GLOX,91,4,35,5,2,13,4,3,4,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00471813,0.0120533,0.391438
420,GLOX,54,3,13,1,3,13,2,2,2,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0.000769205,0.00853376,0.0901367
430,GLOX,123,5,26,6,3,26,6,6,4,12,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00469097,0.0124292,0.377415
