iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,EAX,2062,9,693,174,62,209,102,39,39,374,257,113,0,0,0,0,0,0,0,0,0,0,0,0,0.0064205,0.0347196,0.184924
10,EAX,1818,5,674,120,59,163,98,36,44,325,222,77,0,0,0,0,0,0,0,0,0,0,0,0,0.00748285,0.0287765,0.260034
20,EAX,2045,6,738,154,57,184,100,35,51,332,281,113,0,0,0,0,0,0,0,0,0,0,0,0,0.00523096,0.0308073,0.169796
30,EAX,1848,6,640,158,50,177,79,33,49,328,236,98,0,0,0,0,0,0,0,0,0,0,0,0,0.00880162,0.0297646,0.295708
40,EAX,1951,6,717,154,72,181,110,43,60,287,225,102,480,9,150,10,9,76,31,16,4,71,55,58,0.00521658,0.0574187,0.0908515
50,EAX,1870,7,696,149,61,159,81,39,49,322,216,98,447,5,152,20,6,70,28,8,2,53,56,52,0.00437864,0.0512643,0.0854131
60,EAX,1851,6,664,144,68,170,78,42,32,303,229,121,498,7,167,13,4,81,32,16,2,55,51,77,0.0111878,0.0523918,0.213541
70,EAX,1958,7,706,137,55,208,87,34,38,343,238,112,0,0,0,0,0,0,0,0,0,0,0,0,0.00658902,0.0351646,0.187377
80,EAX,1955,5,745,167,66,157,99,47,37,346,212,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00879644,0.0314404,0.279781
90,EAX,1986,7,696,140,70,177,94,40,41,351,243,134,364,6,109,10,6,53,24,11,1,53,32,65,0.00412523,0.0548827,0.0751644
100,EAX,1944,5,685,174,81,171,81,32,44,340,241,95,466,6,135,7,5,79,39,16,4,62,35,84,0.00703164,0.0569005,0.123578
110,EAX,2099,9,768,147,65,200,96,39,40,379,252,113,0,0,0,0,0,0,0,0,0,0,0,0,0.00858563,0.0355839,0.241278
120,EAX,2044,6,759,142,66,171,117,32,35,360,254,108,344,8,117,15,10,45,14,7,4,48,35,49,0.00555336,0.0505094,0.109947
130,EAX,2150,7,758,125,45,248,105,48,41,376,270,134,0,0,0,0,0,0,0,0,0,0,0,0,0.0127312,0.0353577,0.360068
140,EAX,2035,6,750,133,67,207,105,44,37,356,256,80,0,0,0,0,0,0,0,0,0,0,0,0,0.0056986,0.030664,0.18584
