iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,AOX,379,7,134,20,13,40,15,9,24,20,28,76,0,0,0,0,0,0,0,0,0,0,0,0,0.00182568,0.0271414,0.0672658
10,AOX,335,8,121,17,7,43,12,8,14,24,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0.00173758,0.027617,0.0629172
20,AOX,321,12,93,12,8,50,15,3,20,14,18,88,0,0,0,0,0,0,0,0,0,0,0,0,0.00173733,0.028076,0.0618798
30,AOX,346,9,93,14,6,47,17,10,12,24,26,97,6,4,0,0,0,1,0,0,1,1,1,2,0.00173668,0.0407139,0.0426558
40,AOX,263,9,92,9,5,30,12,2,13,22,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0.00175107,0.0247957,0.0706201
50,AOX,8,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154091,0.0075628,0.0203749
60,AOX,331,7,106,5,7,48,8,5,6,26,23,97,0,0,0,0,0,0,0,0,0,0,0,0,0.00173581,0.0251929,0.0689009
70,AOX,193,6,63,5,3,20,11,4,12,12,13,50,6,3,2,0,0,1,0,0,0,1,0,2,0.00176928,0.0275182,0.0642951
80,AOX,312,11,88,13,9,44,12,5,17,19,18,87,0,0,0,0,0,0,0,0,0,0,0,0,0.00177938,0.0302946,0.058736
90,AOX,276,9,74,6,6,39,17,10,10,20,16,78,0,0,0,0,0,0,0,0,0,0,0,0,0.000138221,0.0297038,0.0046533
100,AOX,293,9,63,7,9,21,15,6,15,20,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0.00177212,0.0291478,0.0607978
110,AOX,384,9,117,14,10,43,15,9,23,18,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0.00175562,0.0293533,0.0598102
120,AOX,150,8,49,11,2,12,13,3,7,5,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00174526,0.0222121,0.0785725
