iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GOX,168,6,53,12,7,14,7,1,11,10,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00141958,0.0243955,0.0581903
10,GOX,214,6,74,7,5,19,11,1,16,25,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00127814,0.0233191,0.054811
20,GOX,291,6,98,18,8,34,12,5,10,31,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00140098,0.0246416,0.0568544
30,GOX,220,6,96,10,8,26,5,3,14,21,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00112807,0.0203943,0.0553131
40,GOX,179,5,68,11,6,14,7,0,10,17,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00117423,0.0248291,0.0472925
50,GOX,428,6,141,41,17,53,21,7,25,37,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0.00132348,0.0338336,0.0391173
60,GOX,196,6,66,11,3,21,6,6,16,16,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00114605,0.0266153,0.0430597
70,GOX,155,6,56,2,3,22,2,4,7,18,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00119992,0.0210026,0.0571319
80,GOX,258,5,95,16,8,31,10,2,9,18,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0.0012782,0.0179553,0.0711877
90,GOX,273,6,115,9,8,21,10,3,9,27,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0.000318842,0.025425,0.0125405
100,GOX,117,4,39,2,3,11,4,0,3,21,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00132783,0.0151547,0.0876184
110,GOX,14,3,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00122989,0.0117015,0.105105
120,GOX,164,4,71,9,4,10,7,2,21,13,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00119211,0.0158067,0.0754181
130,GOX,185,7,56,12,5,28,11,5,8,9,12,39,115,10,28,1,3,10,5,0,4,8,9,47,0.00135368,0.0680963,0.0198789
140,GOX,65,5,24,2,3,7,0,0,6,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000327562,0.0175607,0.0186531
150,GOX,203,5,84,22,5,19,13,3,18,11,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00126281,0.0140394,0.0899476
160,GOX,150,4,68,12,7,10,7,5,13,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00142517,0.012885,0.110607
170,GOX,325,6,126,23,8,39,16,5,18,13,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00120317,0.0254753,0.0472289
180,GOX,75,3,31,2,0,13,3,2,6,9,1,8,19,3,5,0,0,1,0,1,2,0,2,8,0.00128816,0.026104,0.0493473
190,GOX,232,6,97,15,6,20,11,5,20,17,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00121697,0.0202139,0.0602045
200,GOX,88,6,34,4,0,9,4,3,6,8,8,12,24,4,11,1,0,1,0,0,4,2,0,5,0.00122782,0.028185,0.0435629
210,GOX,174,6,76,7,5,14,4,4,8,12,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00129427,0.0201906,0.0641025
220,GOX,146,5,43,6,3,19,6,3,5,14,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00139889,0.0216015,0.0647588
230,GOX,153,5,62,6,6,12,2,1,6,21,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00139786,0.0182988,0.0763907
240,GOX,59,5,22,2,2,5,4,2,2,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0011404,0.0143031,0.0797308
250,GOX,111,5,45,9,2,8,2,3,8,6,9,19,43,6,14,2,1,5,1,1,2,0,2,15,0.00103299,0.0330852,0.031222
260,GOX,265,7,91,13,10,26,6,8,7,24,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00128438,0.029811,0.0430841
270,GOX,224,6,81,9,7,21,7,4,7,19,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0.000332513,0.0244645,0.0135916
280,GOX,298,8,118,18,12,25,9,6,14,31,18,47,59,5,22,2,1,9,2,0,1,1,0,21,0.0011664,0.0455774,0.0255916
290,GOX,267,8,124,15,9,23,12,3,14,17,23,27,328,8,129,13,8,33,15,4,13,13,16,84,0.00137314,0.0529772,0.0259195
300,GOX,64,3,31,6,2,5,0,1,11,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00107339,0.00899469,0.119336
310,GOX,120,5,44,11,5,8,3,1,8,19,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00124186,0.0147729,0.0840635
320,GOX,226,5,80,12,4,26,4,3,19,22,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0.000303982,0.0239451,0.0126949
330,GOX,107,3,45,5,4,13,5,2,8,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00136816,0.0116845,0.117092
340,GOX,139,4,50,11,4,15,9,3,6,13,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00135637,0.0175078,0.0774726
350,GOX,111,4,31,12,11,12,5,1,3,12,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0012094,0.0155309,0.0778704
360,GOX,24,3,10,3,2,0,0,1,3,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0.000217552,0.0148759,0.0146244
370,GOX,272,8,105,10,7,27,12,6,12,14,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0.000261192,0.0262159,0.0099631
380,GOX,46,3,23,2,2,5,0,2,8,2,2,0,97,7,27,0,3,13,3,0,2,9,5,35,0.000214572,0.0311688,0.0068842
390,GOX,202,5,65,20,5,21,6,5,9,15,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0.0011829,0.0168119,0.0703609
400,GOX,181,6,66,3,7,14,8,2,16,11,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00107288,0.025918,0.0413951
410,GOX,156,4,67,5,4,13,4,0,11,18,13,21,84,7,41,3,3,9,3,0,5,3,3,14,0.0013445,0.0317293,0.0423741
420,GOX,104,3,52,7,2,8,2,1,11,11,5,5,152,7,67,5,3,14,3,4,8,9,11,28,0.000235222,0.0362204,0.00649418
430,GOX,129,5,49,5,5,7,7,0,5,11,18,22,6,3,2,0,0,0,0,0,0,0,0,4,0.00124844,0.0302331,0.0412938
440,GOX,174,6,71,8,12,15,11,0,16,8,15,18,10,3,9,0,0,1,0,0,0,0,0,0,0.00145097,0.0296266,0.0489752
450,GOX,91,6,41,5,3,4,1,2,4,5,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00106109,0.016048,0.0661196
460,GOX,228,5,93,11,7,22,8,2,12,22,18,33,13,3,6,1,0,1,1,0,0,1,0,3,0.00113311,0.0296651,0.0381967
470,GOX,238,6,108,14,4,19,10,1,20,23,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000375303,0.0213943,0.0175422
