iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GOX,113,4,46,5,3,19,6,1,12,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00248815,0.00861222,0.288909
10,GOX,154,7,51,5,2,28,2,3,7,11,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00230843,0.0171982,0.134225
20,GOX,30,3,8,3,1,5,1,0,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00257994,0.0102621,0.251403
30,GOX,235,5,74,13,3,46,9,19,21,10,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00241971,0.011395,0.212348
40,GOX,108,5,32,5,6,17,2,2,12,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00247742,0.0114035,0.217251
50,GOX,82,4,14,5,3,20,3,1,8,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00236459,0.0117543,0.201168
60,GOX,135,5,45,6,3,23,3,5,10,12,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00235328,0.013493,0.174407
70,GOX,73,5,19,2,4,10,2,0,4,4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00236183,0.0124375,0.189895
80,GOX,142,4,42,6,2,22,3,8,12,10,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00283073,0.0160137,0.176769
90,GOX,55,4,18,2,1,8,3,1,3,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000376163,0.00876289,0.0429268
100,GOX,129,5,44,7,6,15,6,4,7,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00246334,0.0118889,0.207196
110,GOX,197,4,43,15,8,47,8,7,11,14,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00236658,0.0138053,0.171425
120,GOX,220,7,68,10,14,34,9,8,20,15,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00271536,0.0167378,0.162229
130,GOX,303,6,88,15,12,52,9,14,32,26,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00248779,0.018689,0.133115
140,GOX,117,3,48,4,3,23,4,4,8,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0022605,0.0102365,0.220826
150,GOX,25,3,12,0,2,2,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000410022,0.00733778,0.0558782
160,GOX,262,7,73,11,10,42,6,8,25,26,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0023613,0.0191424,0.123354
170,GOX,124,4,37,9,8,13,2,4,12,10,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0.002392,0.0119365,0.200393
180,GOX,188,7,56,5,4,23,1,12,14,16,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00231776,0.0230546,0.100533
190,GOX,74,4,29,4,1,7,2,1,5,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00231866,0.0104037,0.222868
200,GOX,170,5,51,8,6,25,7,3,10,16,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00237932,0.0187099,0.127169
210,GOX,133,6,38,7,6,24,2,7,10,14,7,18,58,6,22,1,5,4,2,1,4,8,2,9,0.00241957,0.0230575,0.104936
220,GOX,184,5,53,8,8,38,6,10,8,14,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00237611,0.0144074,0.164922
230,GOX,52,3,18,3,6,12,2,4,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00234673,0.00749491,0.313109
