iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PMX,369,6,148,22,5,35,20,7,14,37,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00141738,0.0252795,0.0560684
10,PMX,285,7,122,23,6,39,14,6,20,9,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00125901,0.0252776,0.0498073
20,PMX,503,6,210,48,18,33,21,8,30,41,37,57,0,0,0,0,0,0,0,0,0,0,0,0,0.00114823,0.0266884,0.0430235
30,PMX,434,9,156,20,8,58,18,8,11,31,29,95,0,0,0,0,0,0,0,0,0,0,0,0,0.00111913,0.0374071,0.0299176
40,PMX,450,8,192,27,13,45,25,13,29,32,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0.000254872,0.0280271,0.00909376
50,PMX,228,4,90,18,8,32,11,6,13,18,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00112673,0.0151633,0.0743063
60,PMX,336,5,142,21,12,27,11,7,18,35,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0.001161,0.0226128,0.0513427
70,PMX,284,5,98,11,7,36,8,6,11,30,31,46,0,0,0,0,0,0,0,0,0,0,0,0,0.00132275,0.0208911,0.0633165
80,PMX,214,5,81,11,7,32,12,0,8,13,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00104964,0.0193543,0.0542327
90,PMX,630,6,240,41,15,77,33,20,35,38,52,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00124476,0.0247883,0.0502156
100,PMX,186,4,80,9,5,14,14,7,14,18,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000203001,0.0122238,0.016607
110,PMX,174,6,70,11,4,23,5,3,23,12,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0.00114506,0.0152056,0.0753048
120,PMX,431,5,169,26,9,39,20,11,21,48,37,51,0,3,0,0,0,0,0,0,0,0,0,0,0.00112569,0.0284126,0.0396193
130,PMX,124,4,60,5,8,11,3,2,10,9,6,10,4,3,2,0,0,1,0,0,0,0,0,1,0.000180041,0.0168883,0.0106607
140,PMX,266,8,111,10,8,29,11,6,16,11,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0.000175091,0.0198619,0.00881544
150,PMX,394,8,132,23,9,40,20,4,29,38,37,62,0,0,0,0,0,0,0,0,0,0,0,0,0.00115114,0.0282289,0.0407788
160,PMX,570,10,207,39,16,57,27,9,23,42,46,104,0,0,0,0,0,0,0,0,0,0,0,0,0.00109504,0.0444916,0.0246122
170,PMX,438,5,155,23,13,60,26,11,20,30,28,72,0,3,0,0,0,0,0,0,0,0,0,0,0.000210122,0.0347662,0.00604387
180,PMX,187,4,68,19,7,18,14,1,10,23,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00118459,0.0148607,0.0797129
190,PMX,248,6,91,12,7,32,8,3,21,10,10,54,124,6,34,4,4,8,6,3,3,10,8,44,0.00107444,0.0462426,0.0232348
200,PMX,279,7,110,23,9,34,12,5,16,11,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00133299,0.024775,0.0538038
210,PMX,464,6,203,29,15,42,22,11,22,28,31,61,0,0,0,0,0,0,0,0,0,0,0,0,0.00113939,0.02735,0.0416596
220,PMX,302,5,129,11,6,23,9,6,11,28,42,37,0,0,0,0,0,0,0,0,0,0,0,0,0.00102213,0.0200962,0.0508618
230,PMX,261,6,112,24,7,27,10,5,7,19,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0.000210052,0.0196637,0.0106822
240,PMX,698,9,285,61,19,67,31,9,56,40,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0.00115211,0.0376606,0.0305919
250,PMX,155,4,69,12,7,15,3,2,8,12,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0010347,0.0141748,0.0729955
260,PMX,193,5,88,16,7,16,11,3,22,18,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00121536,0.0111434,0.109065
270,PMX,13,4,3,0,0,1,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.000169451,0.00912082,0.0185785
280,PMX,113,6,45,5,3,15,2,3,3,7,9,21,17,4,6,0,1,4,0,0,0,1,1,4,0.000151121,0.0300971,0.00502112
290,PMX,220,7,66,19,6,24,13,3,15,20,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0.000167071,0.0235371,0.00709819
300,PMX,345,5,150,15,4,38,19,12,10,30,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00125137,0.021707,0.0576481
310,PMX,517,4,203,35,14,48,14,14,21,55,53,60,0,0,0,0,0,0,0,0,0,0,0,0,0.00101936,0.0183777,0.055467
320,PMX,477,5,208,32,11,36,21,11,33,33,37,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00139082,0.0260122,0.053468
330,PMX,144,9,45,2,4,23,4,4,4,10,8,40,6,3,1,0,0,0,0,0,0,0,0,5,0.000153761,0.0428457,0.00358872
340,PMX,67,4,22,1,0,11,3,3,2,2,3,20,4,3,1,0,0,2,0,0,0,0,0,1,0.000153781,0.020726,0.00741971
350,PMX,280,5,102,41,6,20,17,12,18,26,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00108317,0.0204173,0.0530515
360,PMX,84,4,40,6,5,4,1,0,6,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.000174142,0.010853,0.0160455
370,PMX,92,6,41,6,3,10,3,1,9,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000162352,0.0125381,0.0129487
380,PMX,524,7,206,50,13,53,22,14,34,37,32,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0013493,0.0294809,0.0457686
390,PMX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215001,0.00632186,0.0340092
400,PMX,520,6,198,36,19,64,19,9,31,40,32,72,122,5,49,3,0,20,2,0,5,4,1,38,0.000191202,0.0591291,0.00323364
410,PMX,191,5,83,19,3,23,5,5,14,7,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0.000190162,0.0205318,0.00926183
420,PMX,189,6,78,17,8,14,3,5,4,19,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0.000254932,0.0209447,0.0121717
430,PMX,124,5,55,11,6,2,2,4,17,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0.000197401,0.0112579,0.0175344
440,PMX,397,8,153,33,17,34,14,7,24,25,33,57,78,6,33,6,0,5,6,0,2,3,3,20,0.000201362,0.0569052,0.00353855
