iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PL,512,11,188,17,7,72,15,15,26,28,19,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0384372,0.0401518,0.957297
10,PL,550,7,200,14,11,86,24,6,29,41,33,106,3,3,1,0,0,0,0,0,0,0,1,1,0.0357598,0.0399873,0.89428
20,PL,0,3,0,0,0,0,0,0,0,0,0,0,21,5,9,0,0,2,1,0,1,0,3,5,0.018296,0.0163959,1.11589
30,PL,532,7,194,16,10,65,25,18,25,40,44,95,2,3,1,0,0,0,0,0,0,0,1,0,0.040229,0.0340316,1.18211
40,PL,687,7,264,27,22,80,34,8,38,43,47,124,5,3,2,0,0,0,3,0,0,0,0,0,0.0381267,0.0428904,0.888933
50,PL,703,10,260,16,14,92,33,11,27,49,45,156,0,0,0,0,0,0,0,0,0,0,0,0,0.0399605,0.049017,0.815236
60,PL,530,8,201,16,15,74,12,13,30,36,41,92,0,0,0,0,0,0,0,0,0,0,0,0,0.034767,0.0309996,1.12153
70,PL,750,10,264,22,11,104,29,10,28,61,56,165,0,0,0,0,0,0,0,0,0,0,0,0,0.0404678,0.0400258,1.01104
80,PL,698,9,251,21,14,94,37,8,28,47,52,146,39,5,13,0,0,3,2,2,3,0,1,15,0.0360066,0.0557524,0.645831
90,PL,938,11,343,20,16,114,41,22,45,82,75,180,0,0,0,0,0,0,0,0,0,0,0,0,0.0391874,0.0490974,0.798157
100,PL,646,7,253,25,8,74,29,15,30,57,52,103,0,0,0,0,0,0,0,0,0,0,0,0,0.0402367,0.0332852,1.20885
110,PL,521,6,181,19,11,67,23,16,28,37,21,118,0,0,0,0,0,0,0,0,0,0,0,0,0.0360472,0.0309624,1.16422
120,PL,691,9,243,26,8,93,29,17,23,64,45,143,0,0,0,0,0,0,0,0,0,0,0,0,0.0400219,0.0401997,0.995579
130,PL,666,8,227,15,12,72,27,9,23,48,55,178,0,0,0,0,0,0,0,0,0,0,0,0,0.0344831,0.04712,0.731815
140,PL,738,9,265,30,22,105,39,10,31,48,49,139,0,0,0,0,0,0,0,0,0,0,0,0,0.0389708,0.0446248,0.873299
150,PL,621,11,219,19,13,92,22,11,29,40,39,137,0,0,0,0,0,0,0,0,0,0,0,0,0.0363806,0.0528086,0.688914
160,PL,559,9,211,12,11,83,19,6,28,28,31,130,0,0,0,0,0,0,0,0,0,0,0,0,0.0389521,0.0419318,0.928941
170,PL,705,9,263,27,17,91,30,7,39,42,50,139,0,0,0,0,0,0,0,0,0,0,0,0,0.0356867,0.0450351,0.792418
180,PL,561,6,217,11,9,84,38,8,24,29,38,103,0,0,0,0,0,0,0,0,0,0,0,0,0.0369519,0.0311074,1.18788
190,PL,613,11,227,19,8,79,21,10,24,56,42,127,83,6,20,2,2,12,2,0,6,1,2,36,0.0390691,0.0628009,0.62211
200,PL,644,10,241,15,11,97,27,12,21,41,44,135,22,4,7,2,2,2,4,0,2,0,0,3,0.0408244,0.0509529,0.801218
210,PL,670,6,252,24,7,104,29,9,19,50,47,129,0,0,0,0,0,0,0,0,0,0,0,0,0.035007,0.0323678,1.08154
220,PL,616,9,263,16,8,75,19,10,25,45,32,123,0,0,0,0,0,0,0,0,0,0,0,0,0.0351902,0.0430259,0.817885
230,PL,653,7,237,34,15,107,38,11,31,43,42,95,0,0,0,0,0,0,0,0,0,0,0,0,0.0391628,0.0351723,1.11346
240,PL,770,8,270,32,23,102,40,16,49,49,48,141,0,0,0,0,0,0,0,0,0,0,0,0,0.0431952,0.0362284,1.1923
250,PL,774,9,257,22,19,112,34,12,44,41,68,165,0,0,0,0,0,0,0,0,0,0,0,0,0.0395603,0.0440618,0.897837
260,PL,477,10,188,24,9,72,26,7,24,20,29,78,0,0,0,0,0,0,0,0,0,0,0,0,0.0375372,0.034951,1.074
270,PL,831,8,328,28,20,111,46,14,33,64,57,130,0,0,0,0,0,0,0,0,0,0,0,0,0.0431557,0.036024,1.19797
280,PL,763,10,228,28,12,113,26,8,27,65,51,205,33,5,7,1,0,4,0,1,3,1,0,16,0.0394216,0.0643821,0.612307
290,PL,802,9,283,32,22,109,32,18,34,56,55,161,0,0,0,0,0,0,0,0,0,0,0,0,0.0374441,0.0458872,0.816002
300,PL,512,8,178,12,13,68,21,16,20,37,38,109,0,0,0,0,0,0,0,0,0,0,0,0,0.0344513,0.0391015,0.881073
310,PL,719,8,271,30,9,97,33,13,44,49,44,129,53,5,20,4,1,6,5,2,5,2,0,8,0.0369435,0.0490091,0.75381
320,PL,610,6,248,16,8,79,30,12,27,35,44,111,0,0,0,0,0,0,0,0,0,0,0,0,0.0377196,0.0287002,1.31426
330,PL,605,6,234,25,9,98,27,10,17,54,40,91,0,0,0,0,0,0,0,0,0,0,0,0,0.0379374,0.0275334,1.37787
340,PL,579,6,243,20,9,69,15,8,42,45,39,89,13,3,5,0,0,2,3,0,1,0,0,2,0.0371704,0.0358595,1.03656
350,PL,700,7,253,17,13,104,34,9,29,52,47,142,0,0,0,0,0,0,0,0,0,0,0,0,0.0371625,0.0356515,1.04238
360,PL,566,8,228,15,7,78,23,11,20,48,34,102,56,5,16,0,0,6,5,1,2,2,1,23,0.0364907,0.0464235,0.78604
370,PL,579,8,204,23,16,92,27,6,29,42,34,106,30,4,4,0,0,3,0,0,0,0,1,22,0.0285907,0.0453893,0.629899
380,PL,748,9,279,32,21,87,35,12,44,56,36,146,0,0,0,0,0,0,0,0,0,0,0,0,0.0372989,0.0361495,1.0318
390,PL,583,7,223,21,18,83,36,15,26,36,24,101,0,0,0,0,0,0,0,0,0,0,0,0,0.0385335,0.0337654,1.14121
400,PL,661,8,272,20,15,76,32,11,31,57,39,108,0,0,0,0,0,0,0,0,0,0,0,0,0.038579,0.0326514,1.18154
410,PL,541,6,211,12,12,79,16,8,22,45,41,95,0,0,0,0,0,0,0,0,0,0,0,0,0.0381741,0.0298884,1.27722
420,PL,649,10,245,25,14,91,35,15,31,42,37,114,72,7,22,0,2,11,2,0,3,2,0,30,0.0405728,0.0572827,0.70829
