iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,EAX,787,8,329,60,35,44,28,5,60,79,71,76,32,5,9,3,0,7,0,0,1,1,0,11,0.013166,0.0547187,0.240612
10,EAX,718,7,317,49,30,47,13,14,63,73,63,49,420,9,160,29,9,38,18,11,31,16,21,87,0.00650738,0.0871579,0.0746619
20,EAX,741,7,309,68,18,49,18,11,67,75,66,60,0,0,0,0,0,0,0,0,0,0,0,0,0.00733344,0.0448617,0.163468
30,EAX,679,7,275,40,21,53,16,11,57,85,65,56,252,7,100,16,13,18,7,0,6,24,21,47,0.00639132,0.0696113,0.0918144
40,EAX,862,9,352,57,29,61,26,12,54,97,101,73,0,0,0,0,0,0,0,0,0,0,0,0,0.00982344,0.0376805,0.260704
50,EAX,837,8,314,66,43,66,30,18,66,68,96,70,24,4,11,3,0,0,1,0,2,0,1,6,0.00854787,0.0579406,0.147528
60,EAX,716,8,296,52,35,51,24,9,60,79,51,59,160,7,64,8,6,14,3,2,6,14,6,37,0.00525473,0.0681316,0.0771261
70,EAX,642,7,250,43,27,38,14,6,69,78,60,57,180,9,60,13,6,10,8,1,5,12,14,51,0.00961737,0.0678448,0.141755
80,EAX,828,9,332,63,39,48,34,12,64,62,97,77,0,0,0,0,0,0,0,0,0,0,0,0,0.00826826,0.0503668,0.164161
90,EAX,776,7,296,73,37,47,26,7,66,100,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0.00644899,0.0454617,0.141856
100,EAX,684,7,287,50,27,42,29,7,56,56,70,60,22,3,6,0,0,6,1,0,1,2,2,4,0.0138558,0.0545772,0.253875
110,EAX,851,13,332,69,34,51,37,10,71,86,72,89,0,0,0,0,0,0,0,0,0,0,0,0,0.00757048,0.0611304,0.123841
120,EAX,805,7,325,58,25,51,19,10,69,81,77,90,0,0,0,0,0,0,0,0,0,0,0,0,0.00733935,0.0446396,0.164414
130,EAX,777,6,316,75,25,56,29,10,53,80,70,63,285,6,121,12,2,32,10,3,14,16,18,57,0.00607174,0.0677861,0.089572
140,EAX,839,10,324,67,33,50,24,11,73,89,88,80,0,0,0,0,0,0,0,0,0,0,0,0,0.00920683,0.0479164,0.192144
150,EAX,863,6,343,78,40,67,26,14,88,81,90,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00731642,0.0300487,0.243485
160,EAX,837,15,324,64,34,56,39,8,71,65,78,98,70,10,14,0,3,6,0,2,3,2,2,38,0.00894496,0.0908254,0.0984852
170,EAX,831,9,356,69,27,41,30,13,73,83,74,65,168,7,61,6,7,13,4,0,9,15,19,34,0.00955362,0.0722746,0.132185
180,EAX,850,9,346,58,39,55,34,11,63,92,80,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00563776,0.047465,0.118777
190,EAX,914,10,340,81,44,60,35,10,78,77,87,102,0,0,0,0,0,0,0,0,0,0,0,0,0.00639174,0.0508907,0.125597
200,EAX,845,9,335,57,37,60,34,14,77,79,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00727504,0.0364295,0.199702
210,EAX,855,8,343,78,31,46,26,9,49,97,97,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00773492,0.0449567,0.172053
220,EAX,802,9,292,66,29,49,26,6,73,108,75,78,130,7,37,3,5,15,3,2,8,6,7,44,0.0055507,0.081814,0.0678453
230,EAX,859,9,318,65,46,55,33,13,84,87,81,77,0,0,0,0,0,0,0,0,0,0,0,0,0.00655686,0.0469713,0.139593
240,EAX,759,5,321,62,39,45,22,6,63,99,57,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00689483,0.0321965,0.214148
250,EAX,860,7,328,73,37,55,20,12,68,108,76,83,0,0,0,0,0,0,0,0,0,0,0,0,0.00740216,0.0390741,0.189439
260,EAX,729,6,286,54,29,39,30,10,64,94,72,51,181,8,64,2,4,14,8,2,7,10,15,55,0.00820779,0.0656704,0.124985
270,EAX,684,10,269,55,30,42,28,10,46,63,62,79,149,10,47,12,7,7,2,0,6,18,11,39,0.00790249,0.0902313,0.0875803
280,EAX,776,6,327,52,32,66,26,16,61,76,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0104555,0.0340079,0.307443
