iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,LOX,371,6,146,20,8,40,17,11,15,28,22,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0010294,0.028151,0.036567
10,LOX,156,9,53,6,4,12,7,7,7,6,15,39,5,3,1,0,0,1,0,0,0,1,0,2,0.00105033,0.0272427,0.0385545
20,LOX,135,4,59,13,2,12,2,2,12,7,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00102107,0.00946478,0.107881
30,LOX,12,4,3,0,0,5,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000122621,0.00891634,0.0137524
40,LOX,51,4,20,8,0,3,1,2,4,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0.000120151,0.0105221,0.011419
50,LOX,177,5,72,10,4,17,11,1,11,12,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00103461,0.0150382,0.0687989
60,LOX,329,4,140,18,11,39,11,5,21,28,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00101487,0.0159101,0.0637877
70,LOX,143,4,50,11,3,18,5,3,3,12,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0.000116701,0.0164195,0.00710745
80,LOX,221,5,83,9,2,37,6,3,5,18,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0.000974848,0.0226783,0.042986
90,LOX,299,6,118,20,5,29,13,1,17,24,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0.000986529,0.0215786,0.045718
100,LOX,323,6,119,13,12,46,15,5,14,26,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00100421,0.0203207,0.049418
110,LOX,3,3,2,0,0,0,0,0,0,1,0,0,6,3,4,0,0,1,0,0,0,0,0,1,0.000117211,0.0113736,0.0103056
120,LOX,78,5,36,4,1,6,2,6,4,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.000114561,0.0152175,0.00752825
130,LOX,115,5,43,10,4,8,4,1,8,7,14,16,23,3,12,2,2,2,0,0,1,1,1,2,0.000117541,0.0248152,0.00473665
140,LOX,223,5,73,14,7,27,9,2,7,11,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0.000970848,0.023382,0.0415211
150,LOX,393,8,152,18,19,30,15,7,20,27,16,89,44,4,22,0,0,6,2,0,2,0,0,12,0.000998788,0.0461528,0.0216409
160,LOX,218,13,72,13,3,15,10,5,12,20,11,57,0,0,0,0,0,0,0,0,0,0,0,0,0.000993038,0.0384156,0.0258499
170,LOX,135,5,57,2,2,14,5,0,4,8,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00100748,0.0164696,0.061172
180,LOX,156,9,63,8,3,15,3,4,20,10,5,25,11,5,3,0,0,0,0,1,0,0,0,7,0.000117741,0.0291232,0.00404285
190,LOX,68,3,29,5,4,5,1,3,3,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0.000946988,0.0110663,0.0855737
200,LOX,163,6,57,7,4,19,2,2,9,17,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0.000981678,0.0219978,0.0446262
210,LOX,253,6,107,14,3,23,9,3,19,24,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0.000957608,0.0226203,0.042334
220,LOX,44,3,16,2,8,3,2,0,5,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000115661,0.00920861,0.0125601
