iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,UOX,1276,7,273,38,35,293,40,76,59,110,98,254,0,0,0,0,0,0,0,0,0,0,0,0,0.00466514,0.0337338,0.138293
10,UOX,1163,7,269,44,20,273,58,59,33,118,80,209,0,0,0,0,0,0,0,0,0,0,0,0,0.00468882,0.0301058,0.155745
20,UOX,1072,7,241,36,27,271,39,56,47,108,69,178,0,0,0,0,0,0,0,0,0,0,0,0,0.00463439,0.0289305,0.16019
30,UOX,1224,9,279,42,26,319,47,70,40,105,99,197,0,0,0,0,0,0,0,0,0,0,0,0,0.00462766,0.0315238,0.146799
40,UOX,1172,10,245,38,28,289,46,61,40,93,78,254,0,0,0,0,0,0,0,0,0,0,0,0,0.00466892,0.037028,0.126092
50,UOX,1090,8,255,43,21,272,49,66,37,82,76,189,0,0,0,0,0,0,0,0,0,0,0,0,0.00459289,0.0309986,0.148165
60,UOX,1082,9,269,52,21,255,38,46,31,90,73,207,0,0,0,0,0,0,0,0,0,0,0,0,0.00465721,0.034661,0.134364
70,UOX,1222,7,218,45,17,320,42,65,47,93,93,282,0,0,0,0,0,0,0,0,0,0,0,0,0.00468038,0.0412055,0.113586
80,UOX,1063,6,231,35,28,285,32,55,45,87,60,205,0,0,0,0,0,0,0,0,0,0,0,0,0.00459082,0.0327327,0.140252
90,UOX,1244,9,270,37,22,310,39,90,37,109,100,230,0,0,0,0,0,0,0,0,0,0,0,0,0.0046623,0.0326943,0.142603
100,UOX,1223,12,240,42,21,311,40,70,36,91,80,292,0,0,0,0,0,0,0,0,0,0,0,0,0.00462496,0.0503034,0.0919413
110,UOX,1232,8,266,28,31,290,45,69,41,115,101,246,0,0,0,0,0,0,0,0,0,0,0,0,0.00458447,0.0337238,0.135942
120,UOX,1069,6,263,44,25,252,43,54,47,90,82,169,0,0,0,0,0,0,0,0,0,0,0,0,0.00458779,0.0259842,0.176561
130,UOX,1070,6,285,36,24,267,33,63,27,85,76,174,0,0,0,0,0,0,0,0,0,0,0,0,0.0046259,0.0307715,0.150331
140,UOX,1092,9,240,40,21,247,54,72,38,79,77,224,0,0,0,0,0,0,0,0,0,0,0,0,0.00453816,0.0322124,0.140883
150,UOX,1189,8,262,32,22,313,32,65,31,92,87,253,0,0,0,0,0,0,0,0,0,0,0,0,0.00449381,0.0350701,0.128138
160,UOX,1148,9,260,45,33,265,42,56,40,108,75,224,48,5,9,0,1,8,0,1,4,2,2,21,0.00451339,0.0464071,0.0972565
