iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,UOX,1447,12,491,70,26,191,90,46,67,107,108,251,0,0,0,0,0,0,0,0,0,0,0,0,0.00213674,0.0554327,0.0385466
10,UOX,1479,8,527,83,21,200,112,50,59,113,95,219,0,0,0,0,0,0,0,0,0,0,0,0,0.00191704,0.0422334,0.0453915
20,UOX,1440,9,496,76,38,159,113,48,90,109,94,217,0,0,0,0,0,0,0,0,0,0,0,0,0.00190497,0.0450287,0.0423057
30,UOX,1334,9,504,57,37,178,97,39,59,85,79,199,0,0,0,0,0,0,0,0,0,0,0,0,0.00190123,0.0394171,0.0482337
40,UOX,1312,9,460,80,17,192,80,44,64,87,90,198,0,0,0,0,0,0,0,0,0,0,0,0,0.00194384,0.0412628,0.0471088
50,UOX,1342,8,470,62,31,178,100,35,64,92,93,217,0,0,0,0,0,0,0,0,0,0,0,0,0.00199255,0.0415078,0.0480042
60,UOX,1300,7,496,67,14,146,93,44,74,92,75,199,0,0,0,0,0,0,0,0,0,0,0,0,0.0019065,0.0365536,0.0521562
70,UOX,1373,10,495,85,23,215,83,30,55,95,88,204,0,0,0,0,0,0,0,0,0,0,0,0,0.0019168,0.0440152,0.0435486
80,UOX,1397,10,501,83,42,183,87,35,64,96,88,218,0,0,0,0,0,0,0,0,0,0,0,0,0.00192087,0.0481856,0.039864
90,UOX,1459,9,513,83,31,198,101,51,71,90,101,220,0,0,0,0,0,0,0,0,0,0,0,0,0.00186832,0.0454716,0.0410876
100,UOX,1489,10,515,100,35,203,90,35,77,95,114,225,0,0,0,0,0,0,0,0,0,0,0,0,0.00191093,0.0496116,0.0385178
110,UOX,1307,8,437,84,18,174,105,39,46,97,93,214,0,0,0,0,0,0,0,0,0,0,0,0,0.00185847,0.0391225,0.0475039
120,UOX,1551,12,533,91,31,192,85,40,83,115,82,299,0,0,0,0,0,0,0,0,0,0,0,0,0.00189929,0.057313,0.0331389
130,UOX,1370,10,465,91,37,190,114,40,60,75,84,214,0,0,0,0,0,0,0,0,0,0,0,0,0.00191164,0.0467984,0.0408484
140,UOX,1492,7,536,99,31,203,100,52,58,107,87,219,0,0,0,0,0,0,0,0,0,0,0,0,0.00188957,0.0436174,0.0433215
150,UOX,1323,8,476,87,32,186,91,38,68,89,77,179,0,0,0,0,0,0,0,0,0,0,0,0,0.00187484,0.0381418,0.0491544
160,UOX,1278,10,467,72,32,172,91,39,75,73,71,186,0,0,0,0,0,0,0,0,0,0,0,0,0.00189294,0.0430547,0.0439659
170,UOX,1407,8,514,101,38,185,94,46,76,92,82,179,0,0,0,0,0,0,0,0,0,0,0,0,0.00187958,0.044406,0.0423272
180,UOX,1397,8,531,96,30,179,97,38,61,110,79,176,0,0,0,0,0,0,0,0,0,0,0,0,0.00190457,0.0382247,0.0498257
190,UOX,1433,8,522,68,40,183,113,56,78,87,90,196,0,0,0,0,0,0,0,0,0,0,0,0,0.00189157,0.0378493,0.0499764
200,UOX,1361,12,493,64,37,188,81,43,66,84,94,211,0,0,0,0,0,0,0,0,0,0,0,0,0.00191179,0.0466883,0.0409479
210,UOX,1290,7,442,75,25,182,85,50,61,109,85,176,0,0,0,0,0,0,0,0,0,0,0,0,0.00185253,0.0386055,0.0479861
220,UOX,1290,11,432,60,32,197,70,32,68,100,73,226,0,0,0,0,0,0,0,0,0,0,0,0,0.00189553,0.0489755,0.0387036
230,UOX,1381,9,529,83,34,178,93,36,53,90,88,197,0,0,0,0,0,0,0,0,0,0,0,0,0.00190422,0.0399005,0.0477242
240,UOX,1417,10,547,66,28,189,93,39,67,119,88,181,0,0,0,0,0,0,0,0,0,0,0,0,0.00186896,0.0468367,0.0399038
250,UOX,1314,11,474,82,26,163,78,41,63,89,83,215,0,0,0,0,0,0,0,0,0,0,0,0,0.00191128,0.049209,0.03884
260,UOX,1527,9,553,70,28,199,121,63,59,115,109,210,0,0,0,0,0,0,0,0,0,0,0,0,0.00185958,0.0399412,0.046558
270,UOX,1452,12,503,59,28,189,88,57,59,112,93,264,0,0,0,0,0,0,0,0,0,0,0,0,0.00186655,0.0516567,0.0361337
280,UOX,1360,10,474,72,20,179,92,37,61,103,118,204,0,0,0,0,0,0,0,0,0,0,0,0,0.0018824,0.0411544,0.04574
290,UOX,1431,7,498,72,29,197,104,43,83,105,105,195,0,0,0,0,0,0,0,0,0,0,0,0,0.00187841,0.0390072,0.0481555
300,UOX,1332,9,495,77,25,169,87,40,63,107,84,185,0,0,0,0,0,0,0,0,0,0,0,0,0.00193191,0.0369507,0.0522835
310,UOX,1424,7,555,81,28,182,102,48,76,103,70,179,0,0,0,0,0,0,0,0,0,0,0,0,0.00184084,0.0382278,0.0481545
320,UOX,1375,8,476,64,33,187,91,32,68,82,122,220,0,0,0,0,0,0,0,0,0,0,0,0,0.00187104,0.0406558,0.0460215
330,UOX,1397,10,542,93,26,192,81,29,70,107,78,179,0,0,0,0,0,0,0,0,0,0,0,0,0.00185965,0.0444849,0.0418041
340,UOX,1361,9,525,65,21,188,83,37,72,97,76,197,16,5,2,0,0,2,0,2,1,1,0,8,0.00188636,0.0577008,0.0326921
350,UOX,1543,9,565,77,28,195,101,45,68,131,94,239,8,3,3,0,0,1,0,0,0,0,1,3,0.00185454,0.0531384,0.0349002
360,UOX,1539,11,524,77,31,230,95,65,67,114,100,236,0,0,0,0,0,0,0,0,0,0,0,0,0.00189848,0.049342,0.0384759
370,UOX,1352,8,506,91,23,177,87,43,74,92,84,175,0,0,0,0,0,0,0,0,0,0,0,0,0.00187996,0.0363572,0.051708
380,UOX,1320,19,447,82,24,175,98,39,73,90,63,229,11,4,5,0,0,2,1,0,0,0,1,2,0.00177485,0.075502,0.0235073
390,UOX,1297,9,492,86,25,171,71,43,71,86,83,169,0,0,0,0,0,0,0,0,0,0,0,0,0.0018711,0.0413047,0.0452999
400,UOX,1424,10,522,91,25,163,90,44,68,99,91,231,0,0,0,0,0,0,0,0,0,0,0,0,0.00192034,0.0447216,0.0429399
410,UOX,1355,9,503,84,28,191,86,37,87,92,69,178,0,0,0,0,0,0,0,0,0,0,0,0,0.00183748,0.0421263,0.0436183
420,UOX,1441,8,554,112,33,180,106,40,56,89,84,187,0,0,0,0,0,0,0,0,0,0,0,0,0.00181833,0.0398002,0.0456865
430,UOX,1336,8,455,69,29,190,85,61,74,84,74,215,18,5,5,0,1,1,2,0,2,0,0,7,0.00174928,0.0554363,0.0315548
440,UOX,1161,9,414,59,28,147,88,32,62,70,66,195,1,3,0,0,0,1,0,0,0,0,0,0,0.00174049,0.0514791,0.0338096
450,UOX,1301,10,489,89,31,157,76,35,75,90,78,181,0,0,0,0,0,0,0,0,0,0,0,0,0.001814,0.0424831,0.0426993
460,UOX,1369,8,518,84,27,165,73,34,64,112,95,197,0,0,0,0,0,0,0,0,0,0,0,0,0.00180362,0.03992,0.0451809
470,UOX,1463,10,544,82,26,216,96,55,42,104,100,198,0,0,0,0,0,0,0,0,0,0,0,0,0.00182896,0.0433232,0.0422166
480,UOX,1421,7,563,78,30,183,82,33,70,103,87,192,0,0,0,0,0,0,0,0,0,0,0,0,0.00182816,0.0378034,0.0483597
490,UOX,1343,11,481,74,27,198,91,41,91,93,61,186,0,0,0,0,0,0,0,0,0,0,0,0,0.00206507,0.0459964,0.0448964
500,UOX,1321,7,501,90,28,159,85,39,60,108,73,178,0,0,0,0,0,0,0,0,0,0,0,0,0.0018389,0.0387206,0.0474915
510,UOX,1313,11,477,79,30,187,72,31,75,85,73,204,0,0,0,0,0,0,0,0,0,0,0,0,0.00179102,0.0488747,0.0366451
520,UOX,1249,8,461,75,26,179,80,44,70,81,68,165,6,3,2,0,0,0,0,0,0,0,0,4,0.00178535,0.0520095,0.0343274
530,UOX,1290,10,501,74,35,159,94,38,71,82,78,158,0,0,0,0,0,0,0,0,0,0,0,0,0.000197701,0.0378757,0.00521973
540,UOX,1207,13,416,65,26,172,73,40,76,63,65,211,0,3,0,0,0,0,0,0,0,0,0,0,0.00177062,0.0621043,0.0285104
550,UOX,1471,9,515,80,28,205,86,39,59,102,103,254,5,3,0,0,0,3,0,0,0,0,0,2,0.00181578,0.0579195,0.03135
560,UOX,1314,9,466,66,29,160,88,42,70,79,82,232,0,0,0,0,0,0,0,0,0,0,0,0,0.00173345,0.048818,0.0355084
570,UOX,1424,7,555,77,28,192,87,52,55,75,103,200,0,0,0,0,0,0,0,0,0,0,0,0,0.00183994,0.0391463,0.0470016
580,UOX,1231,10,446,81,30,153,81,33,71,80,64,192,18,4,4,0,1,1,2,0,0,2,0,8,0.000186131,0.0541274,0.00343876
590,UOX,1413,12,476,78,32,182,80,46,71,108,81,259,12,4,1,0,0,2,2,0,1,0,0,6,0.00173636,0.0663994,0.0261502
600,UOX,1206,14,426,74,27,162,72,36,61,66,62,220,0,0,0,0,0,0,0,0,0,0,0,0,0.00171618,0.0561361,0.0305717
610,UOX,1409,12,472,70,25,202,91,49,64,102,79,255,0,0,0,0,0,0,0,0,0,0,0,0,0.00178237,0.0583989,0.0305206
620,UOX,1413,9,525,105,34,187,83,49,71,96,82,181,4,3,0,0,0,2,0,0,1,0,1,0,0.00184209,0.0508479,0.0362274
630,UOX,1347,10,495,71,22,167,92,42,73,86,84,215,0,0,0,0,0,0,0,0,0,0,0,0,0.00176692,0.0489547,0.0360929
640,UOX,1257,10,463,79,27,173,68,39,53,79,66,210,0,0,0,0,0,0,0,0,0,0,0,0,0.00178711,0.0521599,0.0342621
650,UOX,1335,11,480,67,36,178,84,42,91,72,59,226,16,6,2,0,1,1,0,0,0,2,0,10,0.00175736,0.0706175,0.0248856
660,UOX,1430,11,517,76,36,192,99,46,75,93,77,219,3,3,0,0,1,1,0,0,0,0,0,1,0.00174341,0.0619265,0.0281529
670,UOX,1366,14,464,69,26,171,77,48,69,110,88,244,0,0,0,0,0,0,0,0,0,0,0,0,0.00177042,0.0606066,0.0292116
680,UOX,1160,8,428,73,28,160,77,31,59,54,70,180,0,0,0,0,0,0,0,0,0,0,0,0,0.00173844,0.039696,0.0437939
690,UOX,1334,8,481,81,24,178,104,36,77,83,75,195,0,0,0,0,0,0,0,0,0,0,0,0,0.00175892,0.0405567,0.0433694
700,UOX,1411,11,499,66,25,190,86,47,74,101,77,246,7,3,0,0,0,1,0,0,0,1,0,5,0.00173999,0.0619494,0.0280873
710,UOX,1253,14,443,66,20,171,78,29,85,71,63,227,0,0,0,0,0,0,0,0,0,0,0,0,0.000194911,0.0572064,0.00340715
720,UOX,1539,12,495,83,33,237,110,43,58,114,106,260,4,3,1,0,0,0,1,0,0,0,0,2,0.00183794,0.0763232,0.024081
730,UOX,1433,10,504,86,29,191,87,52,91,79,91,223,0,0,0,0,0,0,0,0,0,0,0,0,0.00174596,0.0504778,0.0345886
740,UOX,1308,9,477,69,31,181,66,38,60,93,77,216,5,3,2,0,0,0,0,0,0,0,0,3,0.00174357,0.0557274,0.0312875
750,UOX,1404,14,461,67,34,205,89,49,78,115,75,231,0,0,0,0,0,0,0,0,0,0,0,0,0.00174376,0.0563101,0.030967
760,UOX,1218,10,466,79,30,159,74,46,74,69,57,164,3,3,2,0,0,0,0,0,0,0,0,1,0.00177403,0.0427283,0.0415188
770,UOX,1431,15,519,85,35,192,78,43,85,98,67,229,10,3,0,0,1,0,0,0,0,1,1,7,0.00174665,0.0743817,0.0234822
780,UOX,1380,11,458,72,25,203,92,47,65,99,97,222,0,0,0,0,0,0,0,0,0,0,0,0,0.00177274,0.0549052,0.0322873
790,UOX,1490,12,496,85,28,203,83,45,56,108,81,305,2,3,0,0,0,0,0,0,0,0,0,2,0.00173268,0.0747895,0.0231674
800,UOX,1294,10,457,65,24,164,82,45,50,96,83,228,11,3,4,0,0,2,1,0,0,0,0,4,0.00173332,0.0621806,0.0278756
810,UOX,1355,11,451,87,28,187,86,48,59,83,89,237,12,3,3,0,0,5,0,0,0,0,0,4,0.0017831,0.0622898,0.0286259
820,UOX,1359,11,443,66,28,193,91,44,77,85,57,275,1,3,0,0,0,0,1,0,0,0,0,0,0.00181092,0.0713861,0.0253679
830,UOX,1446,11,481,73,20,188,86,46,66,84,87,315,11,3,3,0,0,1,0,0,0,1,0,6,0.00176588,0.0661764,0.0266844
840,UOX,1204,11,449,73,25,154,62,41,58,67,65,210,0,0,0,0,0,0,0,0,0,0,0,0,0.00174147,0.0524661,0.0331923
850,UOX,1269,10,464,74,30,162,72,40,64,89,91,183,0,0,0,0,0,0,0,0,0,0,0,0,0.00184321,0.0462597,0.0398448
860,UOX,1226,9,442,81,25,164,74,38,71,63,67,201,0,0,0,0,0,0,0,0,0,0,0,0,0.00177689,0.0451931,0.0393178
870,UOX,1278,10,455,84,23,158,78,46,65,71,64,234,0,0,0,0,0,0,0,0,0,0,0,0,0.00184225,0.0532771,0.0345786
880,UOX,1088,8,392,65,22,123,80,38,51,58,61,198,3,3,1,0,0,0,1,0,0,0,0,1,0.0017599,0.0450287,0.039084
890,UOX,1312,11,442,77,22,174,85,36,73,83,88,232,0,0,0,0,0,0,0,0,0,0,0,0,0.00175024,0.0542752,0.0322475
900,UOX,1256,17,443,73,25,166,79,53,50,74,62,231,0,0,0,0,0,0,0,0,0,0,0,0,0.00180842,0.0573137,0.031553
910,UOX,1233,13,422,67,27,166,73,28,54,87,82,227,6,3,2,0,0,1,1,0,0,0,0,2,0.00173604,0.0633448,0.0274062
920,UOX,1448,11,521,73,26,190,90,44,80,94,72,258,13,3,3,0,0,0,0,0,1,0,1,8,0.00177031,0.060045,0.0294831
930,UOX,1383,12,487,79,31,198,93,43,67,95,71,219,7,3,0,0,0,0,2,0,0,0,0,5,0.00175677,0.0701403,0.0250465
940,UOX,1417,8,508,82,34,182,92,38,85,100,84,212,0,0,0,0,0,0,0,0,0,0,0,0,0.00177282,0.0445429,0.0398003
950,UOX,1403,12,417,61,20,191,94,45,66,127,90,292,4,4,0,0,0,0,0,0,0,0,0,4,0.0017375,0.0690545,0.0251613
960,UOX,1230,10,433,76,21,168,87,37,71,80,63,194,8,4,0,0,1,2,2,0,0,0,0,3,0.00176469,0.0528994,0.0333594
970,UOX,1390,10,465,80,24,190,102,44,59,102,85,239,0,0,0,0,0,0,0,0,0,0,0,0,0.00178827,0.053686,0.0333098
980,UOX,1505,14,516,75,26,198,89,59,49,109,103,281,7,3,2,0,0,2,0,0,0,0,0,3,0.001772,0.0741408,0.0239004
990,UOX,1315,15,453,64,27,193,70,39,65,74,66,264,11,6,0,0,0,2,0,0,0,0,1,8,0.0017316,0.0779447,0.0222158
1000,UOX,1372,17,493,71,43,172,97,46,97,91,66,196,0,0,0,0,0,0,0,0,0,0,0,0,0.00186978,0.064558,0.0289628
1010,UOX,1439,10,508,71,37,205,87,40,63,99,75,254,0,0,0,0,0,0,0,0,0,0,0,0,0.00175817,0.0566444,0.0310387
1020,UOX,1499,12,477,81,42,188,109,51,90,115,75,271,4,3,1,0,0,0,0,0,1,1,0,1,0.00169844,0.0619845,0.027401
1030,UOX,1274,7,466,73,26,183,74,39,79,81,70,183,20,6,8,0,0,1,3,0,0,1,0,7,0.00176525,0.0485944,0.0363262
1040,UOX,1473,9,552,86,32,181,76,38,71,114,100,223,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0.0451511,0.0405306
1050,UOX,1326,8,496,77,28,179,76,38,55,79,74,224,0,0,0,0,0,0,0,0,0,0,0,0,0.00175692,0.0456623,0.0384764
1060,UOX,1423,8,538,81,41,192,106,39,68,100,81,177,11,3,2,0,0,5,0,1,0,1,1,1,0.00179585,0.0488798,0.0367401
1070,UOX,1299,10,484,67,37,170,72,38,73,89,62,207,0,0,0,0,0,0,0,0,0,0,0,0,0.00173813,0.0480363,0.0361837
1080,UOX,1353,11,457,76,24,185,99,46,69,96,70,231,11,3,3,0,1,2,1,0,2,0,0,2,0.00174681,0.0547057,0.0319311
1090,UOX,1483,13,536,83,38,157,104,45,96,96,74,254,0,0,0,0,0,0,0,0,0,0,0,0,0.00175356,0.0596795,0.0293829
1100,UOX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174551,0.00777226,0.0224582
1110,UOX,1284,8,448,80,29,177,83,34,91,76,63,203,0,0,0,0,0,0,0,0,0,0,0,0,0.00176386,0.0443355,0.0397844
1120,UOX,1255,14,428,67,36,181,67,40,69,87,57,223,3,3,0,1,0,1,1,0,0,0,0,0,0.001783,0.0654041,0.0272613
1130,UOX,1477,12,485,96,31,202,94,51,75,98,73,272,0,3,0,0,0,0,0,0,0,0,0,0,0.00180228,0.061731,0.0291957
1140,UOX,1284,13,422,64,26,192,94,45,60,87,62,232,0,0,0,0,0,0,0,0,0,0,0,0,0.00177278,0.0556507,0.0318554
1150,UOX,1217,6,461,69,34,156,93,35,78,79,48,164,0,0,0,0,0,0,0,0,0,0,0,0,0.00182831,0.0351197,0.0520594
