iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,AOX,151,4,42,10,10,27,3,3,9,10,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00356249,0.00912902,0.390238
10,AOX,159,7,31,3,3,43,3,4,6,9,7,50,26,3,9,2,1,5,0,2,0,3,3,1,0.00348842,0.0196795,0.177261
20,AOX,224,5,57,9,8,49,4,5,17,18,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00352196,0.0119418,0.294928
30,AOX,88,5,21,3,4,18,1,3,3,7,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00349802,0.00963422,0.363083
40,AOX,7,4,0,0,0,0,0,0,1,0,1,5,6,3,2,0,0,2,0,0,0,1,0,1,0.00015235,0.0115504,0.0131901
50,AOX,112,6,20,1,2,24,5,4,3,9,5,39,5,3,0,0,0,1,0,2,0,0,0,2,0.0034799,0.0173201,0.200917
60,AOX,98,9,22,10,3,20,2,3,3,4,8,23,17,3,3,1,5,4,0,0,1,1,0,2,0.00341789,0.015382,0.222201
70,AOX,155,5,43,6,3,28,4,4,7,12,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0.0034344,0.0115201,0.298122
80,AOX,113,5,30,2,5,24,2,7,6,15,5,17,21,4,5,0,2,4,1,0,2,0,2,5,0.0034925,0.0149414,0.233747
90,AOX,111,5,29,4,0,27,1,2,9,10,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00346955,0.0104609,0.331669
100,AOX,99,4,31,3,1,18,4,4,10,9,10,9,6,3,2,0,0,2,0,0,0,1,0,1,0.00348823,0.0143839,0.242509
110,AOX,154,6,38,4,8,36,4,3,5,10,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00343636,0.0132479,0.25939
120,AOX,162,6,53,2,3,24,4,5,8,15,13,35,48,5,9,2,2,12,0,2,2,5,1,13,0.00343732,0.0215292,0.159658
130,AOX,58,4,14,0,2,9,0,5,3,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00336361,0.00720031,0.467148
140,AOX,134,5,30,6,4,30,4,4,3,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0.00349891,0.0109109,0.320681
150,AOX,114,6,21,3,1,24,3,6,5,8,6,37,2,3,0,0,0,1,0,0,0,0,0,1,0.00340522,0.0186766,0.182326
160,AOX,65,3,26,4,2,12,0,0,6,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00352145,0.00658717,0.534592
170,AOX,167,6,50,2,9,22,2,5,8,11,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00343551,0.0135018,0.254448
180,AOX,105,4,24,2,1,22,2,10,6,7,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00346972,0.00965304,0.359443
190,AOX,186,6,44,8,6,41,6,2,9,13,18,39,2,3,1,0,0,0,0,0,0,1,0,0,0.00347196,0.0190549,0.182209
200,AOX,205,5,36,5,7,46,6,8,8,9,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00336702,0.0134851,0.249685
210,AOX,170,5,55,7,4,39,6,8,5,16,4,26,3,3,0,0,0,1,0,0,0,0,0,2,0.00337515,0.0150632,0.224066
220,AOX,42,4,14,1,1,5,1,0,5,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00331468,0.00648186,0.511378
230,AOX,110,4,33,2,5,21,1,4,5,12,5,22,28,4,4,0,0,11,0,0,1,1,0,11,0.00342859,0.0158273,0.216624
240,AOX,73,5,17,3,2,12,2,6,5,6,5,15,12,3,3,0,0,3,0,0,0,0,1,5,0.00331847,0.0134303,0.247089
250,AOX,59,4,12,1,1,10,0,1,3,7,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00335247,0.00882395,0.379928
260,AOX,78,6,22,2,0,14,1,0,9,4,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0.000146181,0.00900574,0.016232
270,AOX,111,4,22,7,2,28,3,9,7,8,13,12,16,3,5,0,1,5,0,1,2,1,1,0,0.00345102,0.0140497,0.24563
280,AOX,92,4,19,3,3,26,0,2,4,8,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00347824,0.00882027,0.394346
290,AOX,142,5,46,9,5,21,2,10,5,11,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00349412,0.010719,0.325973
