iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,EAX,1309,7,498,86,46,144,46,26,88,151,118,106,0,0,0,0,0,0,0,0,0,0,0,0,0.00614551,0.0336313,0.182732
10,EAX,1325,6,518,92,49,127,34,16,70,191,127,101,0,0,0,0,0,0,0,0,0,0,0,0,0.00601412,0.031121,0.193249
20,EAX,1231,7,461,86,38,123,35,35,74,181,109,89,0,0,0,0,0,0,0,0,0,0,0,0,0.00474458,0.0315882,0.150201
30,EAX,1378,7,516,106,44,133,46,33,66,204,139,91,0,0,0,0,0,0,0,0,0,0,0,0,0.00902353,0.0340859,0.26473
40,EAX,1274,8,484,78,46,136,43,25,79,163,128,92,0,0,0,0,0,0,0,0,0,0,0,0,0.00781137,0.0328103,0.238076
50,EAX,1282,6,500,92,48,117,43,29,79,166,135,73,0,0,0,0,0,0,0,0,0,0,0,0,0.0090472,0.0329687,0.274418
60,EAX,1346,10,474,100,48,122,35,28,77,205,139,118,0,0,0,0,0,0,0,0,0,0,0,0,0.0067655,0.0393326,0.172007
70,EAX,1441,9,508,102,55,126,46,38,98,220,153,95,0,0,0,0,0,0,0,0,0,0,0,0,0.00994725,0.0358663,0.277342
80,EAX,1287,7,527,68,46,129,34,19,79,193,110,82,0,0,0,0,0,0,0,0,0,0,0,0,0.00951385,0.0290304,0.32772
90,EAX,1228,6,465,87,40,117,30,29,72,181,120,87,0,0,0,0,0,0,0,0,0,0,0,0,0.00509502,0.0291241,0.174941
100,EAX,1310,7,489,90,43,109,51,20,94,209,116,89,0,0,0,0,0,0,0,0,0,0,0,0,0.00731732,0.0351527,0.208158
110,EAX,1309,7,464,99,39,128,47,46,77,185,132,92,0,0,0,0,0,0,0,0,0,0,0,0,0.00773938,0.029755,0.260104
120,EAX,1230,7,471,65,29,118,36,29,89,185,113,95,0,0,0,0,0,0,0,0,0,0,0,0,0.00770626,0.0307841,0.250332
130,EAX,1164,8,421,86,31,130,37,23,70,160,121,85,0,0,0,0,0,0,0,0,0,0,0,0,0.00594902,0.035444,0.167843
140,EAX,1209,8,462,79,44,114,26,17,71,188,111,97,0,0,0,0,0,0,0,0,0,0,0,0,0.00774961,0.0308199,0.251448
150,EAX,1296,7,496,102,49,130,38,19,83,180,115,84,0,0,0,0,0,0,0,0,0,0,0,0,0.00788144,0.0365385,0.215702
160,EAX,1323,7,471,77,43,146,40,28,81,215,132,90,0,0,0,0,0,0,0,0,0,0,0,0,0.00780328,0.0326771,0.238799
170,EAX,1101,7,410,87,34,104,20,28,65,140,106,107,35,6,16,1,2,4,0,0,2,5,2,3,0.0112218,0.0464737,0.241466
180,EAX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000638145,0.0061558,0.103666
190,EAX,1221,6,440,83,39,121,27,37,81,181,119,93,0,0,0,0,0,0,0,0,0,0,0,0,0.00988956,0.0329586,0.300061
200,EAX,1239,6,445,114,52,121,33,22,95,172,102,83,0,0,0,0,0,0,0,0,0,0,0,0,0.00733352,0.0347375,0.211113
210,EAX,1244,7,426,122,42,120,31,24,88,171,131,89,0,0,0,0,0,0,0,0,0,0,0,0,0.00724385,0.0345799,0.209481
220,EAX,1180,6,424,108,39,119,29,26,86,146,120,83,0,0,0,0,0,0,0,0,0,0,0,0,0.00619579,0.0339335,0.182586
230,EAX,1333,7,460,111,56,147,31,30,86,185,124,103,0,0,0,0,0,0,0,0,0,0,0,0,0.00753284,0.034819,0.216343
240,EAX,1310,7,508,94,50,106,45,31,89,177,123,87,0,0,0,0,0,0,0,0,0,0,0,0,0.0112416,0.0356632,0.315216
250,EAX,1376,8,515,115,39,127,36,32,81,192,145,94,0,0,0,0,0,0,0,0,0,0,0,0,0.00824024,0.0341111,0.241571
260,EAX,1248,6,426,105,50,136,36,25,91,172,124,83,0,0,0,0,0,0,0,0,0,0,0,0,0.00780011,0.0314659,0.247891
270,EAX,1227,5,472,106,50,103,32,22,78,169,128,67,0,0,0,0,0,0,0,0,0,0,0,0,0.00558601,0.030926,0.180625
280,EAX,1298,7,466,117,44,139,35,35,68,173,113,108,0,0,0,0,0,0,0,0,0,0,0,0,0.00515569,0.0321711,0.160258
290,EAX,1297,6,477,119,41,118,45,34,63,200,117,83,0,0,0,0,0,0,0,0,0,0,0,0,0.0047196,0.030735,0.153558
300,EAX,1196,10,435,82,39,140,28,17,86,164,128,77,0,0,0,0,0,0,0,0,0,0,0,0,0.00604281,0.0368462,0.164001
310,EAX,1087,8,373,91,39,111,29,22,78,154,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0.00863145,0.033901,0.254608
320,EAX,1252,7,470,109,42,91,31,16,84,173,146,90,0,0,0,0,0,0,0,0,0,0,0,0,0.00681685,0.0328646,0.207422
330,EAX,1110,7,408,67,34,125,32,26,81,143,108,86,0,0,0,0,0,0,0,0,0,0,0,0,0.00767307,0.0319147,0.240424
340,EAX,1195,7,437,110,56,108,38,14,86,174,103,69,0,0,0,0,0,0,0,0,0,0,0,0,0.00733265,0.0301162,0.243479
350,EAX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645844,0.00715242,0.0902973
360,EAX,1228,11,458,93,36,95,22,23,65,201,143,92,0,0,0,0,0,0,0,0,0,0,0,0,0.0086283,0.0350546,0.246139
370,EAX,1270,8,475,87,41,132,37,34,66,160,141,97,0,0,0,0,0,0,0,0,0,0,0,0,0.00599751,0.0396586,0.151229
380,EAX,1093,7,392,84,45,96,31,24,82,140,119,80,0,0,0,0,0,0,0,0,0,0,0,0,0.0069891,0.0321562,0.217348
390,EAX,1201,7,411,112,53,106,22,27,84,181,126,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00815947,0.0314274,0.259629
400,EAX,1292,8,496,93,49,98,30,21,68,199,156,82,0,0,0,0,0,0,0,0,0,0,0,0,0.00847894,0.031396,0.270065
410,EAX,1145,8,418,91,43,92,23,22,87,158,112,99,0,0,0,0,0,0,0,0,0,0,0,0,0.00731038,0.0372607,0.196195
420,EAX,1085,6,387,80,40,116,34,29,74,138,104,83,0,0,0,0,0,0,0,0,0,0,0,0,0.00776677,0.0326934,0.237564
430,EAX,1099,8,393,77,26,95,26,20,64,183,124,91,0,0,0,0,0,0,0,0,0,0,0,0,0.00860556,0.0323584,0.265945
440,EAX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640295,0.00606581,0.105558
450,EAX,1199,6,448,77,41,120,30,30,82,166,123,82,0,0,0,0,0,0,0,0,0,0,0,0,0.011177,0.029258,0.382016
460,EAX,986,7,356,52,49,99,25,18,72,138,109,68,0,0,0,0,0,0,0,0,0,0,0,0,0.00609409,0.0298632,0.204067
470,EAX,1158,8,402,87,47,121,26,24,73,155,125,98,0,0,0,0,0,0,0,0,0,0,0,0,0.0078104,0.0351894,0.221953
480,EAX,1126,8,440,93,43,94,21,31,81,143,110,70,0,0,0,0,0,0,0,0,0,0,0,0,0.00516117,0.0341772,0.151012
490,EAX,1124,10,388,94,43,117,28,25,67,147,121,94,0,0,0,0,0,0,0,0,0,0,0,0,0.00396782,0.037196,0.106673
