iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GrPX,280,6,79,13,5,39,16,9,13,28,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0.000867976,0.0137635,0.0630634
10,GrPX,239,4,91,6,4,33,11,2,2,23,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000810456,0.0105069,0.0771355
20,GrPX,388,6,118,15,16,62,16,4,9,42,35,71,37,4,10,2,0,5,0,3,2,0,4,11,0.000835366,0.0220917,0.0378135
30,GrPX,201,8,76,4,6,19,5,10,11,21,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0.000818446,0.0132518,0.0617611
40,GrPX,310,5,111,11,8,48,9,3,8,39,39,34,4,3,1,0,0,2,0,0,0,0,0,1,0.000833256,0.0170366,0.0489096
50,GrPX,309,5,94,8,9,43,12,1,14,46,32,50,6,3,0,0,0,0,0,0,1,0,1,4,0.000833946,0.0202798,0.041122
60,GrPX,384,5,137,15,12,47,15,7,16,44,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0.000822386,0.0128144,0.0641767
70,GrPX,217,6,83,6,4,26,4,2,7,33,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0.000789066,0.0110628,0.0713264
80,GrPX,266,5,85,10,4,36,10,6,10,45,19,41,13,5,1,0,0,2,0,0,1,0,0,9,0.000829306,0.0193317,0.0428987
90,GrPX,390,6,141,19,12,54,16,5,13,46,40,44,0,0,0,0,0,0,0,0,0,0,0,0,0.000831436,0.0133924,0.0620825
100,GrPX,198,5,65,11,8,27,6,0,7,29,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0.000808956,0.0116932,0.0691819
110,GrPX,389,7,125,22,15,40,15,9,10,58,46,49,4,3,1,0,0,0,0,0,0,1,1,1,0.000820226,0.0194338,0.0422061
120,GrPX,301,7,107,8,17,33,3,5,13,34,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0.000834947,0.0168975,0.0494125
130,GrPX,303,5,110,20,12,29,8,7,9,45,25,38,10,3,0,0,1,3,0,0,1,0,1,4,0.000820636,0.0169843,0.0483172
140,GrPX,319,5,127,12,13,34,9,4,13,32,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0.000813256,0.0128523,0.063277
150,GrPX,230,5,62,14,8,33,4,7,13,27,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0.000820276,0.012773,0.0642196
160,GrPX,317,5,116,14,12,43,9,8,11,34,28,42,0,0,0,0,0,0,0,0,0,0,0,0,0.000822356,0.0126703,0.0649044
170,GrPX,289,5,113,6,9,39,6,3,7,34,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0.000840156,0.0135873,0.0618341
180,GrPX,141,4,53,6,2,25,9,5,5,13,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0.000795376,0.00768298,0.103524
190,GrPX,321,6,118,12,10,37,8,5,14,36,34,47,13,5,3,0,0,6,0,0,0,1,0,3,0.000823057,0.0205217,0.0401067
200,GrPX,438,5,152,26,17,46,11,7,14,57,45,63,12,3,4,0,0,1,2,1,1,1,0,2,0.000838576,0.0212986,0.0393723
210,GrPX,236,5,78,10,7,27,4,5,9,40,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0.000825666,0.0113992,0.0724321
220,GrPX,202,5,64,6,8,34,10,4,5,31,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0.000802915,0.0103531,0.0775534
230,GrPX,236,6,82,6,10,26,6,7,11,32,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0.000814406,0.0125907,0.0646834
240,GrPX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000775126,0.00488465,0.158686
250,GrPX,315,5,116,12,9,47,9,1,11,33,30,47,31,4,8,4,2,2,0,2,4,1,2,6,0.000828626,0.0216406,0.0382904
260,GrPX,304,7,99,10,13,44,14,2,9,38,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0.000819546,0.0137683,0.0595241
270,GrPX,328,6,118,12,8,43,7,6,12,40,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0.000828636,0.0140216,0.0590972
280,GrPX,180,5,67,2,5,26,7,3,5,27,16,22,5,3,1,0,1,2,0,0,1,0,0,0,0.000808896,0.0143145,0.0565088
290,GrPX,319,5,90,16,12,41,11,7,10,49,29,54,10,3,0,0,0,2,0,1,0,0,0,7,0.000821296,0.0196902,0.0417109
300,GrPX,294,5,109,12,14,46,6,6,16,27,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0.000818036,0.0130602,0.0626359
310,GrPX,336,5,120,12,10,49,12,4,15,47,31,36,3,3,0,0,0,0,0,0,0,0,1,2,0.000818226,0.0175058,0.0467404
320,GrPX,241,4,94,5,12,31,7,2,9,28,28,25,14,3,3,0,0,1,0,0,1,4,0,5,0.000814987,0.0167591,0.0486297
330,GrPX,235,4,94,16,5,23,7,3,11,28,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0.000819126,0.00940764,0.0870703
340,GrPX,286,7,92,20,7,35,9,5,12,38,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0.000903867,0.0141095,0.064061
350,GrPX,319,5,106,11,11,41,9,8,15,50,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0.000822276,0.0129093,0.0636966
360,GrPX,270,7,97,12,4,31,12,2,13,38,20,41,3,3,1,0,0,0,0,0,0,2,0,0,0.000814226,0.0179614,0.045332
370,GrPX,207,5,72,8,6,28,5,3,10,28,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0.000809456,0.00989555,0.0818
380,GrPX,333,5,107,15,13,39,10,4,11,41,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0.000820186,0.0129749,0.0632133
390,GrPX,235,5,83,17,8,25,4,1,8,28,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0.000814416,0.0111256,0.073202
400,GrPX,182,5,60,8,4,20,7,3,9,20,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0.000813766,0.0126971,0.0640908
410,GrPX,277,5,96,12,10,40,12,5,8,32,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0.000820076,0.0111614,0.0734744
420,GrPX,197,4,70,13,9,19,1,4,6,37,14,24,5,3,0,0,0,1,0,0,1,1,0,2,0.000798256,0.0140477,0.0568247
430,GrPX,388,4,147,19,10,41,10,10,15,57,36,43,12,3,2,0,2,4,0,0,2,0,1,1,0.000829176,0.0178164,0.04654
440,GrPX,262,5,89,10,5,35,7,6,7,45,21,37,7,3,2,0,0,3,0,0,0,0,1,1,0.000820356,0.0165302,0.0496278
450,GrPX,226,7,69,20,4,35,6,3,12,31,14,32,10,3,4,0,0,2,0,1,1,0,0,2,0.000809396,0.0192125,0.0421286
460,GrPX,148,4,52,11,3,17,3,1,9,20,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0.000804516,0.00931812,0.0863389
470,GrPX,263,5,95,17,14,29,6,5,12,38,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0.000811806,0.011835,0.0685936
480,GrPX,353,4,137,9,12,40,8,8,17,63,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0.000814506,0.0104867,0.0776704
490,GrPX,313,5,113,10,8,41,12,8,14,50,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0.000814086,0.0105005,0.077528
500,GrPX,223,4,84,6,6,35,3,2,8,29,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0.000816146,0.011597,0.0703755
510,GrPX,230,4,76,6,4,37,6,3,4,39,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000808056,0.011168,0.0723548
520,GrPX,335,6,103,11,8,53,14,9,9,42,36,50,0,0,0,0,0,0,0,0,0,0,0,0,0.000823336,0.0139929,0.0588395
530,GrPX,167,4,58,7,4,37,2,3,3,14,20,19,2,3,1,0,0,1,0,0,0,0,0,0,0.000798206,0.0138482,0.0576399
540,GrPX,166,4,68,10,8,16,3,3,4,21,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0.000802216,0.00857407,0.093563
550,GrPX,247,7,84,7,5,38,5,5,10,35,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0.000815346,0.0140823,0.0578987
560,GrPX,134,5,53,6,6,10,4,4,7,13,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0.000804536,0.00806293,0.0997821
570,GrPX,233,4,83,12,8,33,4,4,12,28,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0.000806856,0.0101677,0.079355
580,GrPX,139,4,45,7,4,24,6,1,4,11,11,26,2,3,1,0,0,0,0,0,0,1,0,0,0.000823156,0.0144527,0.0569553
590,GrPX,218,9,78,9,4,26,8,2,9,26,13,43,3,3,0,0,0,2,0,0,0,0,1,0,0.000798166,0.0185585,0.0430081
600,GrPX,196,5,73,7,12,26,7,3,6,25,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000795666,0.0112747,0.070571
610,GrPX,152,3,50,9,4,20,2,2,7,24,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0.000807816,0.0090161,0.0895971
620,GrPX,308,5,102,17,11,45,13,2,6,36,31,45,0,0,0,0,0,0,0,0,0,0,0,0,0.000830246,0.0122566,0.0677386
630,GrPX,238,5,94,7,17,30,7,5,5,27,16,30,4,3,1,0,0,1,0,0,0,0,0,2,0.000820566,0.0177883,0.0461295
640,GrPX,217,5,69,9,5,31,6,5,12,34,18,28,21,3,7,1,0,4,0,0,3,2,2,2,0.000815936,0.0165694,0.0492437
650,GrPX,190,6,70,12,3,31,1,3,8,18,20,24,52,6,13,2,3,10,1,2,2,7,2,10,0.000814296,0.0194971,0.0417649
660,GrPX,235,4,99,12,10,25,8,2,6,27,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0.000814185,0.00917786,0.0887119
670,GrPX,216,4,75,8,11,26,8,4,2,38,26,18,7,3,1,0,0,0,0,0,1,2,1,2,0.000807726,0.0140284,0.057578
680,GrPX,265,7,91,13,10,26,5,8,12,22,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0.000795335,0.0127108,0.0625716
690,GrPX,196,4,68,10,7,30,6,1,6,27,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0.000800946,0.0107708,0.0743628
700,GrPX,200,4,73,5,6,28,6,7,9,20,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0.000793596,0.0116211,0.0682894
710,GrPX,137,4,56,4,4,21,3,1,9,15,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0.000788376,0.00790818,0.0996912
720,GrPX,217,4,75,9,5,27,5,3,4,34,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0.000804056,0.00948764,0.0847477
730,GrPX,169,5,63,4,8,20,5,4,6,15,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0.000789026,0.00938277,0.0840931
740,GrPX,168,4,63,8,8,20,5,6,9,13,13,23,10,3,2,2,0,1,0,0,1,2,1,1,0.000801646,0.01377,0.0582167
750,GrPX,350,4,121,13,8,48,12,8,11,45,42,42,21,3,6,0,0,6,0,0,1,3,2,3,0.000839526,0.01835,0.0457507
760,GrPX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000771656,0.00520374,0.148289
770,GrPX,177,4,73,7,5,16,7,4,5,19,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0.000802776,0.00911661,0.0880564
780,GrPX,128,4,56,9,6,16,7,1,5,11,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0.000799346,0.00830725,0.0962227
790,GrPX,119,5,50,3,3,14,2,0,4,20,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000798916,0.0094175,0.0848331
800,GrPX,108,5,37,3,4,14,1,0,9,18,9,13,20,5,4,1,0,5,0,0,1,0,2,7,0.000782496,0.0170505,0.0458928
810,GrPX,240,6,81,13,8,31,9,2,7,25,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0.000821946,0.0132381,0.0620896
820,GrPX,392,6,143,23,14,45,12,5,14,49,35,52,9,3,3,1,0,2,0,0,0,2,1,0,0.000829626,0.0187849,0.0441645
830,GrPX,147,5,57,3,4,25,2,3,5,15,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0.000797866,0.00951487,0.0838546
840,GrPX,136,4,48,3,4,26,2,3,5,19,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000792626,0.00911122,0.0869945
850,GrPX,183,5,54,12,8,22,13,2,11,17,15,29,10,3,5,0,0,2,0,0,0,1,1,1,0.000807316,0.0160527,0.0502915
860,GrPX,177,5,60,8,7,24,6,2,5,24,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0.000811736,0.0100429,0.0808267
870,GrPX,203,5,78,10,3,20,3,3,10,24,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0.000804746,0.0117703,0.0683709
880,GrPX,200,3,73,2,8,22,4,2,10,31,25,23,18,3,5,3,0,6,1,0,1,0,0,2,0.000810336,0.0146077,0.0554731
890,GrPX,184,5,65,11,13,30,2,2,5,24,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0.000796345,0.00996274,0.0799323
900,GrPX,177,5,60,12,8,20,3,3,4,22,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0.000818106,0.0110749,0.0738704
910,GrPX,297,6,113,10,11,45,7,6,10,36,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0.000817216,0.0131721,0.0620414
920,GrPX,139,3,43,11,4,16,2,3,8,15,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0.000796256,0.00865706,0.0919776
930,GrPX,160,7,52,9,9,25,3,0,7,23,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000789016,0.0107371,0.0734852
940,GrPX,281,5,99,14,6,44,7,4,8,31,27,41,6,3,1,0,0,2,0,0,1,0,0,2,0.000817196,0.0175675,0.0465176
950,GrPX,282,7,91,13,7,34,6,6,10,40,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0.000811896,0.0154332,0.0526072
960,GrPX,79,5,29,4,4,11,0,1,2,5,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0.000790806,0.00856717,0.0923065
970,GrPX,106,4,38,4,2,14,2,2,3,8,9,24,15,3,2,0,2,6,0,1,1,0,0,3,0.000795866,0.0147191,0.0540702
980,GrPX,199,5,72,9,8,20,4,3,7,28,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0.000797486,0.01013,0.078725
990,GrPX,216,6,83,8,10,26,5,6,8,20,19,31,3,3,0,0,1,1,0,0,1,0,0,0,0.000804026,0.0150577,0.0533963
1000,GrPX,132,5,47,8,2,24,3,3,7,15,7,16,11,3,2,0,0,2,0,1,2,0,0,4,0.000806776,0.0165631,0.0487094
1010,GrPX,148,4,57,15,6,17,5,0,3,16,13,16,18,4,2,0,5,4,0,0,1,1,1,4,0.000803746,0.0142904,0.0562438
1020,GrPX,239,5,79,16,8,29,12,6,9,24,22,34,1,3,0,0,0,1,0,0,0,0,0,0,0.000798576,0.0172372,0.0463286
1030,GrPX,287,7,99,12,6,36,8,4,11,44,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0.000821596,0.0151231,0.0543274
1040,GrPX,175,4,73,5,6,17,1,3,6,27,12,25,4,3,1,0,0,2,0,0,0,0,0,1,0.000811516,0.01399,0.0580068
1050,GrPX,199,4,64,7,9,31,6,7,8,23,13,31,11,4,1,0,0,4,0,1,1,1,0,3,0.000798516,0.0184221,0.0433456
1060,GrPX,99,3,46,5,2,15,5,1,5,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0.000803296,0.00695077,0.115569
1070,GrPX,366,5,119,14,8,56,17,4,8,46,35,59,0,0,0,0,0,0,0,0,0,0,0,0,0.000834876,0.014355,0.0581592
1080,GrPX,197,5,82,10,11,21,4,1,11,19,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0.000815606,0.00941978,0.0865844
1090,GrPX,168,7,57,5,7,25,1,5,7,19,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0.000801626,0.0125044,0.0641077
1100,GrPX,172,5,62,11,1,20,1,4,6,24,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0.000802296,0.0110058,0.0728976
1110,GrPX,289,6,109,19,5,31,12,5,11,34,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0.000812846,0.0134607,0.0603868
1120,GrPX,268,5,92,19,9,25,11,3,11,41,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0.000808645,0.0129555,0.0624172
1130,GrPX,164,5,53,5,5,22,5,2,5,21,18,28,10,3,2,0,1,3,0,0,0,0,1,3,0.000803976,0.0166595,0.0482593
1140,GrPX,152,4,65,5,4,23,4,1,2,13,13,22,12,3,4,0,0,2,0,1,2,0,1,2,0.000807936,0.015118,0.0534421
1150,GrPX,253,6,96,14,9,29,9,4,11,29,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0.000818206,0.0115155,0.0710526
1160,GrPX,228,5,73,9,9,44,11,5,7,22,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0.000896097,0.0110807,0.08087
1170,GrPX,152,4,69,6,6,15,5,3,2,15,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0.000812626,0.00867076,0.0937202
1180,GrPX,201,5,83,10,9,17,3,3,10,24,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0.000803406,0.00886087,0.090669
1190,GrPX,124,4,41,3,3,18,5,1,4,17,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0.000803146,0.00840134,0.0955973
1200,GrPX,159,4,44,11,12,15,6,3,5,28,19,16,11,4,1,0,0,1,1,1,1,3,0,3,0.000797856,0.0164601,0.0484722
1210,GrPX,219,5,76,7,7,35,7,8,10,29,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0.000817366,0.0114719,0.0712494
1220,GrPX,196,4,80,7,8,29,3,6,8,23,8,24,19,3,8,0,2,5,1,1,1,0,0,1,0.000807536,0.0147541,0.054733
1230,GrPX,274,5,100,16,13,28,14,6,10,38,17,32,6,3,1,0,0,0,1,0,0,0,0,4,0.000807956,0.018329,0.0440807
1240,GrPX,186,7,89,4,2,16,8,1,7,20,14,25,8,3,2,0,0,2,0,2,0,0,0,2,0.000806666,0.0166717,0.0483855
1250,GrPX,220,5,88,9,6,36,3,1,3,21,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0.000803476,0.011833,0.0679015
1260,GrPX,219,4,94,7,8,20,6,1,5,29,20,29,4,3,1,0,0,0,0,1,1,0,0,1,0.000795956,0.015367,0.0517965
1270,GrPX,206,5,80,7,5,31,3,2,9,21,16,32,4,3,2,0,0,1,0,0,0,0,0,1,0.000805856,0.0162543,0.0495779
1280,GrPX,170,6,56,2,8,28,3,3,5,22,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0.000803436,0.0109375,0.0734571
1290,GrPX,209,5,73,7,7,30,6,5,4,31,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0.000817156,0.0104458,0.0782282
1300,GrPX,234,5,86,12,6,34,6,4,4,30,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000805486,0.0114405,0.0704066
1310,GrPX,224,6,81,7,10,26,3,0,9,36,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0.000796276,0.012677,0.0628126
1320,GrPX,68,6,21,2,0,8,1,2,4,7,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000785695,0.0091287,0.0860687
1330,GrPX,243,5,74,18,4,30,11,4,13,41,21,27,2,3,0,0,0,0,0,1,0,0,0,1,0.000813756,0.0160057,0.0508416
1340,GrPX,169,5,59,8,3,25,7,1,11,14,19,22,5,3,1,0,0,2,0,0,0,0,0,2,0.000788556,0.0145396,0.054235
1350,GrPX,299,5,102,14,5,44,8,5,8,48,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0.000818617,0.0130293,0.0628287
1360,GrPX,237,5,94,11,3,27,7,2,9,31,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0.000808196,0.01023,0.0790022
1370,GrPX,195,4,77,9,6,27,2,3,5,22,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0.000803986,0.00898608,0.0894702
1380,GrPX,222,6,84,12,7,23,5,2,7,37,15,30,10,3,1,0,1,2,0,1,1,2,0,2,0.000805446,0.0172956,0.0465694
1390,GrPX,193,6,65,14,6,17,13,5,8,24,16,25,6,3,3,1,0,2,0,0,0,0,0,0,0.000795516,0.0147727,0.0538504
1400,GrPX,50,3,18,6,2,6,3,0,1,1,3,10,9,3,2,0,0,4,0,0,0,0,1,2,0.000786936,0.014545,0.0541035
1410,GrPX,236,4,89,8,9,28,2,6,8,22,27,37,4,3,1,1,0,0,0,0,1,1,0,0,0.000812626,0.0165073,0.0492284
1420,GrPX,185,4,75,4,6,28,3,4,8,13,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0.000819666,0.00924722,0.0886392
1430,GrPX,227,7,82,9,8,29,7,2,10,35,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0.000809886,0.0124763,0.0649138
1440,GrPX,150,4,67,8,3,15,4,1,5,22,9,16,5,3,2,0,0,1,0,0,1,0,1,0,0.000808366,0.0151512,0.0533533
1450,GrPX,236,5,83,8,3,40,7,5,9,28,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0.000813736,0.0118082,0.0689125
