iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GOX,122,4,27,10,3,23,0,4,7,13,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00402428,0.0113891,0.353346
10,GOX,136,5,34,4,6,23,0,5,6,16,15,27,5,3,2,0,0,1,0,0,0,1,0,1,0.00398379,0.0176687,0.225471
20,GOX,85,7,18,3,1,10,3,1,5,14,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0168919,0.0272781,0.619249
30,GOX,84,4,20,5,6,20,2,0,1,11,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00410738,0.0308498,0.133141
40,GOX,127,6,40,4,3,15,7,6,3,16,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0172704,0.0281993,0.61244
50,GOX,99,4,25,3,6,16,1,6,5,14,7,16,13,4,4,0,1,1,0,0,1,3,0,3,0.0167094,0.0499491,0.334528
60,GOX,212,8,55,6,6,40,6,4,9,20,18,48,36,4,4,3,0,9,1,0,6,4,0,9,0.00386792,0.0679429,0.056929
70,GOX,122,8,31,1,8,25,4,1,8,14,7,23,2,3,0,0,0,0,0,1,0,0,0,1,0.0173745,0.0522533,0.332505
80,GOX,153,4,42,4,7,28,2,4,4,19,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00392077,0.0412699,0.0950031
90,GOX,161,5,48,2,2,48,3,1,8,15,10,24,14,3,6,1,0,2,0,2,0,0,0,3,0.0165731,0.0526256,0.314925
100,GOX,189,9,36,7,3,45,3,6,8,18,20,43,5,3,0,0,0,1,0,0,0,2,0,2,0.0260983,0.0279689,0.933118
110,GOX,129,5,32,4,4,22,4,3,10,7,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00441415,0.0123984,0.356025
120,GOX,104,5,32,3,3,16,3,1,5,13,9,19,3,3,1,0,0,1,0,0,0,0,0,1,0.00395338,0.0165687,0.238605
130,GOX,236,8,72,15,5,40,4,7,11,22,10,50,23,4,14,1,1,3,0,0,1,0,2,1,0.00391642,0.0253995,0.154192
140,GOX,129,5,35,5,5,24,5,3,2,9,11,30,49,4,15,1,2,10,1,1,5,2,1,11,0.00357849,0.0224408,0.159464
150,GOX,75,4,28,2,2,16,3,4,2,4,2,12,5,3,0,0,0,1,0,0,1,0,0,3,0.00397049,0.0210413,0.1887
160,GOX,111,5,30,2,4,24,0,1,3,6,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00354359,0.0132039,0.268374
170,GOX,185,5,44,8,6,44,1,6,10,8,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00414654,0.014981,0.276786
180,GOX,64,4,21,3,8,12,1,5,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00466395,0.00868648,0.536921
190,GOX,37,3,15,0,2,6,1,0,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00374152,0.00664106,0.563392
200,GOX,28,3,6,1,1,5,0,1,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00352004,0.0103248,0.34093
210,GOX,200,5,49,6,3,53,4,7,11,13,8,46,20,4,2,0,2,4,0,0,2,1,1,8,0.0042027,0.0239377,0.175568
220,GOX,166,9,35,6,9,36,5,1,7,14,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00427167,0.0155951,0.273912
230,GOX,193,5,55,5,3,35,5,9,4,19,12,46,20,3,5,2,0,4,0,1,1,0,1,6,0.00396254,0.0233591,0.169636
240,GOX,146,4,40,4,4,32,6,7,10,8,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00433643,0.0138661,0.312735
250,GOX,107,5,15,4,3,33,2,2,3,16,5,24,13,3,2,0,0,1,1,1,1,0,2,5,0.00393561,0.0206943,0.190179
260,GOX,41,5,10,0,1,5,0,1,2,2,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0.000399373,0.0087298,0.0457482
270,GOX,133,5,43,10,4,22,5,6,6,6,13,18,6,3,3,0,1,1,0,0,0,0,0,1,0.00389689,0.0195824,0.199
280,GOX,71,5,23,2,2,12,1,4,1,7,6,13,3,3,1,0,0,0,0,1,1,0,0,0,0.00437936,0.0167166,0.261977
290,GOX,173,7,43,6,4,34,4,8,2,16,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00349154,0.0143833,0.24275
300,GOX,109,4,23,2,2,26,4,3,7,13,15,14,5,3,0,0,0,2,0,0,0,1,1,1,0.00373861,0.0204425,0.182884
310,GOX,87,5,23,2,3,19,2,2,2,6,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00396783,0.0119542,0.331919
