iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,LOX,302,6,87,19,6,34,12,5,18,26,19,76,0,0,0,0,0,0,0,0,0,0,0,0,0.00189569,0.0260614,0.0727392
10,LOX,407,12,102,5,8,48,30,6,17,29,36,126,0,0,0,0,0,0,0,0,0,0,0,0,0.00186072,0.0418839,0.0444255
20,LOX,153,6,56,7,4,18,8,3,14,7,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00185283,0.0141709,0.130748
30,LOX,185,5,65,7,4,21,6,3,14,9,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0.00183279,0.0162548,0.112754
40,LOX,463,10,149,18,1,50,24,10,14,27,46,124,0,0,0,0,0,0,0,0,0,0,0,0,0.00185607,0.0342297,0.054224
50,LOX,331,8,102,10,6,36,19,7,13,22,21,95,0,0,0,0,0,0,0,0,0,0,0,0,0.00192587,0.0302566,0.0636512
60,LOX,261,8,90,13,6,30,10,12,9,14,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00185041,0.0252155,0.0733836
70,LOX,241,6,70,4,7,34,8,2,16,17,21,62,0,0,0,0,0,0,0,0,0,0,0,0,0.00179516,0.0247282,0.0725954
80,LOX,271,10,72,11,7,48,17,5,9,12,19,71,27,4,8,1,0,6,0,0,0,0,1,11,0.0017341,0.0408814,0.0424179
90,LOX,258,7,76,9,6,33,10,8,17,20,14,65,18,5,10,0,0,1,0,0,0,2,1,4,0.00186798,0.0332086,0.0562497
100,LOX,194,7,48,5,4,39,12,4,10,14,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00182884,0.0193926,0.0943059
110,LOX,215,6,90,8,5,24,11,3,10,8,5,51,12,3,3,0,0,3,0,0,1,0,1,4,0.00175131,0.0286552,0.0611165
120,LOX,165,10,52,3,1,19,9,1,8,10,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00173652,0.0235806,0.0736419
130,LOX,148,8,41,4,3,19,4,3,5,7,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0.00172062,0.0232046,0.07415
