iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,UOX,1393,12,609,112,39,140,76,40,68,110,78,121,0,0,0,0,0,0,0,0,0,0,0,0,0.00115143,0.0475015,0.0242398
10,UOX,1435,10,598,125,50,151,71,36,98,105,72,129,0,0,0,0,0,0,0,0,0,0,0,0,0.00106104,0.0428038,0.0247884
20,UOX,23,5,4,0,1,0,1,0,1,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0.000168001,0.0110251,0.0152381
30,UOX,1262,6,534,113,28,136,67,42,81,83,81,97,0,0,0,0,0,0,0,0,0,0,0,0,0.0010726,0.0337586,0.0317725
40,UOX,1472,13,632,135,42,145,74,36,85,107,103,113,0,0,0,0,0,0,0,0,0,0,0,0,0.00106264,0.0449617,0.0236343
50,UOX,1330,7,569,149,45,108,98,41,62,113,57,88,0,0,0,0,0,0,0,0,0,0,0,0,0.0010647,0.0336437,0.0316462
60,UOX,1482,7,622,134,59,139,75,43,94,123,89,104,0,0,0,0,0,0,0,0,0,0,0,0,0.00109608,0.0336256,0.0325964
70,UOX,1326,8,528,150,40,117,78,33,98,89,84,109,0,0,0,0,0,0,0,0,0,0,0,0,0.00109791,0.0366009,0.0299967
80,UOX,1248,6,549,111,39,142,76,19,69,87,66,90,0,0,0,0,0,0,0,0,0,0,0,0,0.00104538,0.0272307,0.0383896
90,UOX,1226,7,497,134,34,132,93,41,72,71,64,88,0,0,0,0,0,0,0,0,0,0,0,0,0.0010739,0.0315149,0.0340761
100,UOX,1199,7,545,116,39,120,64,22,73,62,59,99,0,0,0,0,0,0,0,0,0,0,0,0,0.00108632,0.0363936,0.0298491
110,UOX,1247,5,511,113,33,130,70,29,84,108,83,86,0,0,0,0,0,0,0,0,0,0,0,0,0.00105313,0.0248617,0.0423594
120,UOX,1348,5,548,136,51,136,68,36,97,88,98,90,0,0,0,0,0,0,0,0,0,0,0,0,0.00108397,0.0269739,0.0401857
130,UOX,1280,8,557,88,38,133,75,25,91,93,68,112,0,0,0,0,0,0,0,0,0,0,0,0,0.00106517,0.0396367,0.0268732
140,UOX,1396,7,562,147,60,144,68,32,84,104,97,98,0,0,0,0,0,0,0,0,0,0,0,0,0.00109675,0.0330266,0.033208
150,UOX,1343,6,564,140,32,128,67,34,76,109,94,99,0,0,0,0,0,0,0,0,0,0,0,0,0.00104473,0.0308587,0.0338552
160,UOX,1510,8,627,137,51,181,76,37,90,112,93,106,0,0,0,0,0,0,0,0,0,0,0,0,0.00106853,0.0382804,0.0279131
170,UOX,1250,8,559,116,45,112,52,29,59,81,86,111,0,0,0,0,0,0,0,0,0,0,0,0,0.00109981,0.0408693,0.0269103
180,UOX,1272,7,557,128,36,119,57,32,75,101,85,82,0,0,0,0,0,0,0,0,0,0,0,0,0.00104593,0.0302978,0.0345215
190,UOX,1352,5,577,146,42,128,71,33,95,97,82,81,0,0,0,0,0,0,0,0,0,0,0,0,0.00109175,0.0250153,0.0436431
200,UOX,1271,8,528,125,52,122,66,24,97,89,63,105,0,0,0,0,0,0,0,0,0,0,0,0,0.00109601,0.035353,0.0310018
210,UOX,1120,6,447,117,38,105,71,29,77,96,59,81,0,0,0,0,0,0,0,0,0,0,0,0,0.00104349,0.0292054,0.0357292
220,UOX,1241,6,508,115,50,141,64,38,64,90,80,91,0,0,0,0,0,0,0,0,0,0,0,0,0.00104168,0.0317519,0.0328068
230,UOX,1305,9,567,153,35,137,69,34,61,83,87,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00107944,0.0343898,0.0313883
240,UOX,1366,9,568,105,34,160,76,41,66,121,81,114,0,0,0,0,0,0,0,0,0,0,0,0,0.00104816,0.042724,0.0245332
250,UOX,1311,8,567,127,29,106,92,33,68,94,101,94,0,3,0,0,0,0,0,0,0,0,0,0,0.00106874,0.0432589,0.0247056
260,UOX,1311,6,577,114,50,135,73,28,81,98,78,77,0,0,0,0,0,0,0,0,0,0,0,0,0.00105333,0.0294859,0.0357231
270,UOX,1227,12,507,139,37,138,68,27,79,73,55,104,0,0,0,0,0,0,0,0,0,0,0,0,0.00106472,0.0432031,0.0246444
280,UOX,1368,7,605,118,46,145,80,33,82,91,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0010612,0.0319555,0.0332085
290,UOX,1389,5,599,157,41,119,98,35,84,118,70,68,0,0,0,0,0,0,0,0,0,0,0,0,0.00105078,0.0261582,0.0401701
300,UOX,1248,8,528,110,47,118,54,38,80,112,74,87,0,0,0,0,0,0,0,0,0,0,0,0,0.00106207,0.0300212,0.0353772
310,UOX,1359,9,548,141,44,124,92,23,83,116,101,87,0,0,0,0,0,0,0,0,0,0,0,0,0.00106868,0.0370197,0.0288678
320,UOX,1168,6,488,106,25,120,61,23,71,104,77,93,0,0,0,0,0,0,0,0,0,0,0,0,0.000165781,0.0313272,0.00529192
330,UOX,1342,7,604,127,46,114,70,46,81,98,69,87,0,0,0,0,0,0,0,0,0,0,0,0,0.00101093,0.0321465,0.0314477
340,UOX,1199,7,493,104,33,128,54,27,89,104,84,83,6,3,2,2,0,0,0,0,1,0,0,1,0.00104225,0.0366394,0.028446
350,UOX,1264,6,544,145,32,117,57,33,88,93,81,74,0,0,0,0,0,0,0,0,0,0,0,0,0.000161251,0.03059,0.00527137
360,UOX,281,7,114,17,6,38,11,5,12,12,13,53,8,3,3,0,0,2,0,0,0,2,0,1,0.000156851,0.0302533,0.00518459
370,UOX,1355,10,562,138,37,102,85,46,71,105,102,107,12,4,4,0,0,2,0,0,0,1,0,5,0.00104703,0.0494769,0.0211619
380,UOX,1409,6,635,155,38,128,76,28,76,95,101,77,6,3,4,0,0,0,0,0,0,1,0,1,0.00107252,0.038776,0.0276593
390,UOX,1120,7,482,106,45,120,62,28,70,73,60,74,9,3,5,0,0,1,2,0,1,0,0,0,0.0010297,0.0350034,0.029417
400,UOX,1429,12,604,130,35,130,65,34,82,123,92,134,0,0,0,0,0,0,0,0,0,0,0,0,0.00104262,0.0507636,0.0205387
410,UOX,1324,7,604,147,45,106,73,35,69,99,66,80,0,0,0,0,0,0,0,0,0,0,0,0,0.0010469,0.0340984,0.0307022
