iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GrPX,652,8,216,27,14,54,25,8,34,78,71,125,0,0,0,0,0,0,0,0,0,0,0,0,0.000486663,0.0340955,0.0142735
10,GrPX,471,7,155,20,9,49,13,9,19,53,40,104,0,0,0,0,0,0,0,0,0,0,0,0,0.000417172,0.031858,0.0130947
20,GrPX,334,5,115,7,8,39,17,4,18,44,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0.000413413,0.0199258,0.0207476
30,GrPX,405,7,162,15,13,39,9,3,11,45,33,75,0,0,0,0,0,0,0,0,0,0,0,0,0.000424523,0.0212866,0.0199432
40,GrPX,348,6,113,8,6,27,11,8,10,40,29,96,6,4,2,0,0,0,0,0,0,0,0,4,0.000419073,0.035082,0.0119455
50,GrPX,390,6,136,21,12,33,16,4,21,42,42,63,0,0,0,0,0,0,0,0,0,0,0,0,0.000422193,0.0218491,0.0193232
60,GrPX,326,6,113,14,8,32,8,6,13,41,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0.000409713,0.0216923,0.0188875
70,GrPX,402,5,153,19,13,34,14,8,16,30,44,71,0,0,0,0,0,0,0,0,0,0,0,0,0.000414753,0.0219737,0.0188749
80,GrPX,528,15,174,22,10,62,21,7,17,48,55,112,0,0,0,0,0,0,0,0,0,0,0,0,0.000410533,0.0384983,0.0106637
90,GrPX,461,10,163,18,8,52,11,3,19,51,48,88,0,0,0,0,0,0,0,0,0,0,0,0,0.000423723,0.0355622,0.011915
100,GrPX,464,7,158,29,9,47,22,8,16,59,48,68,0,0,0,0,0,0,0,0,0,0,0,0,0.000481424,0.023423,0.0205535
110,GrPX,359,6,110,19,6,42,17,4,12,48,27,74,0,0,0,0,0,0,0,0,0,0,0,0,0.000422853,0.0241286,0.017525
120,GrPX,307,5,114,12,9,32,16,5,21,21,23,54,6,4,2,0,0,1,0,0,1,0,0,2,0.000412833,0.0277642,0.0148693
130,GrPX,235,4,98,8,6,24,8,2,6,23,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0.000412123,0.0172365,0.0239098
140,GrPX,425,6,155,21,10,48,20,1,11,49,37,73,0,0,0,0,0,0,0,0,0,0,0,0,0.000434893,0.0232668,0.0186915
150,GrPX,248,6,99,11,8,20,8,1,4,19,18,60,0,0,0,0,0,0,0,0,0,0,0,0,0.000414293,0.0225425,0.0183783
160,GrPX,365,7,133,12,8,35,17,2,15,39,28,76,0,0,0,0,0,0,0,0,0,0,0,0,0.000420722,0.024926,0.0168788
170,GrPX,269,7,108,7,10,28,5,8,9,21,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0.000403463,0.0209826,0.0192285
180,GrPX,572,7,199,20,16,69,17,5,32,70,56,88,0,0,0,0,0,0,0,0,0,0,0,0,0.000432643,0.0271821,0.0159165
190,GrPX,419,7,138,27,14,42,20,2,27,44,32,73,0,0,0,0,0,0,0,0,0,0,0,0,0.000433543,0.0244746,0.017714
