iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,260,6,101,12,3,35,13,1,6,13,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0.00238294,0.0256291,0.0929777
10,GLOX,357,6,112,14,7,48,23,6,17,20,17,93,0,0,0,0,0,0,0,0,0,0,0,0,0.00234885,0.022918,0.102489
20,GLOX,176,6,60,10,4,26,5,3,6,10,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0.000660374,0.020654,0.0319732
30,GLOX,295,9,103,9,6,40,12,5,16,22,20,62,0,0,0,0,0,0,0,0,0,0,0,0,0.00231146,0.0267001,0.086571
40,GLOX,305,7,90,9,12,35,13,3,13,24,23,83,0,0,0,0,0,0,0,0,0,0,0,0,0.0023322,0.028767,0.0810718
50,GLOX,249,7,81,11,4,27,11,2,20,14,15,64,3,3,1,0,1,1,0,0,0,0,0,0,0.00237696,0.0294484,0.0807158
60,GLOX,205,7,34,3,5,25,16,5,8,14,19,76,0,0,0,0,0,0,0,0,0,0,0,0,0.00226882,0.0262895,0.0863017
70,GLOX,233,6,83,7,7,28,10,3,8,13,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00224771,0.024106,0.0932428
80,GLOX,301,9,92,10,9,50,9,6,19,13,23,70,0,0,0,0,0,0,0,0,0,0,0,0,0.00233685,0.0259716,0.089977
90,GLOX,254,5,82,9,6,26,7,4,17,18,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0.00232611,0.0199372,0.116672
100,GLOX,225,11,67,3,3,30,8,4,8,15,14,73,0,0,0,0,0,0,0,0,0,0,0,0,0.00230057,0.0273237,0.0841966
110,GLOX,283,7,83,13,8,38,10,7,13,16,14,81,8,5,4,0,0,0,0,0,0,1,0,3,0.00230809,0.0361094,0.0639193
120,GLOX,216,9,69,13,4,29,8,1,15,14,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00217933,0.0283041,0.0769968
130,GLOX,255,4,83,8,7,33,10,3,17,22,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0.00236361,0.0187246,0.12623
140,GLOX,109,7,25,2,0,13,5,2,1,13,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00228498,0.0211037,0.108274
150,GLOX,323,6,100,9,7,35,10,3,20,24,26,89,0,0,0,0,0,0,0,0,0,0,0,0,0.00232122,0.0268363,0.0864952
160,GLOX,320,7,104,10,3,38,6,2,11,26,32,88,0,0,0,0,0,0,0,0,0,0,0,0,0.0023586,0.0287211,0.0821206
170,GLOX,166,4,59,7,3,17,11,3,7,11,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00218391,0.0165901,0.131639
180,GLOX,410,7,136,14,6,51,13,8,21,20,33,108,0,0,0,0,0,0,0,0,0,0,0,0,0.00231333,0.0281586,0.0821534
190,GLOX,196,5,70,9,6,14,9,4,17,8,12,47,20,4,7,1,0,3,0,0,2,0,1,6,0.00221705,0.0259891,0.0853071
200,GLOX,204,5,70,10,5,23,6,7,15,9,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00230616,0.0191833,0.120217
210,GLOX,219,7,57,7,3,26,11,4,9,17,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0.00227817,0.0256743,0.0887338
220,GLOX,150,5,41,0,1,20,7,2,6,10,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0.000666525,0.019765,0.0337226
230,GLOX,181,6,49,4,1,29,9,6,5,12,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0.000672375,0.0206706,0.0325281
240,GLOX,353,10,87,2,6,39,10,8,14,27,11,149,0,0,0,0,0,0,0,0,0,0,0,0,0.00229669,0.0404498,0.0567787
250,GLOX,10,3,1,0,0,2,0,0,0,0,0,7,3,3,1,0,0,0,0,0,0,0,0,2,0.000662654,0.0186571,0.0355176
260,GLOX,314,10,101,6,6,29,13,6,16,10,17,110,7,4,3,0,0,0,0,0,0,0,0,4,0.00218525,0.0447405,0.0488426
270,GLOX,291,8,86,10,6,36,19,3,19,16,16,80,5,3,2,0,0,2,0,0,1,0,0,0,0.00222295,0.0368564,0.0603136
280,GLOX,269,10,56,6,4,49,10,6,13,17,15,93,0,0,0,0,0,0,0,0,0,0,0,0,0.00231089,0.0346457,0.0667004
290,GLOX,265,9,85,8,4,23,18,2,16,18,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0.00220338,0.0301566,0.0730646
300,GLOX,251,9,77,10,14,33,10,5,18,9,8,67,2,3,0,0,1,0,0,0,0,0,0,1,0.00221784,0.0324037,0.0684441
310,GLOX,119,8,43,2,2,12,1,2,4,8,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0.000668865,0.0203114,0.0329305
320,GLOX,188,7,78,9,4,19,5,3,13,6,12,39,25,5,2,0,0,2,0,0,4,2,0,15,0.00220801,0.0319931,0.0690154
330,GLOX,250,5,88,5,3,30,8,3,6,20,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0.00222544,0.0229927,0.0967893
340,GLOX,108,6,39,10,2,13,6,2,11,5,1,19,4,3,0,0,0,2,0,0,0,0,0,2,0.00214426,0.022894,0.0936604
350,GLOX,174,7,58,8,6,22,6,4,6,5,6,53,10,3,3,0,0,1,0,0,0,1,1,4,0.00221259,0.0323807,0.0683307
360,GLOX,230,6,79,9,1,29,7,1,14,20,17,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00219532,0.0215271,0.101979
370,GLOX,203,8,71,6,9,24,5,2,11,10,9,56,8,3,3,0,1,0,0,0,0,0,2,2,0.00219701,0.0284791,0.0771444
380,GLOX,413,14,129,10,3,48,19,8,10,29,26,131,0,0,0,0,0,0,0,0,0,0,0,0,0.00224895,0.0400155,0.0562021
390,GLOX,228,7,81,11,9,27,18,5,10,12,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0.00221749,0.0225149,0.09849
400,GLOX,6,3,0,0,0,2,1,0,1,0,0,2,3,3,0,0,0,1,0,0,1,0,0,1,0.000662935,0.0163511,0.0405438
410,GLOX,346,7,116,16,2,39,11,9,18,19,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0.0022435,0.0316084,0.0709781
420,GLOX,307,6,95,8,12,37,15,5,16,23,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0.00217909,0.026486,0.0822736
430,GLOX,218,4,77,9,4,29,9,3,11,11,10,55,22,4,7,0,0,3,2,1,2,0,0,7,0.00218265,0.0307493,0.0709822
440,GLOX,220,7,74,14,10,27,11,4,16,12,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0.0021974,0.0211519,0.103887
450,GLOX,263,6,81,10,9,28,14,8,16,13,15,69,18,3,5,1,0,4,0,0,0,0,1,7,0.00221763,0.035198,0.0630045
460,GLOX,113,6,42,3,4,13,4,1,2,10,5,29,12,3,4,0,1,2,0,0,0,0,1,4,0.00223709,0.0268252,0.0833949
470,GLOX,338,6,131,14,7,40,10,11,13,24,14,74,88,7,25,9,5,8,3,2,8,5,2,21,0.00219495,0.0418501,0.0524481
480,GLOX,2,3,0,0,0,0,0,0,0,0,0,2,6,3,6,0,0,0,0,0,0,0,0,0,0.000660084,0.0136653,0.0483035
490,GLOX,208,9,51,3,1,28,10,5,11,11,11,77,1,3,0,0,0,0,0,0,0,0,0,1,0.00214468,0.036752,0.0583555
500,GLOX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000657214,0.0073527,0.089384
510,GLOX,240,9,76,8,3,38,12,2,12,12,12,65,11,4,1,0,1,3,2,1,2,0,0,1,0.00220957,0.0354033,0.0624113
520,GLOX,223,7,74,6,2,29,10,3,13,14,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0.00223871,0.0231273,0.0967992
530,GLOX,201,6,61,8,3,29,9,4,9,10,9,59,11,4,3,0,0,3,0,0,0,0,1,4,0.000667464,0.027931,0.0238969
540,GLOX,184,9,52,6,2,18,8,6,16,13,8,55,13,4,5,1,0,2,1,0,1,0,0,3,0.00221994,0.0362674,0.0612101
550,GLOX,225,6,90,7,4,22,7,3,10,17,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00222086,0.0250176,0.0887722
560,GLOX,223,8,73,7,6,34,7,3,11,14,10,58,49,4,12,1,0,6,2,1,3,2,4,18,0.00217929,0.0360381,0.0604721
570,GLOX,286,9,87,9,4,39,11,3,9,17,21,86,0,0,0,0,0,0,0,0,0,0,0,0,0.00239621,0.0247083,0.0969797
580,GLOX,204,6,63,10,8,20,11,4,17,8,15,48,16,5,1,0,0,3,0,2,1,1,0,8,0.00222782,0.0315869,0.0705296
590,GLOX,132,5,39,4,4,19,5,5,13,11,5,27,4,3,0,0,0,0,0,1,0,0,1,2,0.00220041,0.0217158,0.101328
600,GLOX,196,5,66,3,1,23,10,0,11,12,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0022175,0.0227931,0.0972883
610,GLOX,127,4,50,2,0,20,5,3,4,9,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00219717,0.0147793,0.148665
620,GLOX,122,4,48,6,0,17,4,2,13,8,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00219491,0.0133578,0.164317
630,GLOX,231,7,66,8,8,28,9,2,14,16,9,71,6,3,0,0,0,0,0,0,0,0,0,6,0.0022194,0.0351137,0.0632063
640,GLOX,210,5,76,11,5,24,8,0,15,16,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0.00218612,0.0180044,0.121421
650,GLOX,262,6,90,6,6,34,14,7,18,11,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0.00216981,0.022489,0.0964834
660,GLOX,98,7,27,1,0,6,4,1,1,7,1,50,10,4,0,1,0,1,1,0,1,0,1,5,0.00217075,0.0279678,0.0776161
670,GLOX,115,5,30,0,2,17,6,1,5,7,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0.0022245,0.0171929,0.129385
680,GLOX,167,6,45,7,5,18,9,3,10,9,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0.00216267,0.0207068,0.104443
690,GLOX,119,4,36,4,3,23,2,2,7,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00218404,0.013162,0.165935
700,GLOX,272,7,87,13,9,42,8,1,21,12,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0021542,0.0257985,0.0835013
710,GLOX,178,6,55,10,4,28,2,3,16,12,8,40,2,3,1,0,0,1,0,0,0,0,0,0,0.00220807,0.0252491,0.0874516
720,GLOX,216,7,68,2,1,29,11,2,11,8,12,72,0,0,0,0,0,0,0,0,0,0,0,0,0.0022441,0.0243106,0.0923093
730,GLOX,141,6,44,3,5,18,4,6,9,6,5,41,3,3,2,0,0,0,0,1,0,0,0,0,0.00225509,0.0247342,0.0911731
740,GLOX,145,7,47,0,5,23,3,2,13,9,7,36,2,3,1,0,0,1,0,0,0,0,0,0,0.0021979,0.0262102,0.0838565
750,GLOX,268,7,86,7,4,41,13,2,14,21,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0.00222723,0.0276714,0.0804885
760,GLOX,180,5,50,4,4,20,12,2,10,9,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00223355,0.0197336,0.113185
770,GLOX,212,5,84,12,2,22,8,4,13,12,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00214416,0.0191624,0.111894
780,GLOX,203,8,48,6,4,33,6,1,10,6,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0.00220896,0.0264053,0.083656
790,GLOX,190,5,67,6,5,18,9,3,12,13,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0.00220199,0.0181632,0.121234
800,GLOX,197,7,64,14,6,21,10,2,9,10,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0.0022328,0.0238835,0.0934869
810,GLOX,185,6,51,9,5,31,8,3,9,7,9,53,2,3,2,0,0,0,0,0,0,0,0,0,0.00222615,0.0268253,0.0829867
820,GLOX,210,9,72,4,4,21,12,2,16,5,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0.00217631,0.0244239,0.0891058
830,GLOX,169,10,53,1,1,18,3,5,14,7,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0.00220543,0.0253058,0.0871512
840,GLOX,165,7,50,8,1,16,7,1,14,12,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0.00225485,0.021608,0.104352
850,GLOX,163,6,51,4,3,30,4,4,15,5,11,36,8,5,1,0,0,1,0,0,0,0,0,6,0.0022394,0.0300324,0.0745663
860,GLOX,121,6,41,5,5,7,8,3,10,7,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0.00221315,0.0163715,0.135183
870,GLOX,261,13,83,12,11,30,12,2,17,15,10,69,3,3,2,0,0,1,0,0,0,0,0,0,0.00229593,0.0362733,0.0632955
880,GLOX,118,6,39,3,3,17,5,2,4,6,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00223243,0.0170528,0.130912
890,GLOX,251,8,82,5,3,41,12,7,8,10,20,63,3,3,3,0,0,0,0,0,0,0,0,0,0.00230179,0.03088,0.0745396
