iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GrPX,477,9,175,21,16,43,21,9,23,61,24,84,0,0,0,0,0,0,0,0,0,0,0,0,0.000464863,0.0295982,0.0157058
10,GrPX,370,7,127,14,7,31,18,4,15,42,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0.000414633,0.0246477,0.0168224
20,GrPX,482,7,148,20,13,57,20,2,28,39,39,116,6,3,4,0,0,1,0,0,1,0,0,0,0.000422373,0.0371896,0.0113573
30,GrPX,339,5,124,11,9,32,13,5,14,51,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0.000404052,0.0191698,0.0210775
40,GrPX,350,9,112,9,13,33,11,3,10,43,18,98,0,0,0,0,0,0,0,0,0,0,0,0,0.000405123,0.0327523,0.0123693
50,GrPX,369,7,120,16,10,38,21,5,12,32,29,86,0,0,0,0,0,0,0,0,0,0,0,0,0.000426803,0.0265856,0.0160539
60,GrPX,337,6,128,12,5,30,15,2,11,39,27,68,0,0,0,0,0,0,0,0,0,0,0,0,0.000415173,0.0234688,0.0176904
70,GrPX,359,5,132,19,10,30,10,9,22,36,34,57,0,0,0,0,0,0,0,0,0,0,0,0,0.000414182,0.0202809,0.0204223
80,GrPX,524,6,217,19,12,44,18,10,26,61,52,65,0,0,0,0,0,0,0,0,0,0,0,0,0.000421023,0.0232608,0.0181001
90,GrPX,250,6,73,6,7,36,8,2,12,23,17,66,7,4,5,0,0,1,0,0,1,0,0,0,0.000405292,0.0291343,0.0139112
100,GrPX,335,5,110,10,14,40,15,6,12,43,26,59,10,3,5,0,0,2,1,0,0,1,0,1,0.000409473,0.02721,0.0150486
110,GrPX,407,7,145,22,10,37,13,7,18,41,32,82,0,0,0,0,0,0,0,0,0,0,0,0,0.000425723,0.028753,0.0148062
120,GrPX,422,6,156,22,7,53,16,5,12,47,35,69,0,0,0,0,0,0,0,0,0,0,0,0,0.000410213,0.0242309,0.0169293
130,GrPX,532,7,192,22,14,61,19,8,30,59,45,82,0,0,0,0,0,0,0,0,0,0,0,0,0.000425243,0.0267726,0.0158835
140,GrPX,366,11,111,22,12,26,6,4,28,53,30,74,0,0,0,0,0,0,0,0,0,0,0,0,0.000432823,0.0298217,0.0145137
150,GrPX,323,6,124,17,9,31,17,5,12,31,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0.000417412,0.0216908,0.0192437
160,GrPX,318,7,112,14,9,32,14,4,15,32,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0.000411032,0.024055,0.0170872
170,GrPX,556,7,213,30,14,42,19,8,36,68,35,91,5,4,2,0,0,1,0,0,0,0,0,2,0.000422863,0.0381264,0.0110911
180,GrPX,467,7,180,19,4,51,22,8,15,43,41,84,5,3,1,0,0,2,0,0,0,0,0,2,0.000429943,0.0316823,0.0135705
