iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PMX,615,9,255,38,16,59,37,17,37,40,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0.000350702,0.0953559,0.00367782
10,PMX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185852,0.0210531,0.00882779
20,PMX,135,5,68,14,4,9,6,0,10,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00129534,0.0305086,0.0424582
30,PMX,433,6,170,19,7,49,25,10,17,35,33,68,0,0,0,0,0,0,0,0,0,0,0,0,0.000192252,0.0280108,0.0068635
40,PMX,201,5,77,16,7,17,13,7,21,11,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00127465,0.0150697,0.0845837
50,PMX,162,8,55,4,6,25,6,2,7,11,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0.00125038,0.0217561,0.0574727
60,PMX,202,6,78,15,5,27,6,7,13,7,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00110969,0.016137,0.0687667
70,PMX,527,11,214,38,24,51,31,13,31,31,23,71,3,3,3,0,0,0,0,0,0,0,0,0,0.00127579,0.0487709,0.0261588
80,PMX,404,5,169,16,10,42,24,8,8,40,21,66,0,0,0,0,0,0,0,0,0,0,0,0,0.00129378,0.0266871,0.0484796
90,PMX,546,6,234,39,14,39,25,11,27,49,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00125277,0.0313285,0.0399881
100,PMX,130,4,57,12,5,7,7,0,12,12,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0.000207862,0.0155772,0.013344
110,PMX,431,7,173,32,17,35,11,5,23,35,50,50,22,6,4,0,0,2,1,0,0,1,0,14,0.00108891,0.0448747,0.0242655
120,PMX,430,6,165,35,12,48,16,6,18,34,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0012335,0.0265929,0.0463845
130,PMX,518,9,173,25,11,64,35,12,19,50,40,89,0,0,0,0,0,0,0,0,0,0,0,0,0.000214771,0.0457784,0.00469154
140,PMX,331,6,122,15,9,42,16,7,19,22,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0.000189071,0.0233963,0.00808125
150,PMX,265,7,130,20,9,20,8,5,22,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0.000185141,0.0204742,0.00904265
160,PMX,544,12,202,56,18,58,32,9,24,47,32,66,0,0,0,0,0,0,0,0,0,0,0,0,0.00108388,0.0318829,0.0339956
170,PMX,204,5,89,5,3,26,13,8,7,10,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0.000275482,0.0179621,0.0153369
180,PMX,135,4,46,8,7,19,7,2,13,10,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00114223,0.0143079,0.0798317
190,PMX,157,3,65,10,2,17,8,3,11,7,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00117953,0.0141474,0.0833744
200,PMX,83,5,32,9,3,6,2,4,14,4,1,8,2,3,2,0,0,0,0,0,0,0,0,0,0.00113898,0.0212426,0.0536177
210,PMX,532,7,198,38,14,63,22,19,26,31,46,75,0,0,0,0,0,0,0,0,0,0,0,0,0.000234231,0.0327749,0.00714666
220,PMX,509,6,209,46,17,49,19,11,26,46,41,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00113008,0.0260524,0.043377
230,PMX,170,7,69,17,6,13,11,4,11,15,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00104923,0.0190006,0.0552209
240,PMX,266,9,100,16,8,37,12,5,17,16,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0.00102402,0.0316526,0.0323518
250,PMX,77,3,41,5,3,6,1,1,9,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000178382,0.00907126,0.0196645
260,PMX,45,3,17,10,5,1,2,0,2,4,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0.000176251,0.0162018,0.0108785
270,PMX,618,6,254,51,21,64,30,7,23,55,48,65,0,0,0,0,0,0,0,0,0,0,0,0,0.00108585,0.0257815,0.0421173
280,PMX,291,6,107,25,5,32,9,6,18,21,10,58,147,8,47,5,4,11,5,3,11,13,14,34,0.000190981,0.0526654,0.00362631
290,PMX,77,4,35,9,4,5,3,1,4,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000274212,0.00934221,0.029352
300,PMX,472,10,180,27,23,45,11,6,18,28,43,91,0,0,0,0,0,0,0,0,0,0,0,0,0.000255451,0.0434655,0.00587709
310,PMX,219,7,82,11,8,17,9,3,9,29,14,37,49,5,24,1,3,8,0,0,2,1,0,10,0.00100295,0.0513183,0.0195436
320,PMX,158,8,57,11,6,11,10,1,10,15,5,32,32,7,2,0,1,3,1,1,0,0,1,23,0.000194011,0.0438711,0.0044223
330,PMX,153,4,61,8,4,9,8,6,9,18,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00133496,0.0132157,0.101013
340,PMX,288,4,116,22,13,32,15,9,20,15,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0.000269092,0.0179744,0.0149709
350,PMX,503,11,196,42,19,36,22,11,35,34,45,63,0,0,0,0,0,0,0,0,0,0,0,0,0.000233022,0.0419586,0.00555362
360,PMX,450,6,173,27,16,45,21,4,21,43,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0.000263121,0.0292651,0.00899096
370,PMX,135,4,56,4,4,7,8,0,4,16,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00106898,0.0204591,0.0522494
380,PMX,151,5,59,12,5,14,6,1,12,11,8,23,80,5,29,2,2,4,3,1,4,5,7,23,0.0010518,0.0397232,0.0264782
390,PMX,374,7,178,24,12,38,11,6,17,21,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0.00106131,0.0170328,0.0623096
400,PMX,423,7,189,50,12,28,15,10,33,29,19,38,16,3,5,0,0,2,1,0,0,1,0,7,0.00114598,0.0348354,0.0328969
410,PMX,178,5,62,9,3,26,7,3,3,20,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00112247,0.0194095,0.0578307
420,PMX,396,5,144,47,8,40,18,8,13,35,31,52,0,0,0,0,0,0,0,0,0,0,0,0,0.000176372,0.0255566,0.00690123
430,PMX,537,7,216,31,13,49,16,12,30,52,51,67,0,0,0,0,0,0,0,0,0,0,0,0,0.0012508,0.0291579,0.0428974
440,PMX,379,5,167,14,12,44,24,4,25,27,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0.000273462,0.0268504,0.0101846
450,PMX,428,5,187,37,18,38,18,9,35,30,27,29,178,7,48,8,4,20,1,2,4,11,16,64,0.00109362,0.0527975,0.0207134
460,PMX,128,5,55,8,5,15,3,0,5,10,19,8,222,6,82,9,6,27,8,1,14,18,17,40,0.000246952,0.0402398,0.006137
470,PMX,432,7,174,25,8,39,14,4,23,54,52,39,81,7,28,5,2,10,2,1,2,4,5,22,0.00105382,0.0463881,0.0227174
480,PMX,372,6,138,32,6,44,19,7,20,31,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0.00117183,0.0244836,0.0478619
490,PMX,109,3,41,13,4,12,5,7,1,15,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00102491,0.0085141,0.120378
500,PMX,158,6,69,13,3,7,5,4,13,12,17,15,18,3,8,1,0,1,0,0,0,1,0,7,0.00102235,0.0295097,0.0346444
510,PMX,408,7,145,30,7,49,23,6,15,36,34,63,0,0,0,0,0,0,0,0,0,0,0,0,0.000244071,0.0302758,0.00806159
