iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,GrPX,288,5,86,10,8,36,18,7,2,49,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0020427,0.0134123,0.1523
10,GrPX,390,4,127,12,8,63,17,13,1,55,50,44,0,0,0,0,0,0,0,0,0,0,0,0,0.00201961,0.0130383,0.154898
20,GrPX,250,5,73,12,3,42,16,12,3,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00198248,0.012265,0.161636
30,GrPX,248,4,86,8,2,31,8,5,1,43,32,32,14,3,7,0,1,3,1,0,0,2,0,0,0.00197466,0.0186943,0.105629
40,GrPX,240,4,83,9,4,31,17,8,3,42,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0.001973,0.0114102,0.172916
50,GrPX,251,5,75,8,6,32,17,7,1,38,32,35,33,4,11,1,1,4,0,2,0,4,2,8,0.00197195,0.0231141,0.0853136
60,GrPX,308,4,97,16,6,52,18,5,1,55,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0.00201566,0.0121676,0.165658
70,GrPX,336,5,96,14,5,60,20,13,7,58,25,38,57,6,20,2,2,3,3,2,0,9,6,10,0.0019927,0.0237165,0.0840215
80,GrPX,193,4,69,3,2,32,10,2,3,28,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00197676,0.0106754,0.18517
90,GrPX,239,4,90,9,2,36,17,2,2,39,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00198109,0.0111897,0.177047
100,GrPX,265,6,81,10,2,55,11,5,1,35,29,36,22,4,5,1,0,3,0,1,1,2,3,6,0.00197384,0.0245612,0.0803639
110,GrPX,301,3,89,14,8,35,18,12,5,48,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0.00199399,0.011857,0.168169
120,GrPX,255,4,93,12,5,28,17,9,0,37,28,26,70,5,15,4,0,4,7,2,0,7,10,21,0.0019911,0.0209255,0.0951514
130,GrPX,344,5,110,13,4,44,20,13,1,58,41,40,49,5,16,1,0,9,3,2,0,8,3,7,0.00201264,0.0233116,0.0863363
140,GrPX,284,4,87,12,3,47,19,10,4,43,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00200316,0.0124421,0.160999
150,GrPX,286,3,97,19,8,36,24,7,4,37,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00197858,0.0116293,0.170137
160,GrPX,229,4,87,14,2,32,15,8,2,32,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00199196,0.0105945,0.188018
170,GrPX,257,4,81,14,1,50,19,10,1,32,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0.00198218,0.0112216,0.176639
180,GrPX,223,4,68,18,3,24,6,6,2,37,28,31,7,3,2,0,0,2,2,0,0,0,0,1,0.00195745,0.0187554,0.104367
190,GrPX,183,4,63,4,7,23,11,4,1,32,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00196459,0.0107552,0.182665
