iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,EAX,1372,7,506,87,41,140,71,27,75,148,135,142,0,0,0,0,0,0,0,0,0,0,0,0,0.00596869,0.047844,0.124753
10,EAX,1440,7,561,117,52,114,55,28,84,162,136,131,0,0,0,0,0,0,0,0,0,0,0,0,0.00940647,0.0462795,0.203253
20,EAX,1489,11,575,109,49,99,65,30,80,184,168,130,0,0,0,0,0,0,0,0,0,0,0,0,0.00982976,0.0571432,0.17202
30,EAX,1472,7,558,101,52,124,60,25,98,149,154,151,7,3,4,0,0,1,0,1,0,0,0,1,0.013157,0.053518,0.245843
40,EAX,1373,11,540,95,37,103,62,29,96,142,128,141,0,0,0,0,0,0,0,0,0,0,0,0,0.0137805,0.0532466,0.258805
50,EAX,1463,8,562,97,37,129,69,27,78,172,130,162,0,0,0,0,0,0,0,0,0,0,0,0,0.00596199,0.0528173,0.112879
60,EAX,1363,7,532,88,46,130,48,21,86,148,116,148,21,5,6,0,1,2,1,1,2,0,1,7,0.0100288,0.0601061,0.166852
70,EAX,1366,13,496,93,39,124,47,20,95,146,147,159,0,0,0,0,0,0,0,0,0,0,0,0,0.0121319,0.0579889,0.20921
80,EAX,1426,9,555,98,47,121,70,29,78,149,116,163,0,0,0,0,0,0,0,0,0,0,0,0,0.0103137,0.0584347,0.1765
90,EAX,1508,8,569,93,59,112,61,34,113,159,153,155,0,0,0,0,0,0,0,0,0,0,0,0,0.0056311,0.0549485,0.10248
100,EAX,1376,9,532,91,38,120,52,28,77,142,141,155,0,0,0,0,0,0,0,0,0,0,0,0,0.00817953,0.0479153,0.170708
110,EAX,1167,8,420,75,40,112,61,23,73,108,118,137,0,0,0,0,0,0,0,0,0,0,0,0,0.00806754,0.0483248,0.166944
120,EAX,1257,7,472,99,35,132,48,18,85,138,100,130,0,0,0,0,0,0,0,0,0,0,0,0,0.00912023,0.0472586,0.192986
130,EAX,1197,7,454,78,43,120,58,17,91,105,132,99,41,5,12,1,3,4,4,1,3,0,1,12,0.0103942,0.0651569,0.159525
140,EAX,1141,8,452,83,31,96,35,20,87,107,124,106,0,0,0,0,0,0,0,0,0,0,0,0,0.0077687,0.0500636,0.155177
150,EAX,1425,9,536,103,50,132,54,17,97,153,147,136,0,0,0,0,0,0,0,0,0,0,0,0,0.008128,0.0545197,0.149084
160,EAX,1331,9,527,99,27,110,50,24,88,134,125,147,0,0,0,0,0,0,0,0,0,0,0,0,0.00813319,0.0641374,0.126809
170,EAX,1317,12,467,88,46,109,53,21,84,149,149,151,149,8,47,5,3,21,9,4,12,6,5,37,0.0172447,0.101805,0.169389
180,EAX,1302,11,486,79,51,104,48,23,74,158,132,147,17,5,6,0,0,2,2,0,0,0,1,6,0.00903134,0.0678356,0.133136
190,EAX,1229,11,481,67,36,109,47,18,89,126,115,141,6,4,4,0,0,1,0,0,0,0,0,1,0.00818615,0.0665831,0.122946
200,EAX,1432,7,530,97,45,147,61,21,82,156,145,148,0,0,0,0,0,0,0,0,0,0,0,0,0.00698012,0.0526183,0.132656
210,EAX,1220,7,439,75,47,111,45,20,82,136,127,138,0,0,0,0,0,0,0,0,0,0,0,0,0.00633225,0.0474264,0.133517
220,EAX,1317,8,501,98,36,112,52,22,88,141,130,137,0,0,0,0,0,0,0,0,0,0,0,0,0.00471212,0.0595345,0.0791495
230,EAX,1204,10,450,94,31,106,48,17,76,121,112,149,322,9,97,18,8,42,13,4,15,6,16,103,0.0146328,0.101006,0.14487
240,EAX,1216,8,439,63,26,108,59,18,67,143,122,171,0,0,0,0,0,0,0,0,0,0,0,0,0.00933789,0.0595331,0.156852
250,EAX,1275,7,504,82,46,110,66,23,83,111,128,122,186,5,69,14,5,11,7,2,10,12,11,45,0.00524539,0.0759015,0.0691078
260,EAX,1177,11,447,98,43,78,53,15,99,112,112,120,0,0,0,0,0,0,0,0,0,0,0,0,0.010377,0.0525009,0.197654
270,EAX,1331,7,518,77,38,126,59,18,77,143,116,159,0,0,0,0,0,0,0,0,0,0,0,0,0.00523113,0.0516578,0.101265
280,EAX,1294,10,483,93,42,107,58,25,102,132,104,148,0,0,0,0,0,0,0,0,0,0,0,0,0.00439019,0.0579111,0.0758091
290,EAX,1221,12,478,79,32,113,55,17,64,108,109,166,0,0,0,0,0,0,0,0,0,0,0,0,0.0112682,0.0690789,0.163121
300,EAX,1250,8,481,84,49,90,47,22,87,125,139,126,0,0,0,0,0,0,0,0,0,0,0,0,0.00999804,0.0489929,0.204071
310,EAX,1334,11,499,77,39,125,50,15,81,161,124,163,0,0,0,0,0,0,0,0,0,0,0,0,0.00909149,0.0622129,0.146135
320,EAX,1226,8,435,81,35,115,55,14,65,158,139,129,57,5,25,0,0,2,0,0,3,1,9,17,0.00783915,0.0673385,0.116414
330,EAX,1299,13,452,76,42,114,49,20,104,127,135,180,0,0,0,0,0,0,0,0,0,0,0,0,0.00920656,0.0685171,0.134369
340,EAX,1375,6,514,102,51,102,52,20,110,165,121,138,0,0,0,0,0,0,0,0,0,0,0,0,0.00594802,0.0412022,0.144362
350,EAX,1080,8,406,77,37,91,36,15,66,125,92,135,0,0,0,0,0,0,0,0,0,0,0,0,0.00682417,0.052707,0.129474
360,EAX,1119,8,447,80,31,90,39,12,79,137,118,86,12,3,3,0,1,1,0,0,0,0,0,7,0.00593309,0.0519048,0.114307
370,EAX,1291,9,476,91,34,109,50,27,89,135,126,154,4,3,1,0,0,1,0,0,0,0,0,2,0.0143777,0.0624193,0.23034
380,EAX,1271,7,489,70,41,109,51,20,89,144,134,124,0,0,0,0,0,0,0,0,0,0,0,0,0.0101473,0.0467153,0.217216
390,EAX,1196,10,465,88,42,104,49,25,81,132,102,108,213,9,52,5,4,25,12,8,10,6,4,87,0.00602151,0.090489,0.0665441
400,EAX,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649324,0.0091841,0.0707008
410,EAX,1261,8,488,70,37,110,52,27,75,141,122,139,17,3,8,0,0,1,0,0,4,0,0,4,0.0107464,0.0613524,0.175159
420,EAX,1269,7,484,94,52,114,61,16,70,127,116,135,0,0,0,0,0,0,0,0,0,0,0,0,0.0109828,0.0501548,0.218978
430,EAX,1089,8,423,76,28,74,46,9,73,111,127,122,10,3,5,2,0,2,0,1,0,0,0,0,0.00763253,0.0552896,0.138046
440,EAX,1292,11,494,99,29,112,57,21,85,115,111,169,0,0,0,0,0,0,0,0,0,0,0,0,0.0162745,0.0642314,0.253372
450,EAX,1328,9,506,86,47,102,52,21,77,162,137,138,0,0,0,0,0,0,0,0,0,0,0,0,0.0100365,0.050901,0.197177
460,EAX,1228,8,478,79,42,112,43,21,67,131,138,117,0,0,0,0,0,0,0,0,0,0,0,0,0.0117218,0.0458885,0.255441
470,EAX,1291,13,474,62,49,119,63,13,72,153,146,140,0,0,0,0,0,0,0,0,0,0,0,0,0.00807615,0.0626443,0.128921
480,EAX,1272,10,478,92,46,108,40,23,91,136,115,143,200,9,53,3,8,24,9,3,10,18,14,58,0.0116273,0.0990122,0.117433
490,EAX,1296,7,490,80,50,108,58,22,91,138,132,127,0,0,0,0,0,0,0,0,0,0,0,0,0.00678578,0.0517365,0.13116
500,EAX,1274,7,478,77,39,114,55,19,70,147,155,120,0,0,0,0,0,0,0,0,0,0,0,0,0.00877101,0.0476237,0.184173
510,EAX,1293,8,516,72,40,107,51,17,72,157,136,125,30,5,10,0,3,2,1,0,0,1,0,13,0.00676572,0.0604269,0.111965
520,EAX,1343,9,540,82,36,108,47,15,85,131,153,146,9,3,1,1,0,3,0,0,2,0,0,2,0.00809151,0.0598258,0.135251
530,EAX,1399,9,514,109,58,112,53,19,99,161,129,145,0,0,0,0,0,0,0,0,0,0,0,0,0.00700277,0.0565325,0.123871
540,EAX,1256,10,499,78,40,96,52,16,95,129,122,129,0,0,0,0,0,0,0,0,0,0,0,0,0.0113539,0.0620157,0.18308
550,EAX,1200,9,465,72,33,96,45,13,94,118,138,126,0,0,0,0,0,0,0,0,0,0,0,0,0.0107598,0.0565072,0.190415
560,EAX,1175,7,475,62,44,84,45,20,93,128,105,119,0,0,0,0,0,0,0,0,0,0,0,0,0.00749846,0.0525737,0.142628
570,EAX,1226,8,483,75,39,115,42,19,81,143,113,116,0,0,0,0,0,0,0,0,0,0,0,0,0.0050077,0.0522548,0.0958323
580,EAX,1206,9,468,77,37,99,48,19,69,129,130,130,26,4,5,1,0,4,1,0,2,1,2,10,0.012064,0.0633934,0.190304
590,EAX,1088,8,398,65,36,86,44,11,61,154,112,121,538,7,204,31,16,57,27,8,29,49,35,82,0.00785435,0.0979786,0.0801639
600,EAX,1176,8,460,99,41,85,36,20,98,106,109,122,11,3,4,0,0,3,0,0,0,0,0,4,0.00907932,0.0670141,0.135484
610,EAX,1269,10,472,85,30,112,45,15,91,134,124,161,4,3,0,0,0,1,0,0,0,0,0,3,0.00972659,0.0677078,0.143655
620,EAX,1068,6,416,87,35,89,34,11,68,121,118,89,0,0,0,0,0,0,0,0,0,0,0,0,0.00780292,0.0400722,0.194722
630,EAX,1343,9,540,80,65,99,44,19,75,150,123,148,115,5,41,5,3,17,14,3,4,1,3,24,0.0109338,0.0775672,0.14096
640,EAX,1225,9,449,74,43,106,53,27,66,149,112,146,302,7,92,14,10,40,13,7,15,20,18,73,0.00511679,0.0878971,0.0582134
650,EAX,1282,10,484,90,27,108,41,22,90,129,130,161,294,6,112,8,10,20,16,7,18,18,4,81,0.00760144,0.0895855,0.0848513
660,EAX,1258,8,485,70,38,104,49,22,94,143,125,128,12,3,0,0,1,3,1,1,1,0,0,5,0.0090729,0.0591396,0.153415
670,EAX,1209,8,445,89,42,109,49,24,86,139,104,122,7,3,2,0,0,1,0,0,0,0,0,4,0.00706946,0.0590135,0.119794
680,EAX,1308,11,476,79,34,124,52,23,95,127,122,176,14,3,5,0,1,2,1,0,0,0,0,5,0.00976038,0.0753875,0.12947
690,EAX,1315,9,507,83,54,120,48,25,88,122,130,138,12,3,2,0,0,0,0,0,0,2,0,8,0.00874339,0.0658939,0.132689
700,EAX,1437,11,538,102,41,115,68,22,92,136,125,198,0,0,0,0,0,0,0,0,0,0,0,0,0.00821769,0.0705326,0.116509
710,EAX,1346,9,521,76,51,111,46,23,78,156,147,137,15,3,5,1,0,1,1,1,1,1,1,3,0.007757,0.0652847,0.118818
720,EAX,1229,8,480,94,31,106,41,23,88,139,116,111,0,0,0,0,0,0,0,0,0,0,0,0,0.0071877,0.0502409,0.143065
730,EAX,1281,12,500,91,43,98,34,19,81,131,137,147,11,3,4,0,0,0,0,0,0,0,1,6,0.0104675,0.0743461,0.140794
740,EAX,1344,10,505,86,44,103,52,20,91,145,146,152,2,3,2,0,0,0,0,0,0,0,0,0,0.0076192,0.0621609,0.122572
750,EAX,1199,8,444,105,42,92,45,21,87,133,107,123,0,0,0,0,0,0,0,0,0,0,0,0,0.00960469,0.0477943,0.200959
760,EAX,1292,8,517,92,43,104,48,21,95,144,116,112,0,0,0,0,0,0,0,0,0,0,0,0,0.011427,0.0515197,0.221799
770,EAX,1352,9,524,111,43,127,54,19,62,152,120,140,0,0,0,0,0,0,0,0,0,0,0,0,0.00719717,0.0488785,0.147246
780,EAX,1293,9,517,95,42,119,52,13,88,124,117,126,153,6,27,4,2,19,4,5,6,3,4,79,0.00681642,0.0850781,0.0801195
790,EAX,1257,7,479,87,62,99,40,24,98,138,118,112,8,3,0,0,1,1,0,0,0,0,1,5,0.00875577,0.0559476,0.1565
800,EAX,1145,7,450,72,49,81,45,12,92,120,104,120,43,7,13,1,1,3,1,0,4,4,0,16,0.0110977,0.065147,0.170349
810,EAX,1160,7,454,85,45,84,46,25,89,111,114,107,0,0,0,0,0,0,0,0,0,0,0,0,0.0137951,0.0429817,0.320953
820,EAX,1300,6,495,84,40,107,74,18,100,142,111,129,0,0,0,0,0,0,0,0,0,0,0,0,0.00678196,0.0426188,0.159131
830,EAX,1191,8,447,88,47,103,50,19,85,131,117,104,47,10,4,1,0,0,5,1,2,3,3,28,0.0136462,0.0698673,0.195315
840,EAX,1275,9,496,67,45,115,54,20,104,137,104,133,0,0,0,0,0,0,0,0,0,0,0,0,0.00734514,0.0528577,0.138961
850,EAX,1255,11,489,98,36,105,59,14,84,137,113,120,0,0,0,0,0,0,0,0,0,0,0,0,0.0116054,0.0563805,0.20584
860,EAX,1133,8,428,72,46,84,51,20,78,110,106,138,0,0,0,0,0,0,0,0,0,0,0,0,0.0085104,0.0488548,0.174198
870,EAX,1346,8,516,81,39,109,65,17,93,143,133,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0116141,0.0512149,0.226772
880,EAX,1460,7,544,102,60,113,65,18,82,170,158,148,0,0,0,0,0,0,0,0,0,0,0,0,0.0113908,0.0466599,0.244124
890,EAX,1287,11,496,74,50,102,65,16,78,136,117,153,31,4,14,0,1,3,1,0,4,1,0,7,0.011712,0.0685764,0.170788
900,EAX,1242,11,457,82,46,121,47,13,87,124,135,130,26,5,9,0,2,5,0,0,0,1,0,9,0.00950937,0.0782026,0.121599
910,EAX,1061,9,398,71,31,89,44,14,75,104,103,132,0,0,0,0,0,0,0,0,0,0,0,0,0.0112336,0.0518278,0.21675
920,EAX,1086,9,413,79,35,87,44,22,73,115,117,101,0,0,0,0,0,0,0,0,0,0,0,0,0.00821608,0.0513287,0.160068
930,EAX,1093,11,436,65,43,83,41,15,61,115,108,126,0,0,0,0,0,0,0,0,0,0,0,0,0.00670566,0.0608806,0.110144
940,EAX,1149,10,443,85,36,92,54,15,99,97,100,128,2,3,1,0,0,0,0,0,0,0,0,1,0.00608836,0.0617438,0.0986069
950,EAX,1151,8,414,79,56,76,46,17,98,127,113,125,0,0,0,0,0,0,0,0,0,0,0,0,0.00856278,0.0457553,0.187143
960,EAX,1067,8,393,65,28,90,44,13,78,120,113,123,490,7,168,19,5,54,34,6,31,35,37,101,0.0073135,0.0944491,0.0774333
970,EAX,1318,11,495,100,55,102,43,23,75,131,135,159,0,0,0,0,0,0,0,0,0,0,0,0,0.00751048,0.0601468,0.124869
980,EAX,1364,11,525,92,34,109,51,21,93,148,123,168,0,0,0,0,0,0,0,0,0,0,0,0,0.00937073,0.0629022,0.148973
990,EAX,1203,7,474,78,52,91,50,19,78,133,108,120,257,7,95,6,5,31,13,3,12,14,14,64,0.00747728,0.0834748,0.0895753
1000,EAX,1173,8,397,86,45,100,44,14,92,149,124,122,19,3,10,1,0,1,3,0,0,0,1,3,0.0113148,0.0582902,0.194112
1010,EAX,1208,8,436,69,41,89,41,32,98,151,112,139,0,0,0,0,0,0,0,0,0,0,0,0,0.00883583,0.0485839,0.181867
1020,EAX,1260,10,484,75,50,113,46,14,94,116,112,156,0,0,0,0,0,0,0,0,0,0,0,0,0.0123424,0.0593339,0.208015
1030,EAX,1415,10,513,88,45,127,42,13,98,157,155,177,1,3,0,0,0,0,0,0,0,0,1,0,0.011869,0.0738917,0.160627
1040,EAX,1091,7,430,79,36,72,45,22,72,131,112,92,32,4,11,3,1,4,1,0,3,0,1,8,0.00900976,0.0573475,0.157108
1050,EAX,1199,7,477,70,44,106,51,22,98,125,111,95,0,0,0,0,0,0,0,0,0,0,0,0,0.00907692,0.0460276,0.197206
1060,EAX,1224,6,449,84,30,108,55,26,72,133,122,145,74,5,17,2,4,11,3,3,4,0,1,29,0.0102128,0.0750623,0.136057
1070,EAX,1240,10,502,86,48,111,43,14,79,132,113,112,0,0,0,0,0,0,0,0,0,0,0,0,0.00978243,0.0553519,0.176732
1080,EAX,1316,9,513,83,42,107,62,27,103,149,122,108,60,5,22,2,1,9,3,4,5,1,2,11,0.0112455,0.0732513,0.15352
