iteration,crossover_type,nbMoves,nbLoopsLS,m1,m2,m3,m4,m5,m6,m7,m8,m9,swapStar,nbMovesRepair,nbLoopsRepair,m1r,m2r,m3r,m4r,m5r,m6r,m7r,m8r,m9r,swapStarR,time_crossover,time_LS,ratio_crossover_LS
0,PL,579,7,198,23,12,105,16,24,38,38,37,88,0,0,0,0,0,0,0,0,0,0,0,0,0.0430237,0.0319019,1.34863
10,PL,475,7,154,18,12,71,14,17,23,29,36,101,0,0,0,0,0,0,0,0,0,0,0,0,0.0398848,0.0319244,1.24935
20,PL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171111,0.00702156,2.43694
30,PL,675,7,231,23,20,138,11,20,36,48,50,98,0,0,0,0,0,0,0,0,0,0,0,0,0.0406601,0.037507,1.08407
40,PL,539,6,192,13,19,104,14,17,21,35,37,87,0,0,0,0,0,0,0,0,0,0,0,0,0.0428507,0.0304571,1.40692
50,PL,541,9,193,23,15,85,17,22,36,40,30,80,0,0,0,0,0,0,0,0,0,0,0,0,0.0441514,0.0397351,1.11114
60,PL,507,5,161,15,7,90,15,19,36,39,34,91,0,0,0,0,0,0,0,0,0,0,0,0,0.0425446,0.0282861,1.50408
70,PL,535,9,180,12,10,98,26,9,27,32,36,105,0,0,0,0,0,0,0,0,0,0,0,0,0.0370757,0.0447169,0.829122
80,PL,736,10,245,29,14,135,17,23,43,55,50,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0376145,0.037182,1.01163
90,PL,536,7,189,25,9,104,12,21,31,35,22,88,0,0,0,0,0,0,0,0,0,0,0,0,0.0298124,0.0307177,0.970529
100,PL,445,9,131,15,13,94,13,11,26,22,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0.0277727,0.0361321,0.768643
110,PL,353,6,129,20,7,61,9,13,22,13,26,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0393629,0.022335,1.76238
120,PL,388,6,132,16,13,69,9,9,23,19,24,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0331007,0.026493,1.24941
130,PL,588,7,205,33,13,101,18,15,40,37,34,92,0,0,0,0,0,0,0,0,0,0,0,0,0.0393052,0.0336168,1.16921
140,PL,467,9,132,10,9,88,16,14,16,33,35,114,0,0,0,0,0,0,0,0,0,0,0,0,0.0442843,0.0442254,1.00133
150,PL,579,8,203,20,9,103,20,27,36,31,31,99,0,0,0,0,0,0,0,0,0,0,0,0,0.0419417,0.0404284,1.03743
160,PL,582,7,196,30,18,88,19,17,38,38,43,95,0,0,0,0,0,0,0,0,0,0,0,0,0.0436906,0.0346202,1.262
170,PL,635,7,205,31,14,124,18,23,40,43,36,101,0,0,0,0,0,0,0,0,0,0,0,0,0.0410101,0.0348135,1.17799
180,PL,494,6,154,23,9,92,14,14,28,43,38,79,0,0,0,0,0,0,0,0,0,0,0,0,0.0429183,0.0321055,1.33679
190,PL,595,7,212,30,12,77,23,12,22,46,41,120,0,0,0,0,0,0,0,0,0,0,0,0,0.0455975,0.0412908,1.1043
200,PL,713,7,244,37,14,122,20,23,24,66,59,104,0,0,0,0,0,0,0,0,0,0,0,0,0.0417624,0.036307,1.15026
210,PL,485,12,148,22,12,91,8,15,31,37,24,97,0,0,0,0,0,0,0,0,0,0,0,0,0.0393272,0.0438255,0.89736
220,PL,578,5,209,21,10,109,15,17,37,48,36,76,0,0,0,0,0,0,0,0,0,0,0,0,0.0390816,0.0298908,1.30748
230,PL,497,7,156,10,13,87,8,20,29,31,39,104,0,0,0,0,0,0,0,0,0,0,0,0,0.0397194,0.0335286,1.18464
240,PL,537,7,153,17,17,96,17,19,42,46,28,102,0,0,0,0,0,0,0,0,0,0,0,0,0.0417832,0.0390793,1.06919
250,PL,464,7,141,12,18,93,6,18,23,33,29,91,4,3,1,0,0,0,0,1,1,0,0,1,0.0420793,0.0476421,0.883239
260,PL,542,8,160,15,12,117,12,15,34,34,39,104,0,0,0,0,0,0,0,0,0,0,0,0,0.0406662,0.035022,1.16116
270,PL,432,7,144,23,7,73,9,9,20,26,35,86,0,0,0,0,0,0,0,0,0,0,0,0,0.0381888,0.0276033,1.38349
280,PL,607,5,200,34,14,116,12,14,45,46,40,86,0,0,0,0,0,0,0,0,0,0,0,0,0.0391305,0.0285454,1.37082
290,PL,446,6,150,13,9,90,15,6,25,29,30,79,0,0,0,0,0,0,0,0,0,0,0,0,0.0427413,0.0271029,1.577
300,PL,509,6,170,25,8,108,17,14,30,36,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0417662,0.0322219,1.29621
310,PL,647,8,226,20,15,105,25,17,29,61,63,86,0,0,0,0,0,0,0,0,0,0,0,0,0.0406394,0.0322385,1.26059
320,PL,470,7,144,18,11,93,14,15,24,31,24,96,21,4,7,0,1,4,0,0,0,0,1,8,0.0421901,0.0400107,1.05447
330,PL,666,9,206,13,21,130,18,11,41,35,54,137,0,0,0,0,0,0,0,0,0,0,0,0,0.0441868,0.05176,0.853685
340,PL,473,7,166,16,5,92,9,11,32,47,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0410726,0.0305896,1.3427
350,PL,316,6,94,11,4,61,8,12,20,26,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0421502,0.0272223,1.54837
360,PL,515,9,186,15,11,90,12,16,25,38,32,90,66,5,13,3,0,13,2,6,2,3,1,23,0.0424862,0.0514448,0.82586
370,PL,545,11,183,11,11,90,11,21,30,46,43,99,0,0,0,0,0,0,0,0,0,0,0,0,0.0424588,0.0365411,1.16195
380,PL,417,9,131,11,8,74,11,15,30,33,32,72,80,7,10,3,6,13,3,3,6,3,1,32,0.0439057,0.0554036,0.792469
390,PL,494,6,165,21,10,106,9,11,31,30,32,79,10,3,1,1,1,2,1,0,3,1,0,0,0.037611,0.038611,0.9741
400,PL,450,8,169,17,14,88,13,9,22,32,22,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0381652,0.033785,1.12965
410,PL,371,7,132,13,11,75,7,7,19,26,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0445324,0.0273873,1.62602
420,PL,447,5,144,21,10,90,16,11,16,30,31,78,0,0,0,0,0,0,0,0,0,0,0,0,0.037425,0.0286018,1.30849
430,PL,419,14,118,4,5,80,8,10,30,29,18,117,0,0,0,0,0,0,0,0,0,0,0,0,0.0431583,0.048897,0.882637
440,PL,386,10,135,15,8,67,9,9,23,30,17,73,18,3,4,0,0,7,0,0,2,0,1,4,0.0424046,0.041262,1.02769
450,PL,411,7,146,14,5,72,7,9,25,25,23,85,0,0,0,0,0,0,0,0,0,0,0,0,0.043054,0.0291809,1.47542
460,PL,467,9,148,14,9,80,15,17,26,41,27,90,0,0,0,0,0,0,0,0,0,0,0,0,0.0435907,0.0389399,1.11944
470,PL,528,7,211,16,18,84,18,11,18,22,42,88,74,5,19,2,3,18,0,1,0,3,0,28,0.0430715,0.0594532,0.724461
480,PL,441,9,143,16,11,74,15,13,28,26,39,76,0,0,0,0,0,0,0,0,0,0,0,0,0.0393243,0.0317474,1.23866
490,PL,470,9,156,15,7,85,17,10,22,40,26,92,8,3,1,0,0,1,0,2,0,0,2,2,0.0419713,0.0439182,0.955669
500,PL,536,6,179,16,11,98,22,16,26,49,34,85,0,0,0,0,0,0,0,0,0,0,0,0,0.0434896,0.0295726,1.4706
510,PL,516,7,182,25,3,95,16,16,30,37,35,77,32,4,5,1,1,8,0,0,4,0,0,13,0.0434106,0.0464333,0.934903
520,PL,492,7,150,20,15,86,10,12,24,49,37,89,2,3,1,0,0,0,0,0,0,1,0,0,0.0415391,0.0376237,1.10407
530,PL,531,8,170,19,11,85,11,17,32,45,38,103,0,0,0,0,0,0,0,0,0,0,0,0,0.0440296,0.0419656,1.04918
540,PL,442,7,145,14,13,65,10,18,27,46,35,69,0,0,0,0,0,0,0,0,0,0,0,0,0.042364,0.0324883,1.30398
550,PL,421,5,135,9,12,71,8,10,16,29,38,93,0,0,0,0,0,0,0,0,0,0,0,0,0.0444441,0.0292164,1.52121
560,PL,476,6,161,9,12,93,15,12,20,37,31,86,0,0,0,0,0,0,0,0,0,0,0,0,0.0443681,0.0348073,1.27468
570,PL,350,9,114,8,7,76,9,10,9,22,28,67,9,4,1,0,0,2,0,0,0,0,2,4,0.0366589,0.0399266,0.918159
580,PL,452,6,155,22,8,65,18,9,25,30,27,93,26,4,8,2,0,9,0,0,2,1,0,4,0.0418596,0.0416001,1.00624
590,PL,456,10,146,14,6,66,12,14,29,30,26,113,0,0,0,0,0,0,0,0,0,0,0,0,0.0439633,0.037899,1.16001
600,PL,353,5,125,7,7,68,4,2,14,41,23,62,21,4,0,0,2,3,0,1,0,0,2,13,0.0395872,0.0387119,1.02261
610,PL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184235,0.00745653,2.47078
620,PL,465,5,187,10,8,83,11,13,28,19,46,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0422666,0.0242955,1.73969
630,PL,444,7,149,14,17,86,12,8,23,32,23,80,51,6,10,1,1,7,0,3,6,2,1,20,0.0398009,0.0465218,0.855532
640,PL,487,7,133,6,10,92,14,11,32,42,41,106,0,0,0,0,0,0,0,0,0,0,0,0,0.0432795,0.0373354,1.15921
650,PL,17,4,0,0,1,5,0,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0175674,0.014027,1.2524
660,PL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174899,0.00824359,2.12164
670,PL,442,6,170,19,12,59,11,15,25,26,37,68,11,3,6,0,0,1,1,2,0,0,0,1,0.0365873,0.038066,0.961154
680,PL,434,6,157,14,5,83,7,16,16,25,41,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0436774,0.0318265,1.37236
690,PL,325,6,85,10,11,59,8,8,24,26,26,68,0,0,0,0,0,0,0,0,0,0,0,0,0.0362442,0.029587,1.225
700,PL,306,7,118,15,9,39,1,11,19,18,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0.0373306,0.0334697,1.11536
710,PL,367,6,138,9,9,53,9,6,14,26,23,80,0,0,0,0,0,0,0,0,0,0,0,0,0.040064,0.0261748,1.53064
720,PL,410,6,124,15,8,75,12,19,19,27,29,82,0,0,0,0,0,0,0,0,0,0,0,0,0.033278,0.0316377,1.05185
730,PL,444,8,157,9,8,75,7,11,26,31,27,93,0,0,0,0,0,0,0,0,0,0,0,0,0.0414023,0.0454039,0.911865
740,PL,440,5,143,15,8,81,16,9,20,29,37,82,0,0,0,0,0,0,0,0,0,0,0,0,0.0393274,0.0281617,1.39649
750,PL,328,8,109,5,7,58,2,6,28,24,14,75,11,3,5,0,0,2,0,0,2,1,0,1,0.0395534,0.0489685,0.807732
760,PL,558,6,170,18,5,104,19,14,35,41,42,110,0,0,0,0,0,0,0,0,0,0,0,0,0.0406537,0.0378139,1.0751
770,PL,480,5,158,7,9,87,7,16,30,48,30,88,0,0,0,0,0,0,0,0,0,0,0,0,0.038078,0.0264152,1.44152
780,PL,457,7,146,15,8,73,21,9,23,31,32,99,0,0,0,0,0,0,0,0,0,0,0,0,0.0377893,0.0369403,1.02298
790,PL,432,6,142,15,9,76,7,12,24,43,30,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0408549,0.027675,1.47624
