iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,UOX,0,0,0.625555,3.50735,0.661047,0.670807,0.639111,0.629333,3.60294,3.57353,3.73529,3.5
50,UOX,0,0,0.709964,3.89706,0.593416,0.703737,0.649154,0.683882,3.27941,3.74265,3.68382,3.74265
100,UOX,0,0,0.648,3.73529,0.611556,0.680889,0.616548,0.635231,3.36765,3.70588,3.60294,3.56618
150,UOX,0,0,0.670819,3.86765,0.58452,0.697509,0.659253,0.691281,3.17647,3.77206,3.73529,4.02206
200,UOX,0,0,0.662511,3.88235,0.600178,0.69724,0.686554,0.648264,3.40441,3.88971,3.84559,3.72059
250,UOX,0,0,0.67854,3.77941,0.595726,0.706144,0.672306,0.677649,3.31618,3.75735,3.83088,3.88971
300,UOX,0,0,0.649154,3.66912,0.60285,0.669635,0.659537,0.663993,3.40441,3.72794,3.89706,3.70588
350,UOX,0,0,0.66637,3.75735,0.579181,0.713523,0.607651,0.625445,3.19853,3.83088,3.66176,3.72059
400,UOX,0,0,0.649154,3.76471,0.624221,0.715049,0.673197,0.683882,3.47794,3.94853,3.77941,3.86765
450,UOX,0,0,0.683882,3.89706,0.608192,0.741763,0.643811,0.67943,3.33824,4.04412,3.75,3.91176
500,UOX,0,0,0.654804,3.83824,0.576512,0.699288,0.649466,0.628114,3.16912,3.78676,3.72059,3.67647
550,UOX,0,0,0.675868,3.90441,0.58504,0.711487,0.673197,0.670525,3.27206,3.92647,3.88235,3.93382
600,UOX,0,0,0.684164,3.78676,0.612989,0.709964,0.696619,0.655694,3.38235,3.76471,3.93382,3.72059
650,UOX,0,0,0.680321,3.95588,0.594835,0.711487,0.68984,0.691622,3.36029,3.875,3.94118,4
700,UOX,0,0,0.691006,3.88235,0.58415,0.705254,0.692787,0.665183,3.27206,3.78676,3.90441,3.79412
750,UOX,0,0,0.662511,3.74265,0.595726,0.69813,0.66073,0.651825,3.35294,3.86765,3.80882,3.73529
800,UOX,0,0,0.658949,3.71324,0.634016,0.723954,0.667854,0.663402,3.49265,3.81618,3.86029,3.80882
850,UOX,0,0,0.656584,3.80882,0.602313,0.678826,0.669039,0.653915,3.33824,3.78676,3.77941,3.77206
900,UOX,0,0,0.66073,3.67647,0.569012,0.699911,0.668744,0.674087,3.19118,3.78676,3.73529,3.85294
950,UOX,0,0,0.642921,3.71324,0.629564,0.707925,0.661621,0.671416,3.46324,3.76471,3.81618,3.79412
1000,UOX,0,0,0.650935,3.79412,0.600178,0.700801,0.650935,0.650045,3.34559,3.85294,3.67647,3.65441
1050,UOX,0,0,0.677649,3.93382,0.617097,0.701692,0.676759,0.643811,3.41912,3.77941,3.88235,3.80882
1100,UOX,0,0,0.684164,3.88971,0.601423,0.713523,0.657473,0.657473,3.43382,3.84559,3.69118,3.82353
1150,UOX,0,1,0.685943,3.85294,0.626335,0.712633,0.653915,0.669039,3.44118,3.875,3.73529,3.85294
1200,UOX,0,1,0.661621,3.77206,0.598397,0.723954,0.691897,0.683882,3.36765,3.88235,3.88235,3.97059
1250,UOX,0,0,0.654804,3.625,0.564947,0.714413,0.637011,0.661922,3.23529,3.93382,3.60294,3.63971
1300,UOX,0,0,0.658363,3.69118,0.589858,0.678826,0.653025,0.683274,3.21324,3.63971,3.64706,3.75735
1350,UOX,0,0,0.676759,3.83088,0.593945,0.719501,0.645592,0.648264,3.22059,3.91176,3.76471,3.61029
1400,UOX,0,0,0.692787,4.00735,0.601959,0.712378,0.662511,0.662511,3.31618,3.80147,3.81618,3.83088
1450,UOX,0,0,0.686554,3.77206,0.571683,0.694568,0.632235,0.677649,3.22794,3.79412,3.76471,3.85294
1500,UOX,0,0,0.688335,3.80147,0.619768,0.702582,0.674087,0.658949,3.44853,3.67647,3.81618,3.78676
1550,UOX,0,1,0.666963,3.77941,0.576135,0.700801,0.671416,0.663402,3.26471,3.84559,3.83088,3.83088
1600,UOX,0,0,0.687444,3.88971,0.558326,0.694568,0.649154,0.690116,3.13971,3.74265,3.68382,3.89706
1650,UOX,0,0,0.673488,3.80882,0.598754,0.705516,0.684164,0.679715,3.29412,3.90441,3.80147,3.83088
1700,UOX,0,0,0.658949,3.66912,0.592164,0.712378,0.670525,0.674087,3.30147,3.80882,3.75735,3.91912
1750,UOX,0,1,0.684773,3.875,0.587711,0.71772,0.65984,0.646483,3.32353,3.91912,3.77206,3.72794
1800,UOX,0,0,0.695459,3.95588,0.592164,0.701692,0.67854,0.657168,3.28676,3.97059,3.86029,3.73529
1850,UOX,0,0,0.655387,3.70588,0.597507,0.702582,0.677649,0.657168,3.34559,3.73529,3.74265,3.83824
1900,UOX,0,0,0.654497,3.73529,0.617097,0.707925,0.674978,0.670525,3.36765,3.77941,3.78676,3.71324
1950,UOX,0,0,0.685663,3.85294,0.617097,0.710597,0.664292,0.688335,3.36029,3.74265,3.75,3.88235
2000,UOX,0,0,0.674978,3.79412,0.612645,0.674087,0.664292,0.648264,3.44118,3.76471,3.75735,3.63971
2050,UOX,0,0,0.666073,3.71324,0.609973,0.69813,0.673197,0.661621,3.375,3.74265,3.78676,3.84559
2100,UOX,0,0,0.652716,3.71324,0.588602,0.704363,0.632235,0.683882,3.22794,3.79412,3.72059,3.77941
2150,UOX,0,0,0.674087,3.86765,0.617097,0.709706,0.625111,0.693678,3.44118,3.86029,3.55147,3.98529
2200,UOX,0,1,0.670525,3.70588,0.652716,0.709706,0.693678,0.675868,3.63971,3.67647,3.91912,3.86765
2250,UOX,0,1,0.69902,3.94118,0.616207,0.712378,0.640249,0.684773,3.46324,3.90441,3.58824,3.91176
2300,UOX,0,0,0.667854,3.81618,0.620659,0.711487,0.650935,0.668744,3.46324,3.80147,3.69853,3.80882
2350,UOX,0,0,0.673197,3.72059,0.595726,0.711487,0.654497,0.663402,3.22794,3.84559,3.67647,3.82353
2400,UOX,0,1,0.663402,3.80882,0.58415,0.715939,0.67943,0.672306,3.27206,3.83824,3.90441,3.84559
2450,UOX,0,0,0.661621,3.80882,0.62333,0.701692,0.649154,0.662511,3.44853,3.81618,3.77941,3.78676
2500,UOX,0,0,0.671416,3.77941,0.579697,0.694568,0.669635,0.633126,3.22794,3.80882,3.81618,3.73529
2550,UOX,0,0,0.658363,3.68382,0.636121,0.716192,0.650356,0.656584,3.41176,3.90441,3.72059,3.80882
2600,UOX,0,0,0.674978,3.95588,0.60463,0.695459,0.66073,0.655387,3.30882,3.78676,3.74265,3.81618
2650,UOX,0,0,0.677649,3.875,0.615316,0.71683,0.672306,0.64203,3.40441,3.84559,3.81618,3.73529
