iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GrPX2,1,1,0.563758,9.87931,0.208491,0.395283,0.430489,0.528284,3.81034,6.94828,7.13793,8.7069
50,GrPX2,0,1,0.512943,8.44828,0.182075,0.364151,0.360153,0.482759,2.94828,6.41379,5.81034,8.03448
100,GrPX2,1,1,0.549377,9.05172,0.192053,0.385052,0.36721,0.487057,3.01724,6.7931,5.75862,7.7931
150,GrPX2,1,1,0.551294,8.94828,0.193974,0.39548,0.407478,0.479386,3.74138,6.10345,6.24138,7.58621
200,GrPX2,1,1,0.552682,9.15517,0.196798,0.391714,0.456376,0.444871,3.53448,6.58621,6.96552,6.93103
250,GrPX2,1,1,0.518199,8.84483,0.173913,0.369565,0.366858,0.433908,3.34483,6.36207,6.13793,7.2069
300,GrPX2,1,1,0.501438,8.27586,0.215226,0.323308,0.376437,0.42433,3.75862,5.41379,6.13793,6.94828
350,GrPX2,0,0,0.51582,8.58621,0.203774,0.345283,0.391179,0.481304,3.34483,5.96552,6.25862,7.65517
400,GrPX2,0,0,0.518696,8.2069,0.179245,0.374528,0.362416,0.463087,2.74138,6.13793,5.2069,7.24138
450,GrPX2,0,1,0.492809,8.12069,0.178639,0.342155,0.344828,0.422414,3.32759,5.55172,5.68966,6.34483
500,GrPX2,0,1,0.477469,7.77586,0.183192,0.320113,0.350575,0.423372,2.93103,5.63793,5.68966,6.32759
550,GrPX2,0,1,0.494727,8.25862,0.169972,0.356941,0.315134,0.484674,2.86207,5.89655,4.84483,7.22414
600,GrPX2,1,1,0.510067,8.91379,0.187085,0.348528,0.313519,0.458293,3.55172,5.81034,4.91379,7.44828
650,GrPX2,0,0,0.482263,7.53448,0.161169,0.34967,0.346117,0.422819,2.62069,5.62069,5.03448,6.63793
700,GrPX2,0,1,0.506232,8.39655,0.204331,0.346516,0.383142,0.427203,3.67241,5.68966,6.56897,6.63793
750,GrPX2,0,1,0.489933,8.25862,0.180529,0.3431,0.358238,0.458812,3.12069,5.81034,5.68966,7.17241
800,GrPX2,1,0,0.427613,7.24138,0.160681,0.295841,0.288314,0.378352,2.7069,5.2931,4.03448,6.32759
