iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,EAX,0,1,0.590604,23.8644,0.498043,0.132094,0.594439,0.58581,29.322,23.0847,23.4237,23.2203
50,EAX,0,1,0.584851,24.9492,0.0225049,0.59589,0.57814,0.589645,16,29.7627,23.1186,24.5424
100,EAX,0,1,0.602109,23.9322,0.171233,0.460861,0.579099,0.534036,21.8983,29.2881,22.9831,21.6271
150,EAX,0,1,0.635666,25.2203,0.0225049,0.637965,0.574305,0.605944,15.2203,29.3559,22.339,25.0508
200,EAX,0,1,0.595398,23.5593,0.0225049,0.601761,0.57814,0.582934,15.8983,28.8814,22.678,24.3729
250,EAX,0,1,0.580058,23.4237,0.0254154,0.584555,0.564717,0.592522,14.5424,28.6441,22.8136,23.8305
300,EAX,0,1,0.584851,22.8136,0.0273973,0.587084,0.556088,0.597315,15.3559,28.4407,22.4068,24.1695
350,EAX,0,1,0.588686,22,0.0225049,0.59589,0.566635,0.584851,15.8305,27.2881,22.7458,23.2203
400,EAX,0,1,0.57047,22.678,0.0225049,0.569472,0.560882,0.559923,15.1864,28.9831,23.4576,23.8983
450,EAX,0,1,0.586769,24.3051,0.0234834,0.590998,0.561841,0.572387,16.4068,29.0847,22.6102,24
500,EAX,0,1,0.577181,23.661,0.0225049,0.582192,0.599233,0.561841,15.1525,28.4068,23.4237,22.4746
550,EAX,0,1,0.600192,23.9661,0.0225049,0.599804,0.557047,0.569511,14.9153,28.5085,22.5424,23.4237
600,EAX,0,1,0.566635,22.9492,0.0244618,0.571429,0.540748,0.5465,15.6949,28.3051,23.3898,22.8814
650,EAX,0,0,0.544583,23.2881,0.0244618,0.545988,0.551294,0.583893,15.9322,28.4746,22.5763,23.2203
700,EAX,0,1,0.576222,23.7966,0.0234834,0.575342,0.545542,0.587728,14.9831,28.5085,23.1864,23.5254
750,EAX,0,0,0.566635,22.5085,0.0391389,0.553816,0.544146,0.590211,16.2712,28.4407,22.4407,24.5763
800,EAX,0,0,0.566635,23.1525,0.0225049,0.567515,0.550336,0.568552,15.4576,28.4746,22.7119,22.2373
850,EAX,0,0,0.552253,22.1356,0.0391389,0.544031,0.526366,0.574305,15.7627,27.2881,21.9322,23.4237
900,EAX,0,0,0.598274,23.8305,0.0234604,0.599218,0.587332,0.597889,14.5424,28.8475,24.5085,24.339
950,EAX,0,0,0.5465,21.7966,0.0244618,0.549902,0.558965,0.555129,15.4576,28.4068,21.5932,21.7288
1000,EAX,0,0,0.581016,24,0.0225049,0.580235,0.537872,0.581975,15.2542,28.678,22.9831,22.8136
1050,EAX,0,0,0.598848,22.7797,0.0254652,0.596474,0.582534,0.576775,16.5763,28.4746,22.1017,23.1186
1100,EAX,0,0,0.577181,23.1864,0.0234834,0.58317,0.537428,0.573896,15.1186,28.3051,22.7458,21.8305
1150,EAX,1,1,0,0,0,0,0,0,0,0,0,0
1200,EAX,0,1,0.563758,22.1017,0.0225049,0.565558,0.540748,0.545542,16.2034,27.5593,21.4237,23.0508
1250,EAX,0,0,0.565676,23.661,0.0225049,0.566536,0.543624,0.563758,15.8305,28.8136,22.3051,22.9492
1300,EAX,0,1,0.58581,23.661,0.0244379,0.587488,0.574305,0.566635,14.5763,28.7119,23.1186,23.7627
