iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,OX,0,1,0.610738,23.6949,0.0402685,0.598274,0.172579,0.601151,1.49153,23.4576,4.98305,23.9322
50,OX,0,1,0.595398,23.5593,0.181208,0.466922,0.334612,0.53883,7.38983,19.0508,12.4068,21.6949
100,OX,0,1,0.560882,22,0.534036,0.0862895,0.554171,0.395973,21.3898,4.0339,23.2881,13.661
150,OX,0,1,0.580058,22.8475,0.439118,0.179291,0.514861,0.38255,17.6949,7.22034,19.661,14.6441
200,OX,0,1,0.529243,20.678,0.0747843,0.487057,0.180249,0.542665,3.11864,19.0169,5.49153,20.4746
250,OX,0,1,0.555129,21.8305,0.541707,0.0613615,0.563758,0.285714,21.9661,2.20339,22.0339,9.69492
300,OX,0,1,0.558006,21.0847,0.214765,0.395973,0.353787,0.527325,9.01695,15.4576,12.5763,19.4915
350,OX,1,1,0.181208,4.84746,0.181208,0,0.181208,0,4.84746,0,4.84746,0
400,OX,0,1,0.591563,23.6271,0.463087,0.187919,0.561841,0.37488,18.6102,8.10169,22.1017,13.0169
450,OX,0,0,0,0,0.00191755,0.00191755,0.00191755,0.00191755,0.0338983,0.0338983,0.0338983,0.0338983
500,OX,0,1,0.428571,17.4915,0.149569,0.317354,0.328859,0.451582,6.20339,13.322,10.4407,16.4068
550,OX,0,1,0.574305,23.0169,0.389262,0.248322,0.542665,0.345158,15.6949,11.0847,19.8305,12.8475
600,OX,0,1,0.528284,21.3898,0.134228,0.4372,0.229147,0.539789,5.38983,18.9831,8.74576,22.1017
650,OX,0,1,0.540748,21.322,0.208054,0.364334,0.246405,0.494727,8.20339,15.2203,9.45763,20.0339
700,OX,0,1,0.486098,19.0508,0.0642378,0.465005,0.241611,0.530201,2.91525,18.339,8.67797,21.4237
750,OX,0,1,0.527325,21.3559,0.0594439,0.498562,0.256951,0.529243,2.67797,20.7458,7.55932,22
800,OX,0,0,0.543624,21.7288,0.227229,0.350911,0.285714,0.486098,9.55932,14.5424,11.1864,18.0678
850,OX,0,1,0.564717,23.2542,0.127517,0.474593,0.198466,0.543624,5.76271,19.4576,7.22034,21.0169
900,OX,0,1,0.550336,21.7288,0.510067,0.0824545,0.518696,0.25024,20.9831,3.66102,21.1525,7.9661
950,OX,0,0,0.50815,19.1525,0.325024,0.217641,0.462128,0.323106,12.3051,8.37288,15.8305,11.2542
1000,OX,0,0,0.415149,16.6441,0.0134228,0.411314,0.110259,0.462128,0.677966,16.9492,3.05085,18.5763
1050,OX,0,0,0.551294,23.6271,0.529243,0.0469799,0.548418,0.190796,22.4746,2.44068,22.9153,5.59322
1100,OX,0,0,0.566635,23.2881,0.413231,0.194631,0.505273,0.300096,16.9153,8.13559,19.1525,11.3898
1150,OX,0,0,0.49185,18.2712,0.0651965,0.446788,0.0987536,0.482263,2.81356,16.7458,3.18644,18
1200,OX,0,0,0.534036,21.5254,0.348993,0.219559,0.441035,0.345158,13.8983,10.4407,16.9492,13.5932
1250,OX,0,0,0.5628,22.7797,0.0105465,0.565676,0.129434,0.575264,0.813559,22.8136,3.11864,22.8136
1300,OX,0,0,0.500479,21.4237,0.48418,0.0402685,0.50815,0.164909,20.7797,1.76271,21.4237,4.27119
1350,OX,0,0,0.57814,23.3559,0.549377,0.0488974,0.573346,0.217641,22.5763,2.37288,23.0508,7.59322
1400,OX,1,0,0,0,0,0,0.0460211,0.0460211,0,0,1.08475,1.08475
1450,OX,0,0,0.511985,21.0847,0.33557,0.211889,0.442953,0.369128,14.2034,9.32203,17.4915,12.7119
1500,OX,0,0,0.543624,22.5763,0.212848,0.377756,0.32023,0.451582,9.05085,14.8136,12.7119,17.2203
1550,OX,0,1,0.551294,21.2542,0.528284,0.0498562,0.536913,0.166826,20.4068,2.67797,20.1356,6.27119
1600,OX,0,0,0.518696,21.8983,0.328859,0.231064,0.379674,0.368169,13.4576,10.2712,15.4915,13.4576
1650,OX,1,1,0,0,0,0,0,0,0,0,0,0
1700,OX,0,0,0.523992,22.9831,0.157239,0.418025,0.284756,0.509108,7.25424,18.3051,9.01695,20.1695
1750,OX,0,0,0.485139,20.2712,0.0977948,0.420901,0.167785,0.492809,4,18.7119,5.05085,20.7458
1800,OX,0,0,0.517737,21.4237,0.372004,0.198466,0.47651,0.366251,14.9831,9.32203,17.4576,13.7627
1850,OX,0,1,0.542665,21.3898,0.0258869,0.526366,0.0882071,0.53883,1.05085,20.9153,2.16949,21.3559
1900,OX,0,1,0.532119,21.2203,0.489933,0.0805369,0.524449,0.244487,20.2712,3.01695,21.1864,7.83051
1950,OX,0,0,0.509108,19.8983,0.170662,0.361457,0.298178,0.385427,6.88136,14.4407,9.86441,14.678
2000,OX,0,1,0.549377,23.322,0.253116,0.325983,0.364334,0.47651,10.8136,14.0339,13.3898,19.0847
2050,OX,0,0,0.532119,21.1525,0.215724,0.348993,0.323417,0.493282,8.40678,14.6102,10.9492,19.0508
2100,OX,0,0,0.529243,21.1864,0.181208,0.389262,0.283797,0.499521,6.94915,15.9322,10.1017,19.3898
2150,OX,0,0,0.51582,22.2712,0.240652,0.313519,0.317354,0.415149,10.4068,14.8475,11.4576,16.5085
2200,OX,0,0,0.498562,19.4576,0.326942,0.20326,0.405561,0.329818,12.9153,8.88136,15.2203,11.8983
2250,OX,0,1,0.528284,19.6949,0.285714,0.279003,0.371045,0.363375,11.5254,10.9153,14.5763,13.9322
2300,OX,0,0,0.52349,20.4407,0.33557,0.219559,0.410355,0.308725,13.322,8.98305,15.5593,12
2350,OX,0,0,0.514861,19.6949,0.415149,0.143816,0.476967,0.308061,16.2373,6.37288,19.4915,9.86441
2400,OX,0,1,0.542665,22.339,0.063279,0.505273,0.14861,0.547459,2.94915,20.5424,4.81356,21.8644
2450,OX,0,0,0.550336,22.3051,0.399808,0.189837,0.503356,0.266539,16.339,8.33898,18.9831,10.5763
2500,OX,0,0,0.285714,9.62712,0.0699904,0.236817,0.147651,0.284756,3.15254,8.54237,4.54237,10.2034
2550,OX,0,0,0.513902,22.1695,0.388303,0.170662,0.479386,0.318313,17.5593,7.62712,20.0678,10.7797
2600,OX,0,0,0.500479,20.9831,0.139981,0.399808,0.292426,0.482263,5.35593,17.7966,9.52542,19.7627
2650,OX,0,1,0.511026,21.0508,0.0709492,0.46884,0.167785,0.487057,2.71186,19.7288,5.72881,20.3051
2700,OX,0,0,0.490892,20.5085,0.222435,0.302972,0.316395,0.376798,9.32203,12.3729,12.2712,14.5424
2750,OX,0,0,0.503356,19.7966,0.208054,0.309684,0.213806,0.442953,7.79661,13.1864,7.66102,16.6102
2800,OX,0,0,0.554171,23.1525,0.507191,0.0795781,0.559923,0.270374,21.8644,3.49153,23.0169,8.94915
2850,OX,0,0,0.547459,21.0847,0.497603,0.0853308,0.536913,0.19559,19.4237,3.69492,20.4068,5.66102
2900,OX,0,0,0.552783,21.5593,0.354746,0.235858,0.50096,0.333013,14.7797,8.91525,19.322,11.322
2950,OX,0,1,0.521572,21.4576,0.147651,0.400767,0.27325,0.469799,6.84746,16.3051,10.3729,18.2373
3000,OX,0,0,0.441994,17.4576,0.363375,0.1093,0.416107,0.208054,14.0678,4.94915,16.5763,8
3050,OX,1,1,0.528284,22.339,0,0.528284,0,0.528284,0,22.339,0,22.339
3100,OX,0,1,0.497603,21.0847,0.376798,0.16395,0.495686,0.239693,16.2373,7.22034,19.3898,9.52542
3150,OX,0,0,0.469799,16.9831,0.144775,0.355705,0.248322,0.410355,5.66102,13.1864,9.18644,14.8814
3200,OX,0,0,0.537428,21.6949,0.408437,0.172579,0.50096,0.252399,16.5085,7.42373,18.8475,8.74576
3250,OX,0,1,0.544583,22.0339,0.157239,0.416107,0.347076,0.46884,7.9661,16.6102,11.9661,17.3898
3300,OX,0,0,0.524449,22.3729,0.217641,0.350911,0.311601,0.451582,10.3051,14.3729,11.8644,17.1525
3350,OX,0,0,0.514395,21.0508,0.127517,0.417066,0.235125,0.498081,6.10169,17.1186,8.71186,19.6271
3400,OX,0,0,0.565676,22.4407,0.329818,0.271333,0.401726,0.442953,13.2881,12.2034,15.2881,16.7797
3450,OX,0,0,0.557047,22.9831,0.336529,0.253116,0.4535,0.407478,13.2542,11.7627,16.5424,15.1864
3500,OX,0,0,0.541707,21.7966,0.416107,0.175455,0.488015,0.372963,17.661,7.35593,19.6271,13.9661
