iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,PMX,0,1,0.562701,25.0769,0.334405,0.312969,0.392704,0.488197,14.8846,13.6923,16.8846,20.6154
50,PMX,0,1,0.538627,21.9615,0.48176,0.158798,0.512876,0.358369,19.0385,5.92308,21.4231,14.4615
100,PMX,0,1,0.523605,22.6923,0.257511,0.328326,0.296137,0.463519,11,13.7308,13.1923,19.5385
150,PMX,1,1,0.51073,22.8077,0.331545,0.246781,0.331545,0.374464,13.8846,10.5,14.2308,14.8077
200,PMX,0,1,0.538627,22.9615,0.156652,0.48927,0.233906,0.521459,5.76923,22.0385,9.76923,23.4615
250,PMX,0,0,0.477468,19.0769,0.184549,0.390558,0.256438,0.451717,5.92308,15.1923,10.5769,18.4615
300,PMX,0,1,0.507511,22.9615,0.126609,0.439914,0.248927,0.484979,4.76923,19.2692,9.53846,21.6923
350,PMX,1,1,0.532189,22.8077,0.082618,0.488197,0.158798,0.516094,2.88462,20.8077,5.65385,21.2308
400,PMX,0,0,0.513948,23,0.385193,0.23927,0.430258,0.303648,15.9615,9.73077,18.4615,12.3077
450,PMX,0,0,0.507511,21,0.396996,0.17382,0.414163,0.284335,15.2308,7.92308,16.7692,10.8462
500,PMX,0,1,0.284335,10.8462,0.0321888,0.275751,0.116953,0.334764,1.53846,11.6923,3.92308,13.6154
550,PMX,0,1,0.44206,17.6154,0.219957,0.287554,0.246781,0.337983,8.76923,11.3846,8.84615,13.8077
600,PMX,0,1,0.473176,21.1154,0.116953,0.427039,0.240343,0.488197,4.84615,18.5385,8.42308,20.5769
650,PMX,0,1,0.490343,21.3462,0.273605,0.266094,0.377682,0.395923,11.2308,12.4231,14.6154,17.3462
700,PMX,0,1,0.515021,21.6154,0.155579,0.436695,0.226395,0.521459,6.34615,17.9231,9.07692,19.9615
