iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,EAX,0,0,0.653641,3.58088,0.104799,0.70617,0.629032,0.641577,3.18382,5.28676,3.52206,3.66912
50,GrPX,0,0,0.66341,3.63235,0.345486,0.34809,0.528838,0.581189,2.01471,1.95588,2.95588,3.15441
100,GrPX,0,0,0.632092,3.61029,0.322692,0.341674,0.535111,0.6,1.85294,2.08088,3.02941,3.44118
150,PMX,0,0,0.661032,3.80147,0.217972,0.467082,0.271352,0.600534,1.24265,2.70588,1.625,3.38235
200,GrPX,0,1,0.661333,3.73529,0.355976,0.349957,0.550133,0.589175,2.13971,2.04412,3.17647,3.25735
250,PMX,0,0,0.664292,3.69853,0.0765806,0.621549,0.178985,0.676759,0.441176,3.44853,1.02941,3.71324
300,LOX,0,0,0.620107,3.51471,0.546263,0.112989,0.588968,0.185943,3.09559,0.669118,3.27206,1.03676
350,OX,0,0,0.703473,3.99265,0.639359,0.103295,0.69902,0.152271,3.58824,0.639706,3.875,0.933824
400,LOX,0,0,0.6379,3.63235,0.0774021,0.594306,0.129004,0.630783,0.455882,3.35294,0.727941,3.53676
450,PL,0,0,0.510676,2.88235,0.355872,0.335409,0.513802,0.48976,1.44118,1.44118,2.77941,2.73529
500,OX,0,0,0.655387,3.61029,0.538736,0.133571,0.563669,0.30187,3,0.735294,3.125,1.60294
550,PMX,0,0,0.63879,3.74265,0.385231,0.295374,0.474199,0.38968,2.25735,1.69853,2.72794,2.16912
600,LOX,0,0,0.648577,3.69118,0.274021,0.405694,0.379893,0.50089,1.55147,2.31618,2.11765,2.69853
650,EAX,0,0,0.648577,3.69853,0.104902,0.708824,0.65653,0.669946,3.19853,5.19853,3.70588,3.93382
700,LOX,0,0,0.63879,3.65441,0.501779,0.185943,0.568121,0.273375,2.84559,1.05882,3.19118,1.52206
750,EAX,0,0,0.64203,3.52941,0.104024,0.705594,0.675603,0.607685,3.25,5.28676,3.83088,3.58824
800,PMX,0,0,0.653915,3.66912,0.30694,0.373665,0.39626,0.419412,1.79412,2.02206,2.30882,2.30147
850,PL,0,0,0.654497,3.75,0.447017,0.45325,0.620659,0.62333,1.875,1.875,3.59559,3.49265
900,EAX,0,0,0.604982,3.42647,0.103922,0.670588,0.636282,0.614835,3.20588,5.20588,3.56618,3.44118
950,OX,0,1,0.66073,3.73529,0.576135,0.112199,0.654497,0.175423,3.28676,0.632353,3.66912,0.992647
1000,LOX,0,0,0.628114,3.51471,0.393238,0.270463,0.457295,0.414591,2.19853,1.48529,2.54412,2.38971
1050,PMX,1,1,0,0,0,0,0,0,0,0,0,0
1100,EAX,0,0,0.661621,3.72059,0.308521,0.529873,0.649374,0.644007,4.19853,4.88235,3.69853,3.73529
1150,GOX,0,0,0.654804,3.68382,0.542705,0.130783,0.572064,0.202847,3.06618,0.691176,3.23529,1.08824
1200,GrPX,0,1,0.634342,3.66912,0.345392,0.347976,0.566489,0.559397,2.05882,2.13971,3.16176,3.11765
1250,GOX,0,0,0.428317,2.36029,0.141585,0.311665,0.18789,0.360641,0.742647,1.70588,1.08824,1.99265
1300,LOX,0,0,0.666963,3.73529,0.238646,0.464826,0.294746,0.593054,1.31618,2.64706,1.61765,3.28676
1350,GOX,0,0,0.637578,3.67647,0.580588,0.101514,0.637578,0.195013,3.32353,0.588235,3.57353,1.11029
1400,UOX,0,0,0.669929,3.77941,0.635231,0.701068,0.649466,0.669039,3.51471,3.82353,3.69853,3.72059
1450,AOX,0,0,0.658059,3.83824,0.13268,0.560107,0.217275,0.64203,0.808824,3.23529,1.25735,3.73529
1500,PL,0,0,0.664889,3.69853,0.430222,0.433778,0.605521,0.655387,1.85294,1.86029,3.42647,3.69853
